latitude,longitude
6726796.99119363,11463989.337635478
6727001.529375757,11463764.356066067
6727230.933445943,11463773.927896833
6727532.990722868,11463876.651260104
6727777.348030905,11463967.112343322
6728025.839857127,11464067.876070634
6728358.343330489,11464140.23750516
6728572.206691761,11463812.861481482
6728727.060661542,11463766.971209928
6726890.262967341,11464000.251121836
6724831.186776221,11497529.661038514
6724824.883277378,11497444.816782556
6724952.1778882835,11497487.516709855
6724845.018988034,11497473.806902569
6724930.801512616,11497437.797770645
6724857.694711472,11497480.093258644
6724917.525523308,11497476.507827647
6726910.241902258,11497476.78453544
6728114.044988773,11497013.672955235
6728358.512673687,11496548.722631654
6728525.911816125,11496206.232311023
6729234.003758016,11494185.973859413
6729400.346419892,11493531.123663997
6729302.081029479,11493192.588002086
6729420.321460383,11492800.551436864
6729666.367000158,11492598.139689282
6730324.958217892,11490812.785651231
6730844.083608221,11489968.692094943
6730929.263394085,11489592.118065005
6737681.2751513915,11472786.101167701
6737677.989074511,11472674.342165116
6737344.417880858,11472455.06614725
6737092.1185510205,11472351.535082536
6736960.7004740285,11472678.857896343
6736806.198603574,11473202.3323938
6736720.30376299,11473496.3927573
6736963.981232381,11473665.092178853
6737276.251982712,11473773.858707927
6737051.448397832,11474573.748782357
6736690.4918273045,11475724.317322643
6736497.709274793,11476125.099088157
6736410.799846889,11476403.030034464
6735888.231333328,11477866.789306004
6735813.085588069,11478453.50604329
6735635.674893168,11478944.906501688
6735190.553322762,11480367.983573662
6734853.720116712,11480110.158617282
6732522.014858754,11485979.48655185
6731944.310762806,11486676.730882851
6731628.682348307,11486430.37126444
6721185.827736272,11477364.650394106
6721058.500400457,11476952.908407083
6720728.721836803,11476757.203701962
6718858.009003937,11476959.624027079
6714763.127223938,11476795.35849672
6713946.781087465,11477036.837293398
6712748.315986313,11477750.120191142
6712175.158606494,11478121.540147793
6711363.332408457,11478460.685175793
6710560.000166166,11478586.405024065
6709436.716123251,11478379.933220202
6701474.292556469,11475746.705674283
6699793.622003622,11475634.849724753
6685896.626531689,11472374.274650015
6685077.521272253,11472390.57365173
6684566.5528870085,11472438.500272984
6672616.817760103,11479109.243593704
6670969.643252919,11481309.39974468
6668423.290967572,11484349.055517055
6668059.578882805,11485258.577538162
6667983.989457322,11485524.85074681
6667932.845347099,11485870.305438519
6667969.839756654,11486254.85817229
6667745.876587954,11486474.106328584
6667461.163429918,11486383.864397556
6667131.425961133,11486201.228672156
6664221.17473019,11485794.396032836
6663477.530822845,11485741.635177609
6659948.141315852,11486217.024620121
6659503.167086837,11486408.020820528
6658885.073774334,11486951.91329561
6655247.122110389,11495206.47637796
6654272.33670609,11496562.287078071
6647175.582662755,11502681.109737867
6645977.670839524,11503763.717075251
6645519.849545334,11504562.858346483
6645268.241209643,11505118.749414198
6644323.380370185,11507085.734197322
6643989.5422941,11507561.530196145
6642944.2389533585,11508609.346876776
6642744.233394143,11508814.211910672
6640273.763408443,11511172.942732591
6639839.829078931,11511299.746984882
6639182.475227513,11511316.442444189
6638553.7265931675,11511820.751991805
6637321.663581698,11513208.763652919
6636834.02787136,11513618.19065289
6636433.413763864,11514100.226388508
6636178.93450541,11514634.014036477
6634809.082145977,11515520.101094723
6634490.439198207,11515659.17962239
6634271.200161481,11516720.208009154
6634382.453062256,11517408.112457735
6634423.175425496,11518062.044924945
6634245.420089059,11518689.49380139
6633860.477933624,11519345.20932541
6633945.49683804,11520354.047259027
6633654.893039819,11520898.014223704
6631766.236029456,11521826.707477115
6630540.500916647,11522141.142021926
6627935.228043066,11522207.738975381
6627202.10902062,11522439.859189557
6626216.915331956,11522865.186639013
6625013.589357878,11523139.093929045
6624359.855495888,11522967.938057378
6623438.605254595,11523313.61825821
6623141.951915098,11523607.672088178
6622679.033536353,11523734.119177867
6622178.067214,11523888.070365286
6621136.639133003,11523889.8335171
6620386.348194085,11524175.31413208
6619895.928860725,11524172.672868121
6618563.67962929,11524878.065445779
6617912.617039615,11525011.371918494
6617599.672547094,11525390.564245526
6616043.819878989,11525908.79326363
6615548.4401859585,11526090.508205755
6614908.760263145,11526650.813185548
6613548.767200607,11527085.870234784
6612588.358193547,11527729.128007991
6611790.481692071,11528726.95881922
6609424.010680936,11530152.733413527
6608476.4244154915,11529991.117782973
6608248.925214288,11530011.691548187
6607415.526737741,11530302.991068427
6606438.343300032,11532206.371504469
6605300.954137527,11532970.886567576
6604388.439657843,11533219.84003392
6603187.30287954,11533313.777549582
6602445.798008835,11533237.865808997
6601480.944284312,11533196.84349557
6599746.60129081,11533209.920200683
6598999.847981293,11533362.237654623
6597650.127292224,11533952.919093832
6595362.988233135,11534280.422531469
6594430.437800212,11534213.887652092
6594056.309395315,11534081.651992608
