latitude,longitude
6726508.687175399,11462867.706232404
6726337.865279057,11462687.727724109
6726146.774391712,11462569.236774229
6726105.30124751,11462290.788082037
6725925.409689236,11462246.997717498
6725826.421647948,11462449.244415283
6725725.3439895,11462731.98873327
6725629.592826546,11463018.80339236
6725550.111570801,11463214.915428048
6725451.909506821,11463455.603523267
6725360.214062372,11463713.975718701
6725255.868170009,11464004.192037547
6725152.529781108,11464293.364270128
6725044.248705741,11464542.627501713
6724936.987590602,11464785.767591253
6724840.226749284,11465051.329724398
6724736.526206226,11465326.829213567
6724657.476757624,11465547.061440896
6724578.435508814,11465768.644962378
6724498.603333181,11465999.238881834
6724412.811378206,11466241.899870703
6724312.591240053,11466521.974708688
6724204.700960276,11466828.06826086
6724107.508091063,11467100.266163597
6724027.990151088,11467325.668659344
6723948.839209709,11467561.99635986
6723857.599208001,11467825.176229492
6723762.066762448,11468096.07294485
6723670.28128611,11468358.73720048
6723580.483581957,11468613.838309737
6723491.329885474,11468868.798311217
6723403.830750198,11469119.809152013
6723307.29215624,11469394.427682048
6723232.096270816,11469611.076642819
6723142.919280264,11469858.26467868
6723061.500303436,11470089.77559102
6722967.372520851,11470360.12873159
6722877.803588524,11470613.217174442
6722786.284974867,11470865.74783559
6722700.513323161,11471085.050123015
6722580.457032068,11471349.08605703
6722352.249396101,11471386.420053013
6722082.434825113,11471295.380340515
6721791.8168761935,11471202.259675499
6721592.4486584645,11471128.45836018
6721335.207300638,11471034.035863977
6721045.345171136,11470938.008542422
6720798.170675195,11470851.221351698
6720518.07373203,11470751.636055194
6720239.58808262,11470654.990078753
6719919.234167954,11470537.902843295
6719652.316324197,11470447.981775373
6719379.438786102,11470355.372441586
6719175.920650427,11470356.209791033
6719082.730191567,11470651.465240618
6719006.751184334,11470935.147854635
6718940.800903536,11471145.462295843
6718618.657972803,11471170.02579259
6718349.167721121,11471091.682709835
6718119.274322011,11471023.448157657
6717886.713407859,11470951.681726543
6717628.642205611,11470874.72508242
6717372.527724137,11470800.812042091
6717121.896699586,11470746.594249321
6716908.631849959,11470702.480634617
6716638.47922056,11470653.08810204
6716329.325509521,11470603.020402122
6716082.019391961,11470563.248839775
6715798.780301971,11470512.128358247
6715539.132781667,11470469.987792976
6715308.3106985325,11470429.753374185
6715031.205265866,11470382.27496668
6714709.353281569,11470330.708056651
6714370.516771666,11470269.253567172
6714138.956450708,11470228.892721333
6713816.975371748,11470161.985468984
6713633.938073516,11470119.87928922
6713334.673741639,11470042.938017122
6713094.333450667,11469966.505474014
6712987.739071738,11469941.278141685
6712678.737785496,11469829.118936703
6712712.308642406,11469606.682464555
6712802.760735667,11469352.170139683
6712893.830197897,11469107.028283201
6712877.050921459,11468955.293171994
6712635.558658284,11468869.26440435
6712382.030526538,11468783.074911974
6712103.897908766,11468698.92992592
6711823.615423831,11468683.543546932
6711826.667769052,11468862.833462797
6711797.576807234,11468866.021137385
6711822.469499111,11468888.724824676
6711822.320823985,11468886.956853792
6711825.084779797,11468900.391297016
6711832.864765668,11468905.369153975
6711811.832914779,11468913.85479946
6711812.163354864,11468872.39172495
6711815.226698763,11468873.95086392
6711797.35242663,11468926.221523631
6711796.516823823,11468910.18521478
6711802.716929996,11468896.16181477
6711805.81144289,11468888.069931477
6711806.3667237125,11468884.493296858
6711809.466469612,11468882.083425997
6711812.011832646,11468879.060402378
6711812.858462519,11468878.485024225
6711813.67249884,11468877.293099634
6711814.3253882155,11468876.678493077
6711815.033943765,11468877.51360181
6711813.211961248,11468878.93298939
6711814.131096407,11468878.283240773
6711816.115893193,11468878.942213817
6711820.626447024,11468879.190420875
6711825.71744238,11468884.199144399
6711818.232495744,11468899.248533666
6711795.477743842,11468897.447958706
6711842.395265024,11468890.325173195
6711855.8669444155,11468888.586394094
6711834.284621597,11468881.3731298
6711796.364832005,11468878.4989132
6711840.969797773,11468872.476856485
6711839.621398069,11468872.42894547
6711828.0380010065,11468876.133613924
6711823.017188995,11468875.77474252
6711823.4858049685,11468877.607361186
