latitude,longitude
6726732.502445225,11464028.517013688
6726750.2318744855,11464007.878823308
6726841.775893256,11464197.407806993
6726929.817786061,11463973.46408668
6726972.770369747,11463802.506429791
6726966.056682759,11464014.003882682
6726877.131628712,11464305.281052237
6726672.167178114,11464979.690766916
6726562.184212941,11465148.358701421
6726277.129808774,11465094.765035497
6726083.890899395,11465237.557702465
6726011.924562049,11465473.967026433
6725860.073430372,11465560.494204232
6725757.285591207,11465558.230712254
6726158.827092089,11466163.074767161
6726177.032259765,11466378.60050944
6726088.77743522,11466637.378275027
6726032.075696427,11466841.734256925
6725922.685455747,11467184.080546869
6725837.114185361,11467421.52190039
6725722.382212099,11467657.638599202
6725715.085045329,11467917.311607046
6725639.509672416,11468194.667809589
6725577.723156654,11468396.305404931
6725468.923446983,11468741.069589572
6725245.758607275,11469443.49942062
6725149.041767764,11469721.016939374
6725001.05035398,11470118.345222445
6724932.195057772,11470379.181119319
6724861.742005263,11470576.971529076
6724769.841006687,11470854.471381817
6724745.900454618,11471144.149657473
6724869.537204133,11471261.229867624
6724818.585443303,11471593.587491512
6724727.2870476125,11471851.744291667
6724647.038182829,11472108.086521605
6724555.758658249,11472365.302887188
6724553.344667986,11472573.62162535
6724589.738591915,11472702.203524364
6724556.326980784,11472199.239449663
6724696.568994711,11471821.871313602
6724760.275303841,11471583.28327257
6724786.324770821,11471310.406563967
6724669.399767027,11471151.467383683
6724745.846309364,11470840.602530282
6724878.2174185915,11470425.462533146
6724975.980095891,11470121.237087855
6725126.526091555,11469619.340077024
6725218.745541137,11469328.027635753
6725343.190294928,11468936.311829967
6725424.077630471,11468664.000456939
6725496.321313287,11468428.812114645
6725595.231915466,11468146.179097997
6725688.790379848,11467888.845690286
6725784.838544683,11467566.02365978
6725838.932810414,11467425.092546906
6725975.7858563205,11467018.046306845
6726080.583276915,11466676.297949376
6726175.684633717,11466178.736680582
6725958.072664003,11466062.093659667
6725703.823172831,11465996.602850264
6725547.3498976445,11465858.410359101
6725659.989661014,11465577.576231778
6725806.054359744,11465545.027168566
6725687.512832728,11465534.999264762
6725664.9957309775,11465374.462629385
6725755.879311954,11464907.362728113
6725224.992964207,11464567.168731075
6725480.796241988,11464666.112544736
6725799.129121396,11464782.222794587
6725660.7186610075,11465480.162162507
6725717.639049234,11465576.483503995
6725637.573008137,11465483.956501033
6725719.504731353,11465249.891817322
6725770.269772631,11464939.620349193
6725752.766691422,11465001.329710234
6725699.545669281,11465308.021776794
6725695.500777089,11465527.300886923
6725524.6132996585,11465917.440833785
6725717.339966904,11466026.153672658
6726063.008148192,11466135.38059039
6726227.706989637,11466250.118392091
6726189.351501416,11466448.912326057
6725910.807637797,11467349.41367791
6725825.857396153,11467641.325695865
6725745.53390643,11467879.082274312
6725632.932801344,11468209.524030974
6725472.817673717,11468733.266921714
6725308.42749508,11469251.72382823
6725177.658353913,11469649.545849914
6725101.597874545,11469812.164543755
6724783.187384599,11470821.06809344
6724731.444694909,11471069.955943504
6724805.904071202,11471260.163799234
6724871.243388693,11471448.285894925
6724807.665464739,11471711.525809957
6724733.7013380015,11471940.717206528
6724632.968495974,11472204.003323369
6724582.512755636,11472490.758585943
6724588.459987028,11472692.223870663
6724718.191739044,11471922.35212514
6724798.635037277,11471678.653295703
6724880.946466354,11471345.18360054
6724707.31253319,11471174.562939374
6724747.628809408,11470869.332286943
6724866.716894047,11470464.70091355
6724958.099473151,11470155.1064859
6725042.55785849,11469879.412662525
6725125.976186827,11469574.092283383
6725233.946583461,11469283.93023076
6725318.319815205,11469041.25601538
6725430.840222668,11468726.957936503
6725502.005328753,11468529.747103432
6725592.317348007,11468264.720572267
6725699.404626035,11467895.529175362
6725789.422283648,11467623.792433029
6725874.012336742,11467393.935440877
6725974.939603927,11467047.456578512
6726064.293443692,11466799.353944188
6726108.86854748,11466648.131704547
6726199.636489136,11466270.691172877
6726014.416701371,11466137.631483236
6725758.92795874,11466043.133916331
6725580.362385393,11465951.235249663
6725691.572260626,11465607.592301905
6725691.559127237,11465524.668102331
6725681.307292262,11465350.237542713
6725752.57255686,11464951.023663718
6725737.787716548,11464977.413554387
6725727.609704347,11465194.877182633
6725667.933018378,11465506.437840572
6725719.715480407,11465580.170508694
6725637.262315158,11465492.02792551
6725764.3405139735,11465020.02018644
6725756.256970719,11465046.050249133
6725702.366419217,11465568.133577613
6725712.052074448,11465557.698051155
6725691.575426182,11465304.607314477
6725771.664386917,11465012.155215591
6725739.000793546,11464905.125836663
6725750.992957479,11464841.576943222
6725679.883100954,11465496.255150912
6725714.64623225,11465561.132778104
6725647.342362459,11465525.57795824
6725749.601091293,11465130.355703216
6725802.882920438,11464793.715285111
6725812.772688108,11465002.38901798
6725708.469660127,11465291.077982519
6725694.221920027,11465563.23743627
6725633.260749767,11465593.532313783
6725591.429026282,11465752.683960183
6725761.937878734,11466080.574274888
6726208.726132471,11466179.239882777
6726263.130282228,11466315.21569224
