latitude,longitude
6726688.959754882,11464075.392249681
6726685.018816052,11464075.859385807
6726855.803523036,11464125.813965475
6726903.08891051,11464091.800067782
6726955.425832319,11463798.126509625
6726873.540512475,11463683.179905642
6725810.4263888905,11462469.229131052
6725833.302991893,11462136.408926768
6725921.6791569935,11461906.226524716
6726015.733465842,11461671.666711222
6726088.843502696,11461400.414882611
6726142.130545828,11461144.815675432
6725871.5665821405,11461024.15055178
6725643.0882575,11460940.472556906
6725392.618084088,11460846.646699375
6725315.168834323,11460817.305795783
6725531.377990671,11460778.167211348
6725604.2606775025,11460519.362746734
6725439.481502772,11460396.044905547
6725235.442373448,11460296.148328407
6725044.988211527,11460158.450705176
6724833.882760456,11460124.822235508
6724880.693124932,11460102.089825623
6725136.770861081,11460220.616196845
6725296.058023449,11460398.873518076
6725235.630706366,11460623.862304755
6725214.148506002,11460765.668038849
6725539.911766317,11460886.683639687
6725769.811854824,11460966.377223248
6725995.720260828,11461054.220666023
6726180.507013692,11461134.063426677
6726163.125319159,11461436.666064627
6726097.119679631,11461665.487417363
6726028.375802775,11461890.180658264
6725950.101839695,11462120.919921285
6725844.7443137225,11462396.416937651
6725774.411530293,11462577.837628465
6725698.611842687,11462812.447868485
6725615.285375702,11463054.844431432
6725628.011850032,11463238.550967291
6725868.718051014,11463382.915349022
6726098.967302377,11463404.337015513
6726294.655065928,11463473.85285151
6726598.764401094,11463581.005227085
6726779.120931431,11463638.566581832
6726992.138566672,11463780.917215064
6726930.884058614,11464008.244149577
6726827.782387244,11464124.392766358
6726892.385671675,11464142.468709854
6727091.170805701,11463742.97371818
6727562.490812462,11463612.060417186
6727668.764692379,11463505.708990164
6727587.305014949,11463453.945237495
6727561.440628498,11463670.699416054
6727469.165888976,11463817.318783095
6727208.130320069,11463748.132333577
6727048.854970404,11463788.556543993
6726958.178359949,11463983.225583417
6726898.954853434,11464104.726020817
6727586.347606287,11463572.487162013
6727647.893421883,11463552.762396159
6727717.441064073,11463581.38492643
6727625.219266973,11463558.063710717
6727480.122094431,11463655.302969165
6727603.4442654615,11463900.99920672
6727120.500140747,11463773.745248908
6727020.5804146165,11463840.837175988
6726929.796094705,11464058.453602089
6726869.978544217,11464131.1050876
