latitude,longitude
6726950.812075861,11463959.544459732
6726882.48980384,11464076.401350705
6726831.2452112045,11464358.374899125
6726738.940191829,11464685.374935778
6726649.354508275,11464994.10623166
6726620.045707245,11465131.598139348
6726552.73549821,11465457.93339077
6726479.0665010875,11465715.14689311
6726356.451207698,11466022.42228474
6726260.534090763,11466193.787937487
6725974.174778249,11466189.736253992
6725784.934121381,11466184.70807754
6725548.902531599,11466164.754556786
6725316.079355,11465978.323047647
6725151.758022497,11465893.550107105
6724912.464778496,11465812.611404685
6724692.980541339,11465750.446642213
6724511.224821855,11465771.783930756
6724490.079551567,11465868.545588536
6724369.054261642,11466151.31515783
6724103.571725892,11466105.842297815
6723894.5667184675,11466033.866843883
6723680.696761085,11465954.916126655
6723515.17294475,11465868.907256732
6724039.155572678,11466074.657396154
6724501.702532788,11465817.516772037
6724617.786791865,11465679.779466936
6724935.961154203,11465756.800076583
6725245.6259325165,11465867.5429132
6725502.423803929,11465966.351172408
6725752.6489781,11466048.258242283
6726013.443040414,11466127.09792512
6726236.345937271,11466125.995190961
6726370.431950707,11465818.257819735
6726431.049952148,11465669.061988547
6726564.199241344,11465358.544798544
6726587.4250598475,11465206.36180248
6726644.808056327,11464963.420768058
6726708.753251555,11464724.679939505
6726782.949867355,11464445.863672273
6726803.642701564,11464205.608857714
6726707.916470931,11464059.892661577
6726634.44421054,11463968.703928774
6726925.369297475,11463948.21571847
6726917.212602009,11463736.220254082
6726734.073091192,11463601.135138711
6726449.307569437,11463520.13529426
6726209.452059455,11463449.992758464
6725974.010989647,11463369.210822461
6725757.29323642,11463281.706641627
6725547.4543266585,11463235.870727967
6725322.77718439,11463154.013010968
6725054.682355437,11463046.83718888
6724830.350184797,11462978.174619077
6724565.835278039,11462891.130464114
6724405.134272417,11463057.393225895
6724320.281410944,11463255.247757278
6724251.268530677,11463433.114633342
6724168.061236334,11463666.75429773
6724082.739402852,11463912.403308945
6723992.795120456,11464157.098361298
6723932.611155099,11464353.551097602
6723839.54457141,11464617.856103957
6723730.560410348,11464920.569998797
6723636.073474301,11465175.70859067
6723594.485009352,11465296.282903332
6723496.254788642,11465551.513517018
6723421.818381836,11465812.080034053
6723405.557354089,11465915.254144307
6723784.680100845,11466156.515994191
6724824.321431035,11466285.26460121
6725121.095732999,11466399.013371287
6724167.642643124,11466106.083347475
6724413.1704355,11466017.33981318
6724504.608565474,11465716.804207431
6724600.504499356,11465653.512416435
6724888.821575917,11465737.624060936
6725162.441222987,11465840.60338534
6725316.672142499,11465900.621678594
6725618.2081697425,11466010.173968717
6725889.93288357,11466096.240389876
6726208.01970108,11466153.236926157
6726345.869958327,11465939.966620883
6726428.675571589,11465713.401007405
6726525.2564029405,11465516.438265868
6726574.133670987,11465275.293055324
6726621.710845753,11465050.255976873
6726680.416538616,11464811.612816656
6726787.55259699,11464459.579093397
6726834.849953142,11464275.907448607
6726827.485072281,11464139.552633028
6726692.232765358,11464064.08952943
6726121.942587161,11465624.255590674
6726950.487184144,11464006.220769806
6727036.0000692755,11463829.73482607
6726952.051862383,11464010.127081247
6727108.889835351,11463675.222138507
6726936.377710006,11463977.24168214
6726851.5578541,11464321.051105272
6726768.42264426,11464621.918197058
6726698.808467374,11464879.926801292
6726600.453869276,11465120.152271165
6726518.394417504,11465364.115797786
6726486.970499218,11465588.15423683
6726365.9857161725,11465964.243416302
6726327.434655285,11466091.229354758
6726198.2820073785,11466251.20455536
6725934.651509675,11466144.007716887
6725649.740561316,11466042.45019854
6725423.850770663,11465973.271925842
6725191.251326942,11465894.392737262
6724947.455383565,11465819.232561488
6724706.2377368305,11465747.170538755
6724524.998969435,11465738.771091212
6724017.508845748,11466253.011498326
6724324.257895912,11466197.192329539
6724436.738102571,11465979.489679009
6724541.529574242,11465755.17997159
6724782.27442174,11465707.558728117
6724995.919862873,11465786.279272057
6725271.654158618,11465880.548911462
6725486.601225615,11465965.80549027
6725745.091192595,11466050.145876113
6726039.63338258,11466137.265524693
6726243.124498254,11466133.732599895
6726349.625958956,11465888.708927928
6726425.68218815,11465668.859245015
6726553.916898016,11465430.959523456
6726594.870162536,11465270.166909086
6726647.154083942,11465009.934091901
6726734.757151134,11464686.960875232
6726834.4162409045,11464395.911208237
6726925.642043153,11464027.335823784
6726995.013058952,11463934.887676323
6727000.667797404,11463683.333594015
6726838.43493416,11463991.829716302
6726798.23254873,11464104.272700453
6726578.278970494,11464053.79388265
6726948.120579094,11464058.403182173
6726943.965864885,11463967.99586472
6726857.754064881,11464339.875576045
6726788.909432945,11464563.375754297
6726712.042204015,11464807.301908804
6726564.225978698,11465099.448396279
6726466.093986854,11465188.23298484
6726409.619159341,11465546.401022645
6726360.547118589,11465834.13940969
6726272.0416016355,11466126.975451611
6726170.496562886,11466229.620258871
