latitude,longitude
6728806.38621667,11460939.697588785
6728880.981211533,11461111.068602365
6729033.403399275,11461251.577287976
6729128.095050045,11461381.09886872
6729207.483658091,11461585.659112353
6729029.674825453,11461737.920866057
6728850.106334954,11461422.869016204
6728872.824375195,11461204.695780179
6728895.309515069,11460958.751440454
6728950.350024153,11460739.27238599
6728996.907842004,11460708.249856163
6729285.318073169,11460792.45130599
6729436.004749957,11460881.594690597
6729672.067413655,11460997.972775986
6729880.632628381,11461156.149591822
6730120.049700788,11461336.216889603
6730037.833001674,11461566.357014587
6729836.27298811,11461791.019712526
6729674.17787202,11461946.160130031
6729520.3611013675,11462139.12957541
6729300.87666162,11462413.527974918
6729186.069558731,11462546.234162152
6729167.626434578,11462743.482484546
6729333.774053074,11462870.427468192
6729548.283871986,11462992.29964832
6729795.641025408,11463102.030842664
6729984.263968901,11463202.019726405
6730256.262473745,11463335.135235967
6730474.163013708,11463384.510463925
6730730.788882196,11463489.457897466
6730983.41984736,11463593.071631704
6731248.534263887,11463656.411477158
6731405.193983921,11463475.7714321
6731594.310432992,11463345.762017772
6731708.422395307,11463418.80975305
6731738.86747854,11463422.778492931
6731626.346561361,11463256.20696226
6731694.940429397,11462982.22799417
6731804.087839335,11462998.693121148
6731694.808715194,11462962.767219644
6731567.8039518455,11463158.517838093
6731573.680181344,11463317.139588242
6731559.979117633,11462914.866501598
6731582.021187386,11462924.079185378
6731612.993334206,11462975.599730222
6731613.813454196,11463137.983460981
6732540.255461399,11462664.800364396
6731599.1637241505,11463191.462151958
6731672.342070745,11463277.62413086
6731719.639468721,11462705.792004514
6731532.589238083,11462903.468670053
6731351.972530191,11462865.333239539
6731299.807697378,11462833.424217252
6731326.689713903,11462868.857765665
6731433.07352889,11462880.58984414
6731617.923856329,11463022.76643157
6731640.736076265,11463175.189112188
6731627.877202872,11463349.556533536
6731462.272261866,11463387.172635177
6731336.24469768,11463585.501885928
6731173.350384944,11463641.37101863
6731132.666576826,11463425.350355899
6731248.919723999,11463270.477573117
6731212.1818677,11463204.441623356
6731262.3357864395,11463113.970670974
6731361.696693614,11462904.594257183
6731595.7156911045,11462943.315144127
6731591.933652062,11463207.411946207
6731642.191400496,11463391.993245652
6731500.928938692,11463269.917010497
6731416.826561009,11463208.718414081
6731430.458226302,11463245.956006356
6731539.387464968,11463317.389113713
6731611.799013922,11463340.996296551
6731625.8205601415,11463368.910062961
6731608.895367943,11463349.286626004
6731685.496154559,11463420.063076736
6731615.4009042885,11463313.368475106
6731592.837696223,11463155.261112401
6731649.027424705,11463181.074594453
6731032.701195708,11462864.978148866
6731362.2279139925,11462879.73291369
6731312.18272362,11463204.66391368
6731244.301300856,11463464.836311834
6731246.542056763,11463662.50055228
6731420.794542337,11463771.707101954
6731651.83977913,11463883.572673384
6731917.77884638,11464003.33433751
6732081.99379271,11464059.585228607
6732362.282443177,11464197.32451902
6732590.449851733,11464297.199445315
6732878.588270105,11464420.33042314
6733215.8927166555,11464547.35487581
6733370.147954262,11464687.870252406
6733326.207776036,11464996.238031767
6733260.000818143,11465261.873553757
6733200.962480278,11465492.39302179
6733141.223854788,11465749.29859017
6733069.5343677495,11465967.425832452
6732991.422736442,11466183.82694287
6732906.259979095,11466410.152476138
6732823.422119907,11466633.202717824
6732747.305025972,11466851.56839171
6732615.986006361,11467103.863500992
6732431.637161756,11467333.008288026
6732287.920329289,11467531.085550621
6732180.105074829,11467738.96341168
6732060.1354779275,11467997.482134338
6731940.682087696,11468320.160051642
6731891.120709238,11468473.765771562
6731802.523625194,11468745.075989174
6731720.561645396,11469004.479877137
6731632.6359160105,11469285.628166676
6731548.157275947,11469542.843580132
6731459.785670471,11469762.196342599
6731379.299184895,11470030.363251697
6731288.335024447,11470275.497911688
6731071.3682894055,11470410.219646774
6730817.067491824,11470582.283616833
6730718.157820951,11470612.897867702
6730717.083748719,11470625.101286186
6730706.509842189,11470563.998156913
6730632.942887878,11471012.424477043
6730708.642027691,11470632.402716616
6730926.4414762035,11470537.714255156
6731093.729635674,11470284.663937498
6730880.995255888,11470138.330498327
6730635.490591854,11470022.683104927
6730378.417488589,11469938.364426613
6730124.885365609,11469859.26679079
6730182.950414648,11469559.987604622
6730391.171747486,11469353.763296537
6730599.312614119,11469146.685203157
6730796.824772413,11468904.696310729
6730993.371310287,11468651.402763875
6731167.944564448,11468430.152752103
6731327.629788167,11468219.88254265
6731544.2887851,11468079.442306755
6731839.299082869,11468122.501295496
6732000.487148627,11468074.041390471
6732137.710108764,11467823.260948122
6732276.303965397,11467553.739667123
6732413.47399768,11467333.72550093
6732566.979047463,11467150.529088521
6732703.991023058,11466958.406167733
6732844.389921333,11466748.845634792
6732977.487640562,11466512.365561945
6733066.524746364,11466280.943543531
