latitude,longitude
6726782.481094675,11464215.4377853
6726599.803970505,11464108.797077488
6726735.9640752515,11463669.952616364
6725903.6173294,11463353.931014657
6725655.203239884,11463279.884326871
6725447.847342985,11463488.900467612
6725014.276716268,11464617.017497772
6721029.904702584,11475898.363145014
6721019.343013608,11476212.77764615
6721204.572876143,11477314.182859791
6723728.090557473,11483184.346941836
6724023.653363516,11483577.393502424
6724340.832026365,11483864.476147981
6724782.165213909,11484129.744859014
6725728.949215118,11484466.147900324
6731766.325378785,11486338.134896493
6732141.727212813,11486388.600007014
6732187.2639631,11486599.589817133
6731982.623070618,11486797.294829126
6731806.319903736,11487040.079299588
6730661.2768744435,11490417.268083164
6730277.009794974,11491066.611110874
6728034.137264103,11497625.810310323
6727510.145989383,11499957.47877494
6727303.64954433,11500717.03085419
6727344.252613796,11501073.643625472
6727623.258197688,11501658.84526552
6727432.805336674,11502173.691248696
6727371.174331387,11502528.315149968
6727174.46789936,11502629.568000397
6726819.541764199,11503452.61194125
6726584.033066913,11504439.217991412
6726654.10323571,11504688.86891056
6727010.51015122,11505071.798876215
6726938.828184489,11505811.154576601
6726482.356867579,11507491.80666845
6726152.310147948,11507463.148553265
6725780.722846628,11507407.400501337
6725578.496245391,11507431.024040386
6725722.410522724,11507334.694072872
6725484.023018161,11507168.363151774
6725668.828176692,11507248.575130615
6726276.73974965,11507473.542344227
6726507.68800181,11507504.433037316
6727107.308794463,11507489.22402869
6727397.753971166,11507582.1192632
6727699.727892577,11507776.753669005
6727906.025362815,11507737.90352385
6728062.075766605,11507001.894010978
6727825.467735588,11506930.40048056
6727736.51936012,11506775.265846722
6728114.0700493995,11506476.239735408
6728094.203619701,11506251.932732766
6727953.63896017,11506017.728556108
6727783.839309671,11505841.316164397
6727560.095478922,11505617.711250657
6727113.465857242,11505178.560797306
6726925.297842948,11504989.177368779
6726618.41933323,11504635.073457105
6726554.033656682,11504358.406518815
6726973.686443322,11502861.7992462
6727027.575855835,11502652.845755497
6726791.378825595,11502518.763156293
6726499.880302327,11502742.401505645
6726168.771710322,11502853.897548856
6725873.742492997,11502952.005748268
6725591.762667283,11502999.998683782
6725641.775469745,11502855.431845518
6725068.800640779,11502290.727865621
6724432.217082969,11501651.638380006
6724336.2510131765,11501445.690654196
6724215.214159529,11501372.328868581
6724591.46911708,11500697.82314742
6724599.437591955,11500405.450817011
6724500.480750941,11499969.457911909
6725080.856467759,11498333.915502451
6725185.321531811,11498074.501922047
6726130.804935202,11495771.726505682
6728216.588613486,11489539.875866486
6728370.88048092,11489325.411107045
6728480.0808766,11489007.460321186
6728642.162339276,11488487.810937403
6728742.955102495,11488141.13929571
6728816.477766128,11487978.788194641
6728919.939956791,11487647.710745022
6729043.085878144,11487260.335198157
6729199.522851845,11486801.36944434
6729307.840656363,11486476.32401983
6729487.504709223,11485715.177928293
6729152.950856962,11485580.439387493
6728514.280579289,11485363.484734459
6727849.7742399955,11485154.221993443
6726376.775666911,11484685.901511913
6725720.893829333,11484482.420848917
6725442.993539097,11484396.439636061
6725017.989971079,11484246.853012806
6724551.116721081,11484025.429192917
6724209.055110842,11483780.134383777
6723849.085944658,11483396.124696584
6723629.1063250555,11483051.692989329
6721623.063330201,11478368.707603274
6721412.856069902,11477874.168868493
6721275.01981316,11477549.800008945
6721206.943037716,11477381.409202078
6721074.7518604295,11476668.798630191
6721041.830310347,11476449.666718539
6721001.132382544,11476065.114244757
6721029.021889078,11475816.96777333
6724271.899082363,11466571.216100728
6724365.221267989,11466329.137301225
6724539.0724102175,11465783.9200039
6724644.027380435,11465672.352385035
6725367.550926573,11465926.466510877
6726177.242554012,11466170.582078172
6726636.798531056,11464970.962077897
6726826.724615292,11464183.883955274
6726634.673003925,11463892.591471514
6726754.545637321,11463666.70359982
6726321.993672788,11463503.231057383
6725783.355902796,11463313.625506643
6725555.001423024,11463247.303595861
6725289.431472536,11463876.783594443
6725068.3192619905,11464504.260714995
6724919.161324168,11464843.174935155
6721029.066178599,11475882.32744742
6721021.660424682,11476242.797206232
6721216.363420747,11477360.697687086
6722687.644280944,11480834.118961748
6723775.967241483,11483255.807795124
6724148.491416289,11483702.41258205
6724564.289453909,11484011.523511162
6724921.054973143,11484191.516251035
6731888.817863154,11486340.564321531
6732138.815227428,11486385.422367241
6732183.985426079,11486605.33764326
6731939.15714609,11486851.403748775
6731799.839493177,11487060.638809968
6727281.673519688,11500947.44625594
6727516.905681202,11501614.792637378
6727478.194833472,11502017.418805411
6727262.410378033,11502404.324198518
6726988.4682129305,11502932.091233386
6726594.36528236,11504443.646540388
6726696.874331825,11504729.661926566
6727038.776657474,11505070.646265352
6727379.971580187,11505404.663058542
6727700.18660889,11505735.414752832
6728021.939492328,11506113.456250407
6728060.743004296,11506976.201615337
6727842.342761965,11506960.306204505
6727742.116881626,11506762.349055808
6735116.630462154,11505623.504853586
6734897.947986881,11506393.60378867
6734105.71419056,11503107.495996015
6734183.859878244,11502151.907453956
6734864.373327199,11499578.92661446
6736378.95162881,11493683.323424745
6736414.111242864,11493433.014768431
6735689.956734506,11493122.379713004
6734367.003870108,11492328.239579707
6734110.010530428,11492240.170564042
6732930.404555686,11491810.577173932
6732452.332131097,11491561.413354328
6732974.411839367,11491819.969594277
6733416.412002926,11491991.407626545
6733974.449658878,11492185.985474776
