latitude,longitude
6727154.979432627,11464276.622808147
6727094.504280725,11464310.92407955
6726872.202853178,11464535.924624007
6726713.586564946,11464488.00643039
6726377.776850283,11464314.483911006
6726108.82245883,11464179.70488254
6725853.116650509,11464053.507392265
6725604.232958009,11463943.290232468
6725363.990680777,11463846.303602573
6725144.136133458,11463754.70151042
6724881.35218841,11463653.207804257
6724606.538522861,11463553.234958267
6724361.163654705,11463464.111740364
6724183.8500193665,11463387.807751514
6723640.03748563,11463264.065599835
6723386.146373492,11463170.780864013
6723130.596501226,11463079.75530846
6722891.935682487,11462986.407138692
6722641.810672276,11462920.982267154
6722381.464982565,11462844.08116264
6722118.702294599,11462754.614042962
6721874.224336392,11462636.515605588
6721635.705689908,11462511.96643486
6721432.086960466,11462381.366271874
6721308.180344526,11462146.052430911
6721182.405318611,11461890.121395318
6721068.212830101,11461574.130905353
6720920.1136184875,11461316.516456049
6720766.238693337,11461063.071788933
6720630.872216433,11460830.634915696
6720491.38267236,11460634.736812387
6720305.2494041035,11460468.684035232
6720078.700142889,11460321.174026886
6719870.657244479,11460194.995035151
6719660.411465813,11460062.337752419
6719451.212160925,11459923.197009057
6719223.816337724,11459775.935236638
6719017.550072361,11459640.959921125
6718821.877421093,11459510.621693263
6718609.283551592,11459351.597305669
6718460.7145677395,11459211.90196505
6718196.103879428,11459010.380851699
6717983.736607054,11458822.29709552
6717778.050411801,11458638.723113986
6717634.251717255,11458461.896134159
6717497.808944386,11458231.777765064
6717328.020830507,11458037.966787716
6717130.972609133,11457881.802199949
6716951.174843104,11457719.51750985
6716785.2936019655,11457531.807293538
6716613.566058197,11457323.55661831
6716435.799035784,11457111.56626901
6716238.021832018,11456910.668226836
6716021.923079785,11456740.220848648
6715745.887796501,11456627.258037731
6715598.533981289,11456356.02904396
6715321.480385669,11456188.875435539
6715094.245751504,11456006.993844217
6714874.844429974,11455833.27472239
6714668.889959903,11455654.08354016
6714478.053906234,11455465.421385499
6714327.316713117,11455275.001193283
6712661.215593339,11456540.589904474
6712396.948148349,11457372.206966715
6712249.390205216,11457882.93508474
6712191.681949806,11458185.667026823
6712109.174909832,11458460.780404383
6712027.131294281,11458730.374659589
6711948.669127401,11458979.850213628
6711872.539466887,11459253.325699305
6711747.536852934,11459420.10643367
6711844.385084412,11459077.87432803
6711909.824623119,11458826.1016356
