latitude,longitude
6726902.661577902,11463971.302704344
6726838.002142888,11464408.51718062
6726746.58690438,11464701.315150505
6726650.214734999,11464996.80719298
6726600.957869941,11465180.029834414
6726502.916092329,11465485.43023322
6726419.808828293,11465746.541841395
6726330.274983581,11466065.122401847
6726499.04460558,11466173.308417492
6726763.312957264,11466263.010852043
6726986.684817724,11466349.067345167
6727253.365558161,11466449.535156205
6727532.654333192,11466567.81302604
6727836.685419875,11466671.560552964
6728118.638838636,11466735.713847393
6728353.743874229,11466814.028646074
6728580.984791855,11466894.005121596
6728841.208529455,11466994.114944817
6729072.414856839,11467158.271255312
6729303.364610188,11467315.72978767
6729585.138613074,11467423.983776912
6729832.56595842,11467511.818991091
6730105.47120261,11467626.505402697
6730365.490236698,11467779.733609745
6730593.126360378,11467888.025318468
6730843.531442598,11467969.497962499
6731113.127500684,11468047.534980422
6731386.581039321,11468118.854713736
6731636.399683735,11468121.157640131
6731868.176887376,11468178.090728384
6732117.959530243,11468264.522479441
6732403.406940635,11468363.271059774
6732678.40955346,11468459.722626708
6732941.861955452,11468551.772575965
6733210.753364758,11468642.200668968
6733472.272566372,11468733.453681266
6733718.756366023,11468819.625964465
6733989.427254706,11468913.372896649
6734307.462621479,11469023.80409243
6734596.407361998,11469125.233323906
6734909.046330446,11469235.27393069
6735080.755933359,11469293.202719167
6735346.700990003,11469385.013742754
6735568.647870636,11469464.01776271
6735730.365835933,11469520.112782458
6735953.15894043,11469599.716339696
6736247.928776998,11469703.685975784
6736532.095312118,11469797.08345049
6736750.707099915,11469848.904989531
6737008.092250337,11469914.108274704
6737255.058415676,11469998.371389795
6737485.815079566,11470078.538073577
6737758.17524722,11470171.327906558
6737995.676514521,11470253.709256848
6738264.323958826,11470345.147134103
6738567.33764723,11470354.931266803
6738789.966267993,11470125.537080094
6738903.67363296,11469840.529601835
6739077.301336919,11469624.826520402
6739380.729687574,11469595.985901479
6739667.873377085,11469688.724206405
6739921.254492309,11469772.316132756
6740174.555338382,11469855.34365447
6740430.270043346,11469937.429991478
6740667.3317900365,11470012.154354202
6740910.701764738,11470088.97992947
6741169.1467716,11470175.38327036
6741435.756435355,11470261.889232373
6741689.290974371,11470351.112153193
6741980.159132491,11470459.218277114
6742261.39530374,11470565.959943298
6742505.632705723,11470656.84721063
6742758.108598147,11470725.537779758
6743030.662408898,11470782.657277323
6743374.602151984,11470864.624052329
6743615.360679249,11471020.448134271
6743689.977842673,11471240.149130365
6743641.647796056,11471509.592511632
6743559.120115085,11471802.249797061
6743465.967653897,11472075.238146618
6743362.441556245,11472327.479776777
6743231.597602611,11472583.960268613
6743105.873834466,11472815.49229013
6742981.58101475,11473041.82971048
6742850.2537365705,11473293.791162426
6742737.929960686,11473540.405792095
6742637.652226015,11473787.03952136
6742528.640637718,11474048.633707218
6742413.860566532,11474324.1442385
6742317.922849869,11474545.444646964
6742219.685274732,11474778.306451758
6742119.639966892,11475014.942488715
6742018.308577798,11475261.01271017
6741917.186279401,11475519.90236257
6741799.649969461,11475817.275323914
6741698.77313639,11476084.103643987
6741600.1166646145,11476372.705764098
6741521.5218467815,11476638.210621646
6741439.753492088,11476913.625330117
6741352.335498898,11477152.882689435
6741326.010430624,11477289.383697636
6740993.260446205,11477074.515336584
6740735.72511484,11477025.800056826
6740499.327389677,11476943.532774085
6740233.950385064,11476845.28672045
6739965.9945860235,11476632.012732815
6739609.3749470655,11475846.467707789
6739680.159302808,11475642.91092059
6739734.037827656,11475329.069877822
6739863.4516628515,11475125.09841423
6739954.962860237,11474837.55016064
6739887.974353412,11474678.423580565
6739616.050131346,11474584.000652377
6739398.626324835,11474509.031303836
6739111.920673692,11474407.77815956
6738946.473754312,11474352.350060182
6738700.819964647,11474274.389559604
6738439.3608487975,11474189.55328911
6738153.357037761,11474084.716235934
6737882.070933551,11473976.321354315
6737664.104677905,11473893.442533769
