latitude,longitude
6727517.484305113,11463364.76562359
6727548.364248816,11463336.030783108
6727578.044010373,11463292.274806362
6726290.54043627,11463538.536751239
6729212.362197662,11464941.078934502
6727512.808088292,11463363.315387735
6727441.040722237,11463344.43863874
6727183.277973244,11463411.35137031
6727092.318770616,11463546.590908505
6727118.985361132,11463313.291805819
6727454.04472215,11463317.146755842
6726906.75924054,11464006.872034958
6727034.101526686,11463804.131998546
6727162.184033967,11463359.739779506
6727457.1992834415,11463334.050367068
6727291.620521928,11463272.935582127
6727124.621865718,11463460.38741565
6726920.38551067,11463434.222351054
6727050.1053431155,11463757.266606227
6726963.221517314,11463975.941392157
6726850.784813253,11464149.500073861
6726861.694680745,11464069.506858943
6727014.111463689,11463726.94574909
6727097.0974644255,11463449.972518217
6727282.874281635,11463356.231970854
6727491.67594796,11463424.369978538
6726935.589276656,11463998.916491399
6726838.340784303,11464114.089789161
6726929.513168433,11463983.885826424
6727040.039080108,11463775.551898912
6727185.90172109,11463404.465732187
6727462.190109699,11463358.885229338
6727083.110518065,11463564.31632583
6725559.531454666,11456270.156341523
6725743.684624486,11456064.701045454
6725872.638711847,11456144.832968159
6726076.323300087,11456281.61670151
6726422.2569788825,11456374.870171327
6726705.194298046,11456368.741217183
6726880.164291261,11456214.43627271
6726871.756888359,11456096.994617114
6727138.843544941,11456320.159767298
6727404.085067651,11456352.465894954
6727674.8641846925,11456376.342760893
6728116.379970696,11456786.279804531
6728281.864677042,11456819.339516545
6728353.833647506,11456617.790094152
6728353.945358368,11456193.585211663
6728389.387914593,11456116.670449348
6728406.035118886,11456429.66107572
6728305.177841555,11456791.24406502
6728055.785803457,11456827.644111956
6727873.06112689,11456603.809100233
6727678.388528649,11456456.636532117
6727437.652694863,11456417.628280701
6727122.183456008,11456333.034914069
6726862.805402812,11456351.326476395
6726609.1228948105,11456528.247172948
6726197.639105181,11456470.294082498
6725912.010572324,11456406.150913056
6725565.594108875,11456397.992095016
6725159.637169337,11457278.569488112
6725191.350123879,11457536.021758988
6725167.063860319,11457785.186595036
6727023.369976525,11463772.634064844
6727237.078134739,11463408.507171046
6727444.488237989,11463378.184773602
