latitude,longitude
6743386.633534605,11476880.127094936
6743386.890349538,11476880.207384797
6743394.205181841,11477012.95420506
6743261.829222807,11476849.235987673
6743156.28112569,11476699.914127182
6742992.992525523,11476619.93957947
6742770.296916232,11476621.996523768
6742510.612109014,11476539.741016222
6742376.8696448365,11476411.131054256
6737604.172087877,11473821.28641816
6737542.172812348,11473837.14768132
6737310.635067919,11473917.819694912
6737212.861300782,11474096.332383474
6735662.789534197,11474075.91263146
6735561.766138675,11474064.037664749
6730772.536422926,11466862.562843215
6730537.089014038,11466753.650865745
6730222.131587467,11466613.817809336
6730013.741063903,11466471.807243817
6729808.300626068,11466350.693992246
6729590.740484082,11466220.902909955
6729571.080077928,11466046.843213825
6729665.252642034,11465953.882462347
6729682.115740574,11465940.178203119
6729699.760957921,11465925.8237884
6729715.614890303,11465911.575839967
6729726.957207806,11465893.003817739
6729742.3662127955,11465881.093572035
6729717.836000595,11465877.086672667
6729708.019890603,11465859.614245964
6729703.90087864,11465843.667938635
6729700.407204149,11465831.31201748
6729695.969493642,11465818.202872874
6729691.6093502855,11465803.994846033
6729688.483295414,11465788.587130683
6729687.440448012,11465774.963026952
6729685.7910605,11465761.367040468
6729684.969710316,11465744.199223746
6729686.669689446,11465731.197064443
6729715.445545338,11465602.292494128
6729816.240272717,11465383.772857225
6729870.303394149,11465273.860826725
6729879.069825278,11465257.856992992
6729887.702247618,11465241.378552327
6729897.892787833,11465226.506820796
6729901.915717181,11465213.549219307
6729903.406828281,11465200.252064804
6729905.956258692,11465187.283485284
6729913.887470251,11465172.156716755
6729921.737594114,11465156.328239242
6729928.594209218,11465141.77431382
6729933.801828861,11465127.83143413
6729937.214272755,11465114.007742368
6729937.948691628,11465099.352679083
6729940.705447582,11465085.771931902
6729942.721667904,11465071.744817376
6729946.183044572,11465057.70631096
6729949.384073372,11465042.694002291
6729955.12069907,11465028.008786792
6729961.094175868,11465011.597588578
6729965.88271901,11464996.171548668
6729971.453235605,11464980.095255695
6729979.387603186,11464965.862171736
6729985.522960856,11464951.760660565
6729992.106470534,11464936.215229599
6729996.304231676,11464921.72872792
6730000.371782489,11464906.75531368
6730004.18264066,11464892.608726582
6730007.195412784,11464879.10739416
6730022.371386533,11464776.117455918
6730282.187005834,11464155.352123614
6730259.313756804,11464157.280638404
6730286.562290947,11464016.645691186
6730170.9806662295,11463824.897529557
6730295.750755588,11463622.493549993
6729994.514203799,11463206.607833587
6729981.4702664325,11463208.989647347
6727563.432651535,11461692.67817026
6727718.293916951,11461844.73226371
6725250.621841081,11479102.592623673
6725263.672532345,11479170.281287206
6741374.192842463,11480029.533918994
6741453.868237122,11480068.914141113
6741478.069189934,11479980.908479752
6741566.390997619,11479778.841311181
6741625.871863936,11479558.055291161
6741702.8636810025,11479427.743849624
6743657.287159049,11479385.62155219
6741925.560266604,11478809.929496098
6742004.452536228,11478609.944773354
6742076.678866415,11478387.568490056
6742123.372466321,11478159.74845804
6742170.83860237,11477928.714594983
6742222.524180333,11477697.791681493
6742300.540372204,11477478.892859025
6742371.574380244,11477254.859751988
6742428.755825969,11477034.016547881
6742428.189547762,11476819.87715753
6742341.225875433,11476659.244805135
6742363.469554001,11476437.717260638
6742212.156617706,11476362.281387538
6742184.154801459,11476350.359390212
6742644.666947873,11476642.325984444
6742408.426778273,11476529.57980681
6742446.29192489,11476592.669413986
6742535.183516087,11476804.4579853
6742582.880847176,11476926.190764291
6742575.592898991,11476911.013862226
6742568.512009006,11476896.132566622
6742560.521622243,11476878.468804402
6742551.454304282,11476859.572333097
6742541.909274139,11476839.38613843
6742532.298436435,11476819.410276534
6742472.075290516,11476685.184133982
6742421.931321285,11476571.307827234
6742372.068670853,11476460.128660718
6743067.3424485745,11477793.064582575
6743020.559466717,11477704.191377657
6742973.852092934,11477616.932653543
6742928.970518249,11477532.283870813
6742886.330458509,11477451.73271061
6742844.025508511,11477371.967002016
6742803.419014437,11477295.218960617
6742763.434279729,11477220.25554267
6742723.9285205165,11477145.674231788
6742685.625484911,11477073.724359626
6742648.088073075,11477003.155765321
6742612.056178051,11476936.222707814
6742577.305208529,11476871.727893952
6742544.189867261,11476809.551288104
6742512.35173582,11476749.825090175
6742480.741629446,11476691.284405984
6742450.747423298,11476635.069024563
6742421.089003332,11476579.638266452
6742392.325886878,11476526.076594524
6742365.248407232,11476474.617395079
6742339.323121119,11476425.107407816
6742314.422513255,11476377.954695513
6742291.141981362,11476333.114479756
6742267.327613415,11476288.121524425
6742248.726773437,11476250.853837935
6742230.764827177,11476215.37448777
6742213.252233836,11476181.162636906
6742200.770666272,11476154.414949818
6742187.8250474045,11476127.29164482
6742175.341072302,11476101.453089362
6742162.4626180185,11476075.016306596
6742150.269015387,11476050.164773932
6742137.993557739,11476025.518592253
6742126.600071915,11476001.826904064
6742114.61502948,11475978.167705495
6742103.380585461,11475955.883462923
6742092.820997734,11475934.258180795
6742083.1451654965,11475914.483805127
6742073.25438988,11475894.438750688
6742064.267307425,11475876.237223787
6742055.2602537535,11475858.043116087
6742046.816628841,11475840.921043038
6742038.709379035,11475824.582859492
6742031.207485256,11475809.126170993
6742024.252995258,11475794.736473156
6742017.236646656,11475780.544688258
6742011.0328240525,11475767.529858736
6742003.574996185,11475731.084442198
6742447.0716898395,11476631.18819666
6742340.207525408,11476386.468050295
6742330.787381391,11476289.858946588
6742321.065920092,11476252.420078602
6742304.880156185,11476203.702755595
6742281.343722568,11476140.905373314
6742251.102800201,11476069.45693987
6742233.630863604,11476037.987214841
6742216.946743238,11476010.592088666
6742201.395390468,11475985.152982801
6742188.2529473435,11475964.29489078
6742175.713703687,11475945.22723548
6742165.6292217905,11475930.537603017
6742168.568480254,11475980.220455961
6742356.909480668,11476354.136065578
