latitude,longitude
6724797.523864399,11463468.919776857
6724794.758414511,11463524.73836398
6724526.142118275,11463455.152419271
6724416.417036792,11463394.288344141
6724397.126599293,11463006.300390216
6724465.088496393,11462879.265885368
6724769.190949938,11462868.75574312
6724998.587926045,11462953.81565071
6725224.363457362,11463077.465653772
6725406.940642178,11463148.790008748
6725499.543296093,11463212.92290396
6725853.736286932,11463340.740682319
6726103.253385608,11463403.531259518
6726250.386858223,11463453.25858576
6726530.261292777,11463530.235884065
6726761.923165286,11463605.81525917
6726990.54754826,11463742.684344623
6726947.888585763,11464000.726059055
6726945.6258584075,11464276.917184638
6727135.317396102,11464374.373169735
6727237.937363945,11464317.288303852
6727135.942994373,11464314.946009872
6727319.824825878,11464451.644321006
6727567.507120712,11464565.26867455
6727785.224846105,11464672.319925385
6728034.08843781,11464778.536755037
6728219.759381288,11464776.0244081
6728307.280747992,11464521.220696589
6728352.182998902,11464268.135836553
6728126.855170587,11464137.754058737
6727889.76277481,11464054.084402382
6727663.60153356,11463969.496639872
6727429.9487513285,11463886.06779822
6727189.273983946,11463806.204801567
6726951.018095861,11463725.392077092
6726743.074167895,11463722.176842498
6726634.157010851,11463977.546606854
6726471.342964459,11464125.928358681
6726330.936578266,11464030.2137433
6726739.373607191,11463989.212057138
6726848.058885528,11464068.651318766
6726818.001914694,11464101.691957738
