latitude,longitude
6726726.218939432,11464501.587300226
6726495.281887911,11464475.205851674
6726477.768965355,11464472.744263416
6726375.562682483,11464412.492135894
6726260.452113116,11464345.127000457
6726232.5851093605,11464335.26086386
6726202.414238881,11464323.19256523
6726173.044908835,11464311.37311803
6726146.898156283,11464298.796443602
6726121.921240258,11464284.149482897
6726097.267206749,11464266.763830848
6726073.69199851,11464246.46858598
6726049.196023873,11464231.971254243
6726024.226420023,11464217.86778235
6726000.876389172,11464202.509616325
6725976.0288703665,11464188.579423042
6725951.655042832,11464174.25559268
6725928.044418587,11464160.303907482
6725905.228048209,11464146.058073921
6725881.564781381,11464131.143955786
6725856.198302457,11464117.188375069
6725831.197923195,11464103.752052218
6725805.510953683,11464089.697200201
6725780.159041671,11464076.82786924
6725755.1732358,11464064.477775324
6725730.027191783,11464052.078031149
6725704.393115576,11464038.98620146
6725678.110722044,11464025.152558304
6725652.7662730655,11464012.826665409
6725626.735245841,11463999.882261116
6725600.910046642,11463987.407337978
6725575.9628378125,11463974.934603399
6725550.405573371,11463961.596770808
6725524.642575023,11463947.78966811
6725498.757600252,11463933.809637953
6725474.269701471,11463919.857720602
6725449.475756548,11463906.892288089
6725424.162752793,11463893.901041284
6725399.208614365,11463880.886068296
6725374.055980573,11463867.944753792
6725349.254963188,11463854.436796993
6725325.346391372,11463842.016848879
6725301.765665533,11463830.239367168
6725276.359903895,11463819.24729996
6725250.939696448,11463807.169503754
6725226.732500112,11463796.279142857
6725201.190372442,11463784.028494563
6725174.289570271,11463771.626665553
6725148.441507679,11463760.362524537
6725122.945052077,11463748.531748194
6725096.319461366,11463735.810058989
6725070.105504134,11463724.027119175
6725043.738590783,11463712.737418395
6725016.661397119,11463702.03833556
6724990.249092962,11463690.329209981
6724963.492578192,11463679.729744624
6724935.934764503,11463668.881715069
6724909.200185317,11463659.911001643
6724882.472946511,11463651.483209828
6724856.822165021,11463642.983983805
6724831.369972598,11463634.411254812
6724805.276762358,11463625.639673343
6724778.145499042,11463616.816353694
6724752.547784848,11463609.279760106
6724727.653171347,11463600.609859379
6724701.651283445,11463592.677622568
6724676.534582257,11463585.290340602
6724652.609047707,11463577.461778365
6724628.858392431,11463570.768656341
6724605.535799324,11463563.262352511
6724582.533796807,11463555.85553811
6724560.294935846,11463548.820658438
6724540.003011771,11463541.173569163
6724518.840583682,11463534.067278678
6724499.845429363,11463527.903694076
6724481.979451906,11463522.63101539
6724464.317463607,11463520.66498515
6724447.604375016,11463515.074304381
6724287.658915948,11463477.529171072
6724167.173351934,11463423.092729608
6724003.751352188,11463349.941693325
6723966.153099792,11463348.817416219
6723932.253431236,11463340.868141549
6723888.318292138,11463343.182726769
6723859.19947821,11463343.607747816
6723832.955955115,11463335.331098426
6723807.643091486,11463328.018796079
6723782.6160138715,11463315.255271746
6723751.81815135,11463303.53908035
6723726.949728261,11463293.662405845
6723701.1653914265,11463283.906994129
6723672.795165188,11463271.728039308
6723646.972723271,11463262.096027616
6723617.723223613,11463252.75207264
6723589.0180921145,11463239.388505764
6723560.914120899,11463229.183996184
6723530.375562515,11463218.899855705
6723502.111505062,11463208.645783974
6723474.481204795,11463198.047919573
6723447.858015727,11463188.16785204
6723421.517158215,11463178.510521214
6723394.131101015,11463168.25879305
6723367.553670308,11463158.798382286
6723339.328292494,11463148.421497872
6723310.691394014,11463137.106380189
6723282.375062842,11463125.890765585
6723256.23310166,11463116.160318568
6723229.52668727,11463105.984620525
6723202.927702467,11463094.89658436
6723176.534581541,11463084.27777041
6723149.6681231195,11463074.052587928
6723122.73260674,11463064.61663156
6723095.056170275,11463056.436975306
6723067.494498407,11463047.887649678
6723039.841786652,11463038.49953298
6723014.059151963,11463028.745854814
6722986.788852844,11463018.12548687
6722961.151916847,11463007.336342828
6722936.194224614,11462996.622851973
6722910.877882294,11462985.933266055
6722884.966204414,11462975.464354195
6722859.824897428,11462965.909904521
6722833.150374503,11462955.069390723
6722807.894518763,11462945.884776149
6722783.738357196,11462935.42022767
6722757.628522346,11462925.025204323
6722731.96858366,11462915.445215626
6722706.354277514,11462906.284685101
6722680.66359198,11462897.370675685
6722653.499980782,11462888.67527816
6722626.290875204,11462879.560549242
6722598.639362476,11462870.173555776
6722571.377484769,11462860.096956203
6722545.007992819,11462851.107678952
6722517.875625142,11462841.746744664
6722491.032931763,11462833.151096536
6722463.480301009,11462825.145764627
6722435.614644317,11462817.583683666
6722408.298846701,11462809.381694876
6722379.907088589,11462801.251249703
6722351.957890443,11462793.393165344
6722323.604522548,11462785.139597036
6722297.2886453215,11462777.112760097
6722270.697961418,11462769.405938795
6722244.2984365495,11462761.083061922
6722217.898984375,11462752.760236565
6722191.461388935,11462744.56068157
6722165.069447122,11462736.780525252
6722138.9142370755,11462728.803673109
6722112.393065344,11462720.30813824
6722086.589299271,11462711.764995813
6722060.304924978,11462703.072829058
6722033.700171382,11462694.281333122
6722007.561423718,11462684.553870616
6721981.460955197,11462674.70326046
6721957.574195072,11462663.378218573
6721935.946699654,11462650.99808878
6721911.44996515,11462638.80869521
6721886.496065709,11462625.262037098
6721865.31982153,11462610.861103838
6721844.853521439,11462595.870073492
6721822.12067353,11462581.391777338
6721799.220242942,11462566.321373329
6721776.915122989,11462551.030516172
6721756.632523229,11462534.881343944
6721736.335145174,11462517.647245945
6721716.953483829,11462500.292073777
6721697.732028372,11462482.986704642
6721677.190589996,11462465.407184375
6721656.55793727,11462446.989183437
6721636.314720578,11462427.881762903
6721617.506056028,11462408.67911694
6721599.529258985,11462389.0593024
6721580.339672471,11462368.253257731
6721561.821715536,11462346.980377855
6721542.746647568,11462325.805012604
6721525.205871395,11462303.079813952
6721508.420505611,11462280.183868447
6721492.459526551,11462256.328274122
6721478.154787349,11462231.095724205
6721463.453108196,11462206.010372106
6721448.873347166,11462181.09804357
6721435.644199398,11462155.794365417
6721422.216526767,11462130.564351458
6721407.51443282,11462105.479573822
6721392.888627543,11462080.148539985
6721377.858451764,11462054.422239373
6721362.591562291,11462028.892823972
6721348.759086753,11462003.268113019
6721335.902705771,11461979.026492687
6721322.008531956,11461954.733393773
6721306.710489183,11461929.870230077
6721292.503141055,11461906.020539926
6721278.333891249,11461882.047784656
6721265.644699678,11461858.398943255
6721252.421642641,11461833.63951404
6721239.1984815635,11461808.880216941
6721224.830443197,11461784.981527615
6721211.301589259,11461761.208081191
6721197.169956511,11461737.112924263
6721183.358665205,11461713.117221408
6721168.502123916,11461688.527645322
6721153.775003272,11461664.65351418
6721138.193550152,11461639.569544926
6721123.413086252,11461614.734010303
6721108.586850199,11461589.479377102
6721093.241677412,11461564.199124744
6721077.4157506395,11461538.770064296
6721062.878961353,11461514.28081916
6721048.532968983,11461489.175739668
6721034.430951592,11461464.416495938
6721020.527227819,11461439.583847383
6721007.218583224,11461414.530702846
6720994.108225019,11461389.404147668
6720980.326230867,11461364.744751487
