latitude,longitude
6738517.319615028,11465632.10029343
6738687.017250208,11465313.699775007
6738771.518828706,11465102.679238455
6738824.994304353,11464824.03790574
6738800.037954874,11464562.526415842
6738743.139008267,11464280.866475906
6738512.351630781,11464158.744983338
6738256.532848939,11464080.498990234
6737989.239900276,11463987.972015088
6737715.932337952,11463900.079560332
6737474.2605541935,11463827.876295635
6737293.588925401,11463771.38659521
6737044.132357738,11463688.771756899
6736786.269768411,11463607.104339557
6736533.044637381,11463528.476017067
6736297.123587621,11463451.826594865
6736013.566971764,11463374.074696098
6735816.954584437,11463346.957024362
6735579.506707872,11463293.549736034
6735334.453830442,11463211.142978052
6735062.685834811,11463112.487160632
6734845.611740793,11463035.860310277
6734600.670038585,11462956.24328109
6734317.0530584445,11462871.867040366
6734032.818658603,11462775.71980488
6733757.746622953,11462673.052133072
6733474.7387717655,11462580.26416274
6733159.3463843735,11462481.358250903
6732873.335253345,11462373.342562439
6732631.951983752,11462283.855009988
6732372.948952341,11462188.124465778
6732140.929671906,11462104.326750576
6731872.226199862,11462009.377672859
6731595.542794724,11461911.604420925
6731311.2071105745,11461794.89202728
6731000.656373229,11461697.045888152
6730930.157281097,11461677.72439732
6730657.746712502,11461540.419138633
6730393.72425418,11461403.123808542
6730194.746674215,11461283.15764352
6729985.326765625,11461152.667604418
6729728.860592324,11461026.38789789
6729481.792727123,11460945.794624148
6729183.607136294,11460821.54675651
6728952.056845155,11460708.577886766
6728658.147757777,11460607.603095612
6728384.739851701,11460488.614444105
6728270.234536161,11460394.393077357
6728572.85406521,11460536.099185701
6728668.014628936,11460543.27772885
6728956.497331923,11460546.291735578
6728831.54466279,11460347.214892993
6728700.230366341,11460472.074361438
6729409.611717609,11460914.717490211
6729021.448936969,11460718.076677974
6729526.564517528,11460936.718992865
6729805.674473206,11461082.175007997
6730035.213768444,11461203.72891132
6730271.782822077,11461332.877201889
6729007.118299112,11460643.933474254
6729274.318378986,11460699.291764269
6728920.743916297,11460385.739930185
6728748.28773827,11460426.12077012
6728872.299641473,11460629.643405506
6728985.4778520195,11460695.236336987
6728942.325420225,11460721.793878777
6728924.6022196915,11460375.045922896
6728939.764385284,11460230.435056347
6728868.848476783,11460705.432355445
6729221.489711161,11460821.94680065
6729553.927768103,11460933.490704477
6729654.852775571,11460980.107420634
6729954.198284493,11461139.359859671
6730075.7007936435,11461207.540712569
6730385.5449072495,11461304.82388747
6730621.82949281,11461512.200411797
6730793.250667539,11461702.213824375
6731051.559824384,11461729.819169192
6731000.32118252,11462043.7393872
6730941.559079119,11462313.20212081
6730888.592109438,11462604.88638785
6731021.821910656,11462734.716520596
6731254.025963177,11462823.871028582
6731519.84064149,11462875.764691204
6731645.453695975,11462991.993189253
6731690.993912119,11463122.258112432
6731947.066723369,11462873.219759107
6731979.468224142,11462840.672405416
6731806.475313747,11463034.457941981
6731711.019336269,11463115.45752452
6731586.106195119,11463359.044903364
6731691.9125474645,11463602.981037585
6731767.907581882,11463859.932394553
6731955.009475077,11463976.916407181
6732160.734676476,11464103.498334592
6732326.82648752,11464219.561823895
6732506.308491026,11464368.03781047
6732455.022641899,11464535.065687824
6732498.548186594,11464326.057139732
6732244.910967533,11464197.336390974
6732033.226180887,11464101.228811644
6731846.800210893,11464001.709192282
6731622.749353782,11463907.070247138
6731423.159974834,11463803.820106154
6731331.400349879,11463610.1973525
6731408.421526678,11463386.668024411
6731575.224953667,11463210.492367886
6731676.836889568,11463081.634795783
6731725.970832486,11462911.504143614
6731624.118239447,11462597.62606478
6731591.9082008125,11462859.967531223
6731799.411466677,11463142.272970878
6731590.195635908,11462855.565243905
6731757.933407803,11463036.874870928
6731660.616255464,11462929.682104025
6731637.540703485,11463016.475958165
6731649.186697838,11463096.168406483
6731652.312875542,11463112.556176355
6731585.021282951,11463071.622031592
6731658.363511459,11463146.195930853
6731519.850839994,11463055.119465154
6731537.714706803,11463115.006637165
6732294.683371353,11463265.438923078
6731870.869993153,11463204.165054675
6731594.447537123,11463165.548645183
6731616.564132937,11462972.16422281
6731616.558565646,11463138.524471032
6729698.383657173,11464906.38093207
6731676.961590951,11463229.276159579
6731652.58653689,11463160.12515373
6731653.829554081,11463148.038289461
6731656.222796556,11463115.3669532
6731682.918398653,11462616.859912671
6731672.448578192,11462867.674192142
6731661.13154732,11463057.898697581
6731666.470108176,11463131.347818946
6731659.8200118765,11463032.715161802
6731692.936012706,11463250.318558624
