latitude,longitude
6716045.273904312,11456674.191153005
6716022.848613228,11456664.43030777
6716033.084746436,11456658.55893204
6716026.476176117,11456661.775689553
6715942.276353761,11456612.798202008
6715820.207769184,11456480.002023911
6717117.92633951,11456669.019863792
6717168.209646982,11456653.940190475
6717209.611056483,11456642.050223498
6717268.33667976,11456626.340975443
6716960.2767545795,11456490.691094993
6716808.979870748,11456864.732882066
6716852.619818763,11456807.55005242
6716834.959094205,11456767.02889459
6716878.915803257,11456696.322176686
6716895.923501734,11456628.212258097
6717053.518577566,11456649.034938395
6717085.448392336,11456753.122831928
6717082.008750429,11456763.11921032
6717080.124876198,11456773.191686774
6717077.578246507,11456784.27319391
6717075.778432165,11456794.64138178
6717072.536933379,11456804.564104129
6717068.082002016,11456813.302671019
6717061.826987912,11456821.619879307
6717055.189500901,11456828.335340196
6717049.344912321,11456834.756317034
6716960.744467954,11456904.47632276
6716874.712522768,11457002.377327481
6716867.223876647,11457013.549552498
6716860.169704961,11457024.451428184
6716853.359778514,11457035.69849415
6716846.38965335,11457046.89602822
6716840.342526683,11457058.513659848
6716832.365258008,11457068.99529118
6716824.98264613,11457079.25608336
6716818.072561274,11457089.123431034
6716812.305771671,11457098.13032382
6716807.622156487,11457107.606836943
6716802.602202895,11457115.90046956
6716797.810526009,11457123.455454793
6716674.444660817,11457081.283747511
6716597.289667429,11457008.616972055
6716510.385010245,11456933.293252543
6716327.840606786,11456788.777855007
6716097.295411666,11456733.185252111
6715997.60530003,11456720.004635682
6716007.928643193,11456742.000409504
6716208.53110896,11456905.599890867
6716236.540194679,11456929.089033147
6716261.438009359,11456952.425973078
6716283.086401406,11456974.354343485
6716306.474548568,11456998.034232128
6716330.609456164,11457021.001168558
6716355.044519135,11457048.106650852
6716375.169042963,11457072.127049493
6716397.816261917,11457094.230268609
6716420.791766408,11457116.974563362
6716440.816079261,11457139.616030514
6716461.5190609,11457162.33259292
6716481.451216192,11457184.136801673
6716502.26824256,11457206.484410027
6716522.170224535,11457228.95393951
6716541.95003311,11457251.251026478
6716560.738685246,11457273.916219302
6716579.671518029,11457295.547268938
6716598.718456121,11457316.809171833
6716618.161793264,11457337.924048238
6716637.803310363,11457358.965487368
6716656.727994159,11457380.055224573
6716675.370344466,11457400.92297925
6716694.325040949,11457421.347986598
6716713.287645046,11457442.315057704
6716731.251119213,11457463.108279478
6716748.856145078,11457483.925708164
6716766.887696099,11457503.931070985
6716784.606801115,11457524.379460787
6716802.646203818,11457544.927022573
6716820.159050404,11457564.907330854
6716836.848796514,11457585.847145831
6716854.5978442915,11457605.631025493
6716871.46193815,11457624.871694434
6716887.601251622,11457643.61866124
6716903.458242274,11457662.14358875
6716919.437304274,11457680.841254663
6716936.849965271,11457699.442799186
6716953.3776813885,11457717.50110001
6716970.546058767,11457735.757611446
6716987.592296198,11457753.841603693
6717004.958850631,11457772.024761252
6717022.729764815,11457790.60283121
6717041.980281818,11457809.503662748
6717061.825496894,11457828.183883157
6717082.8299797755,11457847.087829378
6717103.674269968,11457865.942385541
6717125.235379992,11457884.748980869
6717146.834545414,11457903.432607025
6717168.471767961,11457921.9932626
6717190.459507849,11457939.988031367
6717211.616181642,11457958.400366139
6717233.481801796,11457976.222761117
6717255.347416852,11457994.04529012
6717277.213026803,11458011.86795315
6717298.407733168,11458030.157715082
6717321.074216026,11458048.22832626
6717344.6938828565,11458066.054299532
6717366.955980994,11458083.730349336
6717388.028554261,11458101.848004112
6717407.469129522,11458120.135529501
6717430.4414835945,11458140.05504594
6717450.111751578,11458160.437299868
6717467.593288978,11458181.087039217
6717482.207283133,11458201.929200418
6717498.697423072,11458222.947083201
6717515.645683584,11458245.320877999
6717531.640658328,11458267.939576626
6717546.820145082,11458292.059877919
6717561.152710272,11458315.513694758
6717575.447105638,11458339.090764012
6717589.527456516,11458361.65748614
6717602.967009187,11458384.026144614
6717615.918101065,11458405.70424808
6717628.670852641,11458427.45603499
6717641.575870228,11458448.715447703
6717654.556988469,11458469.728726037
6717667.888651436,11458490.176054431
6717680.419351299,11458510.375732614
6717692.705803194,11458530.230162328
6717704.549741648,11458549.81290795
6717715.829077037,11458568.951287316
6717725.910913476,11458587.989120709
6717738.1814802885,11458606.759825416
6717750.406085618,11458625.111695444
6717763.034998751,11458643.858566342
6717776.380764486,11458662.557507044
6717790.313487764,11458680.49379014
6717804.963077098,11458698.382149296
6717818.163194843,11458715.282527678
6717833.79627517,11458732.261187432
6717847.514960139,11458749.187293261
6717863.948885096,11458766.413941061
6717878.658885715,11458782.972402064
6717892.819919873,11458800.170586944
6717909.512636322,11458815.99357936
6717924.695303047,11458832.15892997
6717940.43468483,11458848.22680356
6717955.617303687,11458864.392333923
6717971.074374595,11458880.23813436
6717986.607621413,11458895.83776737
6718002.247360323,11458910.526024802
6718020.091541427,11458926.031404281
6718037.012716913,11458941.11635724
6718054.178046464,11458956.546791
6718072.792791218,11458972.96550436
6718089.23338365,11458987.902034406
6718105.65841286,11459001.754471058
6718121.892924796,11459016.222641157
6718138.760389731,11459030.347074619
6718154.590538716,11459044.420438867
6718170.931565331,11459057.977360595
6718186.5401056595,11459070.498144425
6718201.858612763,11459082.254620463
6718216.093932269,11459093.541028703
6718229.963011607,11459104.309378326
6718243.343772606,11459114.386958117
6718255.999820355,11459123.970456263
6718268.396187741,11459132.1243651
6718281.479169995,11459140.895572357
6718294.790797208,11459148.928008601
6718307.667741056,11459157.230737949
6718320.3922632355,11459166.026043283
6718333.11678987,11459174.821385534
6718344.788475093,11459182.48135809
6718356.231518134,11459190.880176673
6718367.338681225,11459198.095638461
6718377.354895664,11459204.298845837
6718386.692258209,11459210.42691058
6718395.396627737,11459216.898816982
6718403.376279913,11459222.876591504
6718410.669323458,11459228.237092627
6718417.641992989,11459233.498455595
6718424.690881766,11459238.51355555
6718431.495615588,11459243.183239609
6718438.056194821,11459247.507505892
6718514.4998148475,11459273.632586222
6718664.063402708,11459330.004302911
6718684.813817704,11459345.197649376
6718707.806925751,11459361.08522363
6718733.706712793,11459379.491853984
6718755.7243271,11459399.665796828
6718780.380697588,11459417.552942006
6718804.495724244,11459436.622117583
6718828.374836518,11459458.722167047
6718850.819901728,11459480.91831963
6718873.829468018,11459503.559286993
6718900.179915146,11459525.615201578
6718926.759066975,11459546.932421926
6718954.284404054,11459570.297068994
6718980.039431484,11459589.74018313
6719006.206517239,11459610.120726535
6719032.686288027,11459630.058434367
6719060.295142512,11459650.885648934
6719086.118735431,11459669.540954474
6719111.065109347,11459688.194771005
6719137.682010405,11459706.556148097
6719164.955114203,11459726.200477997
6719190.496488654,11459744.634091962
6719214.001120284,11459762.842203798
6719238.863593393,11459781.20090438
6719263.191974294,11459798.449685542
6719287.123714624,11459815.845729303
6719310.89526559,11459833.192315964
6719334.979541748,11459850.09600404
6719358.865502642,11459867.073388433
6719383.071876328,11459884.15010357
6719407.880934861,11459901.548510145
6719433.086672751,11459918.799936902
6719457.689756708,11459935.729946474
6719482.170788804,11459952.487331245
6719506.644168399,11459968.702601133
6719530.797165054,11459984.818797484
6719553.592294658,11460000.784631543
6719576.77644649,11460016.061205719
6719599.602076995,11460031.361853415
6719620.985895362,11460046.21618316
6719642.812200645,11460061.34259537
6719665.439538006,11460076.717139604
6719688.6237773355,11460091.994280772
6719712.044515428,11460107.074809132
