latitude,longitude
6719345.407283861,11458870.834759917
6719290.436513015,11458841.412630863
6719305.923943845,11458848.093349641
6719320.580912197,11458858.02588403
6719281.630038999,11458853.389702383
6719784.608176268,11459057.494390411
6720035.274474346,11459188.642073758
6720035.548713375,11459403.739656257
6719941.082043546,11459610.50745182
6719991.396279432,11459802.063093977
6720119.8795506405,11459921.512218919
6720051.076342119,11459900.774757328
6720051.257512727,11459976.428159425
6720149.74622947,11459900.110438218
6720075.990653444,11459866.210430209
6719921.186210076,11459697.840657474
6720007.3419554345,11459450.247026138
6720050.886698085,11459211.965321628
6719858.339195575,11459091.139834987
6719758.550626903,11459010.571375035
6719830.324735189,11459077.66184743
6720035.419607988,11459199.128336936
6720039.4582319595,11459435.139201181
6719948.901876423,11459645.539300416
6720008.691103532,11459863.776677951
6720150.333682778,11459977.46184692
6719907.695005948,11459785.600546777
6719631.687972065,11459642.106617952
6719503.56949048,11459482.357088026
6719592.030362713,11459251.643489044
6719701.026461448,11459030.663818724
6719765.412416106,11458896.878868502
6720015.708900711,11458993.684088906
6719725.640117768,11458997.381210806
6719646.06586118,11458959.825029848
6719525.7044899035,11458731.220170008
6719402.220567124,11458629.194901435
6719557.487526684,11458640.00247589
6719542.891594936,11458749.395017672
6719630.610981884,11458933.444496961
6719712.370442164,11459013.8574296
6719230.763211706,11458540.600469943
6719468.776107417,11458605.357703008
6719664.439284903,11458724.13111861
6719889.708617878,11458809.320954729
6720100.083548177,11458893.08131674
6720336.953849183,11458994.480183713
6720537.189667347,11459078.779951796
6720770.906590229,11459192.587374993
6720939.427095244,11459365.08037426
6721071.491079926,11459563.615245592
6721139.556817111,11459658.180461988
6721149.790514804,11459671.068355
6721160.4286381835,11459684.351492483
6721172.150269159,11459698.105052877
6721184.4515869,11459710.552997967
6721195.348885809,11459722.43143071
6721286.203553044,11459798.065450858
6721498.184865119,11459915.195256002
6721603.768701001,11459961.859583113
6721736.052876697,11460031.299692474
6721938.4928893205,11460111.028063672
6722167.141729417,11460200.458020147
6722377.517309742,11460287.108731076
6722596.364624202,11460394.969594229
6722817.76199346,11460373.256992761
6722870.881918108,11460259.453463357
6722873.628931331,11460244.907115944
6722942.814924374,11460136.839463329
6723040.754427891,11460051.102035876
6723056.223672525,11460044.815202527
6723073.730853343,11460041.590231022
6723091.97080066,11460039.402398633
6723108.806483724,11460036.644801477
6723126.237674374,11460036.50262826
6723143.3406849,11460035.71859173
6723160.9170849705,11460037.377143443
6723177.829414579,11460037.209355535
6723193.749652729,11460037.409790589
6723211.753695219,11460041.09157145
6723227.338309505,11460042.94394764
6723243.213022414,11460045.56143928
6723371.3116063485,11460088.813349018
6723596.096826412,11460160.84414097
6723710.610384081,11460194.694536578
6723727.073750289,11460199.385440141
6723859.027521388,11460241.99977531
6724016.853026245,11460296.086864613
6724299.581346896,11460377.360129466
6724530.31181872,11460470.647943348
6724730.848742468,11460544.180032942
6724859.404102984,11460602.612386292
6724873.441827295,11460610.606600648
6724888.50237764,11460620.403793516
6724903.03624758,11460629.632618655
6724916.890741615,11460638.7862616
6725042.028665189,11460695.329258831
6725255.338131419,11460757.041899538
6725372.526216613,11460800.127916062
6725386.816130266,11460811.849584049
6725503.054609642,11460867.447790615
6725550.549221682,11460822.341623869
6725596.376194358,11460572.53297205
6725609.9477272425,11460405.77770688
6725501.329738871,11460787.359796101
6725510.340219114,11460898.11038544
6725451.016873264,11460887.715092653
6725230.231807226,11460825.266034568
6725011.818996066,11460721.740779834
6724906.629279542,11460675.333624907
6724795.503440005,11460638.292872868
6724587.915834691,11460548.674739774
6724376.4930889895,11460456.003871977
6724143.226166139,11460372.812098037
6723979.479517401,11460301.751305837
6723699.624736526,11460218.371450847
6723587.827906029,11460184.514073854
6723571.998276909,11460179.479010431
6723555.787113266,11460175.676617915
6723539.530167078,11460171.454828274
6723419.1177268345,11460122.418601068
6723214.820281889,11460070.748408755
6722984.790674344,11460128.294702513
6722900.659273052,11460212.622135166
6722893.936278736,11460228.098631887
6722886.526373045,11460242.957273768
6722879.566715648,11460258.630574984
6722872.172014637,11460274.574347336
6722865.319091996,11460289.335224323
6722857.321397368,11460304.957201103
6722850.30812844,11460319.668383941
6722842.447704213,11460333.712084062
6722834.182768197,11460347.360396616
6722717.907009642,11460414.285815015
6722600.0634752335,11460409.795815965
6722584.571804682,11460403.108486693
6722568.835952866,11460396.075469824
6722552.93986369,11460388.992865294
6722536.883537892,11460381.860673865
6722520.91117835,11460375.0246091
6722504.419912466,11460368.162956988
6722487.898147417,11460361.9671391
6722471.254307594,11460355.598493448
6722455.640711166,11460348.73854719
6722439.950824732,11460342.125102852
6722425.72614983,11460334.74988848
6722410.356815002,11460328.23573731
6722394.834882185,11460322.214553032
6722379.946356318,11460315.849305626
6722267.113013541,11460266.527020302
6722058.443081063,11460175.094552882
6721856.039729593,11460086.836854449
6721630.298059076,11459983.009600153
6721406.843585353,11459884.577897452
6721220.249629182,11459757.607042728
6721066.326211156,11459575.055992661
6720944.647348319,11459375.956665754
6720878.740899343,11459267.504171705
6720868.033528855,11459255.011374991
6720857.326140768,11459242.518627863
6720845.268365954,11459230.418074204
6720833.332695469,11459218.490351519
6720716.899259558,11459163.30946355
6720483.840192823,11459093.29917924
6720270.90369917,11459036.33588493
6720048.705848372,11459135.103822581
6719819.4716724325,11459071.33814049
6719629.137811664,11458987.213160943
6719515.162415475,11458966.519939033
6719697.223761348,11459007.416543042
6719734.340950123,11458865.506451627
6719615.29028866,11458860.400901666
6719601.5568440845,11458853.722959513
6719584.73343812,11458845.684236096
6719667.784254443,11458880.399078611
6719810.430121825,11459044.309743984
6720028.136971256,11459173.455880562
6720053.481384364,11459387.992379757
6719926.910134166,11459594.164630821
6719933.975682928,11459782.810537163
6719569.110336526,11460755.646972379
6719655.393843898,11460703.817119414
6719721.7201720085,11460664.83576731
6719768.760511662,11460638.23705976
6719801.285348208,11460574.610508537
6720065.348138608,11460233.887308823
6720075.562486533,11460200.333936278
6720084.365612136,11460177.007454159
6720091.94814445,11460157.622547967
6720099.210058352,11460135.303630095
6720081.039100159,11460037.413288552
6719002.254969619,11460229.55601148
6719015.481730392,11460220.291218512
6719028.18978778,11460211.000696719
6719041.264006699,11460202.228394156
6719705.40162283,11459764.479749335
6719758.698419653,11459788.537107063
6719785.774342698,11459802.587880911
6719800.0486419415,11459810.92105027
6719908.257603054,11459872.8615289
6719976.912178135,11459905.463860823
6720138.588449923,11459997.033322074
6720244.518303432,11460064.913318181
6720095.429772758,11460005.302706921
6719705.453769929,11459754.10309282
6719720.232052432,11459767.04615287
6720230.551555504,11459901.828912895
6720026.505473901,11459801.010226728
6719803.965749743,11459713.7646139
6719597.87910146,11459620.95862453
6719484.624937293,11459460.282419723
6719560.709333625,11459253.125826979
6719679.762196175,11459027.676568497
6719760.882742979,11458932.03384038
6719903.920333716,11458985.21608325
6720087.9548528595,11459096.12739388
6719788.995867945,11458945.565628842
6719754.010177223,11458931.44040159
6719767.192010364,11458991.882125212
6719761.646675031,11458994.485275323
6719775.345910326,11458987.656685345
6719832.107381313,11459068.059352105
6719970.035480205,11459110.789000753
6720046.46196568,11459209.237672633
6720192.495554774,11459359.16249609
6720363.005804927,11459515.252817903
6720398.493654603,11459714.716347996
6720329.587788935,11459930.380908966
6720210.79487815,11460067.638365889
6720221.142068129,11460053.551152635
6720085.507385269,11459989.596683193
6719786.649896218,11459667.615740672
6719963.20534848,11459813.854741976
6719729.047134288,11459670.890823286
6719522.266897041,11459540.882962035
6719559.574178656,11459311.521893486
6719635.691822672,11459084.003579013
6719596.72150146,11458964.7963984
6719718.779022886,11458966.320867375
6719598.559562245,11458958.738119975
6719662.521327278,11458943.060952721
6719487.5252827145,11458683.317588283
6719448.579895596,11458635.866469568
6719699.897570765,11458712.580892086
6719675.614876818,11458757.330101227
6719641.93904689,11458747.587473068
6719703.418444342,11458742.835079253
6719989.65922451,11458853.657906335
6720212.506331035,11458937.07970897
6720396.087057957,11459043.489661554
6720608.502372955,11459145.233689796
6720835.338792849,11459263.029289944
6720912.756693094,11459348.228087079
6720921.511256019,11459363.6269177
6720931.86813908,11459379.521644369
6720942.50733119,11459395.638806297
6720953.0243731355,11459411.583247807
6720963.419266131,11459427.354966711
6720974.455066219,11459443.325094745
6720985.895285181,11459459.690456217
6720996.732647334,11459475.7343374
6721007.890444066,11459491.877461817
6721019.132183838,11459508.316650303
6721030.702080424,11459525.397490464
6721042.355912969,11459542.774403749
6721054.688776169,11459560.226552686
6721066.380649341,11459577.480421104
6721078.408383399,11459595.918366658
6721090.626719764,11459613.740376486
6721104.256721644,11459632.674419824
6721117.527651323,11459648.797310261
6721130.043204776,11459665.091521487
6721142.97818345,11459680.030549675
6721157.324844308,11459696.08162534
6721171.396839807,11459712.452808604
6721185.018525842,11459728.00966217
6721198.63248625,11459743.02417113
6721211.620514246,11459756.089887755
6721223.79194587,11459767.822827926
6721305.149786007,11459829.770211028
6721429.189344095,11459913.759301763
6721443.046580625,11459920.614135072
6721457.74317679,11459927.593797239
6721471.844644353,11459934.794319093
6721484.397454592,11459945.296028519
6721497.850541136,11459954.59124733
6721512.577890955,11459963.740879769
6721527.961337433,11459971.338376725
6721543.344801695,11459978.93590831
6721559.125053343,11459986.38625428
6721575.057895405,11459993.34377376
6721591.021230846,11459999.63564148
6721607.022733115,11460005.804320203
6721623.421033079,11460011.825803636
6721639.216527982,11460017.525672622
6721654.165015021,11460022.55827737
6721668.625123777,11460026.899606178
6721683.199687015,11460030.871295836
6721701.162221396,11460034.676556386
6721717.964933073,11460038.257800031
6721737.797005456,11460041.69661468
6721872.319369931,11460081.73258762
6721975.100579029,11460116.37444668
6721992.422845374,11460122.817305189
6722010.866890363,11460129.607462546
6722030.043579907,11460137.434671035
6722048.930294278,11460144.496955542
6722067.298141433,11460151.533669665
6722086.825927956,11460158.794467596
6722106.674254284,11460166.154525016
6722127.720681016,11460173.615444273
6722147.019681948,11460181.615729023
6722168.562355883,11460193.146507774
6722190.997925392,11460205.764031336
6722211.197539793,11460215.393687747
6722230.107511556,11460224.083956745
6722248.414649613,11460232.452587027
6722266.2792054275,11460240.54918766
6722283.067805447,11460248.717841057
6722298.765154468,11460255.873455856
6722404.482758581,11460298.0777688
6722524.993862851,11460347.657723468
6722541.477565728,11460353.976745771
6722556.892906723,11460360.910375772
6722572.033538813,11460368.164135098
6722588.937037898,11460375.963733105
6722606.687644293,11460384.430803321
6722626.109556851,11460392.605049692
6722650.285886351,11460401.30600477
6722669.807095365,11460408.02544832
6722689.992289294,11460413.734987535
6722714.825123016,11460418.047347782
6722737.025179834,11460419.518662613
