latitude,longitude
6728917.7113366425,11467372.517568957
6726837.906869195,11464116.450718777
6726982.619487088,11463820.015318694
6726804.174162458,11463657.600708662
6726593.0413258225,11463583.290279858
6726349.281844562,11463474.016353924
6726163.67309034,11463408.080370426
6725915.568052478,11463329.21199344
6725647.889627812,11463249.90199536
6725508.00825652,11463310.627554175
6725419.244182821,11463552.97098379
6725302.622073319,11463842.579857415
6725197.275440103,11464154.109128801
6725087.430949338,11464423.64198084
6724975.626451122,11464655.47953569
6724878.333064071,11464907.316198535
6724801.052585404,11465143.98523844
6724708.513742025,11465410.875165563
6724615.084703834,11465667.099049166
6724537.456490604,11465893.44556357
6724445.872028108,11466155.32667242
6724348.470784753,11466425.127844999
6724254.863877463,11466680.694788614
6724166.109447225,11466931.34602156
6724076.597560113,11467190.882157998
6723989.459583301,11467438.784784023
6723907.030166309,11467671.792951763
6723816.087489824,11467926.75025588
6723732.467006078,11468169.992310641
6723653.764914973,11468402.191056175
6723574.630430288,11468624.451994812
6723496.20068113,11468859.365889346
6723406.011276468,11469110.552751662
6723313.975483725,11469356.902363356
6723208.428549843,11469631.525768802
6723105.175125898,11469934.818526875
6723001.412648468,11470238.173076522
6722911.753124867,11470509.195838282
6722817.616627434,11470784.000790544
6722713.998196819,11471084.63808665
6722598.273523758,11471402.041155972
6722491.951539145,11471696.281564143
6722396.008893846,11471973.816660138
6722290.540375911,11472258.44478888
6722193.303865589,11472518.059981674
6722102.966970833,11472764.81975412
6722016.774689479,11473014.019570801
6721945.234733728,11473242.71642173
6721865.420117794,11473467.202983586
6721787.343484883,11473699.868158534
6721697.553712436,11473938.197209857
6721613.330270421,11474179.479564477
6721522.598830202,11474428.322202113
6721428.603623855,11474687.834419062
6721333.961844923,11474954.981534705
6721251.997821413,11475206.555660754
6721163.830646108,11475463.396044455
6721088.706159695,11475706.221615966
6721055.181801651,11475965.08855767
6721115.267919279,11476261.563876778
6721201.2888261555,11476533.365287006
6721065.964281433,11476754.773561845
6720813.4895917745,11476764.063879922
6720527.688270841,11476742.672975924
6720249.434905364,11476776.230201414
6720004.898787238,11476811.486109693
6719734.974387482,11476852.905016972
6719455.306150242,11476894.031239988
6719166.966063376,11476936.213491574
6718867.793301438,11476950.458489997
6718559.413420773,11476941.401368607
6718250.110527207,11476926.912312327
6717935.304242184,11476909.272945264
6717607.337339249,11476891.894045755
6717300.417612497,11476876.915226802
6716991.182880556,11476864.31171513
6716668.401322614,11476849.279394446
6716340.494262761,11476832.700835662
6716007.475819519,11476813.972501714
6715683.49698556,11476802.594779186
6715365.731855339,11476784.039931878
6715040.364195945,11476772.684347743
6714713.590638189,11476792.750890644
6714400.716959574,11476853.960462477
6714113.718228495,11476954.795913413
6713835.4851522185,11477094.346728498
6713557.470955956,11477252.241527772
6713278.342890646,11477413.680955932
6712987.434186318,11477583.554226708
6712693.538571485,11477762.659424132
6712414.622994262,11477941.399817534
6712220.387388007,11478082.934619663
6711968.913306463,11478190.5946168
6711718.201954396,11478311.805194044
6711485.669990248,11478405.590771623
6711248.954508976,11478481.381014887
6710981.53114822,11478539.488655943
6710682.623015407,11478571.77365809
6710356.187496547,11478565.64676645
6710012.08992485,11478519.622170962
6709663.4317899,11478441.19375735
6709325.066728807,11478334.222122908
6708986.590826294,11478217.304114927
6708646.002346585,11478101.010700686
6708286.213493491,11477977.145135526
6707923.833967847,11477851.79889644
6707558.123371999,11477726.493232867
6707180.643790671,11477597.63583873
6706801.426139104,11477466.824482454
6706437.2469003545,11477341.279362068
6706087.288508775,11477219.125099737
6705737.997150244,11477102.444801377
6705378.5846498525,11476981.718589967
6705018.580250216,11476856.4996098
6704672.320699786,11476735.060726669
6704336.840675871,11476621.255652646
6703996.095202633,11476505.265513822
6703644.011567939,11476388.554655664
6703282.054156575,11476262.823916113
6702925.554581501,11476140.159505308
6702558.444446688,11476013.904624736
6702171.789578368,11475889.340648469
6701773.202203444,11475793.09952069
6701365.138289578,11475729.3781309
6700956.728058775,11475707.091364246
6700558.256922469,11475704.33960556
6700166.025145087,11475684.544380106
6699776.71926296,11475624.723771073
6699395.643170404,11475520.829014242
6699022.727501063,11475385.100302251
6698645.734080132,11475238.947953332
6698291.077208497,11475106.606993016
6697939.023452961,11474976.63832845
6697571.249264221,11474846.257416198
6697199.413696758,11474712.390722133
6696810.812135959,11474571.392765261
6696448.713484572,11474441.80630096
6696092.419894466,11474311.087438073
6695725.057400809,11474176.032953465
6695365.211635657,11474038.298658319
6695000.112966287,11473907.87166846
6694632.113895654,11473797.658671107
6694240.807023849,11473697.292584036
6693835.589820819,11473606.15118049
6693438.177904915,11473534.061158838
6693038.030372063,11473467.967999205
6692621.525504402,11473399.90477329
6692209.857056792,11473330.73155244
6691810.39051519,11473263.496115781
6691402.890507063,11473194.008752171
6690997.145492234,11473125.134932356
6690590.449142455,11473058.243876407
6690178.095113218,11472988.232511953
6689769.525110267,11472919.067198932
6689368.751504428,11472850.796051895
6688968.92218254,11472781.80982917
6688571.17107119,11472715.75491185
6688168.794095714,11472651.671892447
6687764.896262521,11472586.638113668
6687355.581954452,11472516.881725248
6686941.311798334,11472449.59734564
6686517.905172305,11472397.571930379
6686092.744162426,11472365.463070633
6685665.830878841,11472358.568756213
6685244.041648183,11472370.58058146
6684823.075580369,11472398.737606492
6684403.0237181485,11472445.815979946
6684007.358102834,11472509.2368349
6683628.462634417,11472588.156296374
6683239.635761224,11472673.66714225
6682840.0363321435,11472759.800433522
6682433.1008936595,11472848.436765637
6682024.3020357,11472947.796903422
6681631.661055714,11473058.163799075
6681242.3673650725,11473185.781761952
6680860.8795388,11473332.046650352
6680476.097638682,11473494.68134515
6680090.546787767,11473674.273422934
6679707.864016328,11473855.600204
6679330.560949061,11474036.231952854
6678952.798276884,11474219.16405671
6678574.665211797,11474399.932239285
6678202.57420323,11474579.008604914
6677845.380690373,11474751.869202353
6677483.530348885,11474927.859587908
6677110.097758222,11475104.802519878
6676730.041482774,11475288.073934492
6676345.606642207,11475478.04187677
6675981.516364499,11475692.59509333
6675649.770473243,11475949.177865723
6675352.651885203,11476230.48462245
6675063.8568848455,11476517.526030166
6674763.3067604005,11476812.965382788
6674470.566601104,11477103.256510368
6674182.19321964,11477387.116992565
6673879.637827848,11477684.303029915
6673573.166188074,11477984.977855187
6673274.082672241,11478293.504891336
6672998.522180221,11478608.068484383
6672741.810359695,11478923.516424675
6672506.237838213,11479243.121184558
6672278.082844693,11479552.713493884
6672047.683787832,11479873.2312667
6671802.944293183,11480218.34184115
6671544.259431594,11480578.183615271
6671286.794417046,11480922.705256589
6671017.543862156,11481244.921589304
6670726.132805969,11481563.860449776
6670439.597678671,11481881.960893102
6670164.693890515,11482217.96981289
6669918.359233223,11482565.587644132
6669693.844943536,11482911.301635511
6669452.242527328,11483230.222878648
6669164.31210298,11483519.999392051
6668855.689070885,11483816.257861122
6668566.509775533,11484131.692351965
6668336.780992609,11484494.305024786
6668175.7183523085,11484897.31727758
6668051.057421252,11485289.074714059
6667934.361893195,11485659.439854775
