latitude,longitude
6727048.134085282,11464133.369860198
6726951.841961262,11464103.865006933
6726921.565552725,11464049.775606358
6726905.82732051,11464061.793238334
6726760.77702193,11464056.912706718
6726953.295712439,11463705.825871406
6726066.301904403,11463383.36413758
6725714.4862051075,11463261.851317942
6725525.839229288,11463180.814186556
6725735.065620104,11462449.361554293
6726147.176928957,11461270.52387211
6727063.874694406,11458923.181614932
6727363.714546807,11458587.882356482
6727757.381067153,11458346.868425358
6728957.903035413,11457863.911055377
6730154.817776359,11456946.833973534
6730432.051813544,11456883.665281354
6730705.152722048,11456900.341357682
6733306.309756296,11457755.1144238
6733456.350540523,11457560.146571126
6733606.303251762,11457459.572724504
6733956.730129827,11457951.420010611
6733547.0330443885,11457895.961859865
6733226.469216486,11457822.017019192
6733008.2395531535,11457784.85439549
6732739.832681707,11457734.678961648
6732451.979568426,11457646.934014754
6731166.433460297,11460220.455978403
6730959.352786366,11460374.032542637
6730833.6596877435,11460655.28264455
6726640.55486989,11464002.014032757
6726457.856737034,11463565.654206742
6725550.17390682,11463234.542587968
6725291.693324152,11463128.469052114
6724450.181615748,11462711.869318904
6724444.522974645,11462569.580978965
6724364.3859372735,11462813.863010274
6724402.568570657,11462736.368060546
6724524.669497872,11462839.919115372
6724892.152749221,11462967.39308778
6725173.617366518,11463060.68877602
6725433.035780703,11463154.284316083
6726226.723228441,11463442.135765247
6726886.65834411,11463684.590283187
6726671.251665322,11464171.154547814
6726823.58586019,11464105.004207093
6733852.771386952,11458020.809825197
6733886.965944162,11458014.453542558
6733720.725835342,11457959.740297584
6725218.577447893,11452835.33602928
6724935.543242975,11453773.296992345
6724910.509853042,11454177.449172549
6724791.485533715,11454474.987755382
6724649.291141951,11454773.252633566
6724388.770746922,11454631.038120499
6724268.454814836,11454394.779177036
6724254.730590998,11454106.998240707
6723972.981212984,11453839.023941847
6722531.126983501,11453343.028261792
6721246.959804466,11452715.810859794
6720875.902934086,11452600.412936058
6720648.9531995505,11452539.516409058
6719941.7243175935,11452262.1565356
6719743.562945457,11452107.847325671
6719430.676612841,11451466.42004305
6719346.793134018,11451186.24012079
6719229.440767399,11450747.066301735
6719189.378587209,11450487.518915264
6719139.700376061,11449704.389673587
6719455.678570295,11448883.844067264
6719812.460019317,11448093.379053807
6720044.340925492,11447809.487503469
6720500.497544527,11447285.373962257
6720903.025043504,11446716.634066995
6721364.229943758,11445946.672016533
6721411.378140298,11445497.014993927
6721420.5902549755,11445027.882139299
6721434.77348782,11444771.534645395
6721417.951033311,11443906.445637587
6721264.919820888,11443645.394330086
6721088.299691772,11443429.57326365
6720938.987715989,11443028.898850253
6720955.7699712925,11442233.086899038
6720985.396660747,11442030.962475238
6722006.835404978,11442194.495371528
6721884.874703262,11441608.215074426
6721899.807145575,11440448.942896722
6721319.477085257,11439445.15245541
6721285.893207156,11439108.088674096
6721328.298347649,11438849.2393078
6721367.947120457,11438532.276192889
6721433.604877411,11437741.479898788
6721799.413143903,11437380.141766015
6721880.136302422,11436990.338094538
6722114.496683807,11436186.881150194
6722238.0680489065,11435454.138188576
6722165.898264423,11435271.051156776
6722047.425142544,11435014.38079918
6722106.833005371,11434794.964603242
6722071.157937403,11434609.52131432
6721854.752493501,11434068.450386075
6721720.981061579,11433800.275446616
6721601.639230135,11433567.934956282
6721468.624618941,11433423.879365778
6721064.663716101,11433181.079665577
6720945.630505122,11433043.912257897
6720639.799390416,11432838.808143321
6719539.140982285,11432336.32258392
6719250.492239736,11432392.314352714
6718778.8921637675,11432454.452850966
6718475.945679297,11432374.817889601
6717388.206743653,11432157.88158198
6716935.971069549,11432002.652299033
6717020.020805698,11431626.316914462
6716836.595522862,11431900.341914143
6716754.267849302,11432302.982874354
6716639.336047498,11432537.225795565
6716402.654599927,11433402.853194553
6719563.868393714,11434862.411780076
6719744.226313988,11435010.340327343
6716731.827181908,11445008.92291145
6715906.421584402,11446623.949229393
6715041.321277166,11447876.18743778
6715658.864727892,11448444.204453852
6716213.5160693815,11448945.860720187
6717256.796130087,11449650.613503268
6717542.431684159,11450014.760668602
6718072.08324576,11450678.703285301
6718406.285309515,11450842.186660405
6718894.035959744,11450573.105590643
6718978.643678433,11450958.718365159
6719054.315653609,11451306.768818505
6719240.362489607,11451680.946419999
6719585.1655731555,11452346.820835365
6720152.107184135,11453183.926118726
6720283.4952093195,11453312.848885907
6721564.179521071,11454856.865936795
6722098.781546351,11455523.438111365
6722534.214903712,11456008.797018006
6724666.336421607,11457018.157107694
6725183.345751392,11457898.289854618
6725723.551481485,11458229.600250937
6726082.587037603,11458772.956841033
6728577.583198952,11459800.197983181
6728819.704861429,11460022.696192335
6729073.503683921,11460630.267338855
6729315.149942344,11460808.545156356
6729551.447754228,11460909.484195799
6729784.024961152,11461013.677582312
6730003.6029880475,11461119.890517866
6730211.5189274745,11461188.763987843
6730662.126429754,11461357.762683583
6730912.91743502,11461494.031291656
6731217.332998823,11461649.544476006
6731492.58722757,11461761.274420356
6731858.057779873,11461898.693896627
6732481.396173105,11462147.37595584
6732851.146758657,11462282.951563735
6733159.0609299885,11462374.316506254
6733261.656009675,11462217.603434222
