0,1,2,3,4,5,6,7,8,9
0.016315781684700447,0.0988420688869373,0.10536402643331458,0.24977726333276543,0.09989703663159766,0.0847837203511012,0.017183709306962155,0.2558898101475294,0.07124728120806587,0.0006993020170260168
0.04364267019898031,0.13590132821484135,0.1109430163670436,0.19112648355557801,0.10112520763564357,0.09098713052983197,0.01758694678593593,0.301239211514015,0.006311641561766389,0.001136363636363636
0.07020530420868125,0.10389996520248682,0.10555706613859688,0.17281532385272166,0.061480385955275385,0.09492438285728654,0.03812354462195614,0.30973981303246734,0.04325421413052807,0.0
0.014228717137560264,0.0728783994869694,0.2128569571404006,0.21273246366972345,0.10766050001502608,0.059586361258033044,0.028258610590829854,0.19286488837631224,0.09490004447390545,0.0040330578512396695
0.008441355301477351,0.07102537150001904,0.15626354209664697,0.24767813490598672,0.05758038870230581,0.10477124761154306,0.04925157570149269,0.19297511499045594,0.10700234490015122,0.005010924289921155
0.010110693624290006,0.07353223943005328,0.09120682187905496,0.19958270519983048,0.11592181551231338,0.059344569994367324,0.01834380271523359,0.35244164405781286,0.0777017307289735,0.001813976858070377
0.014592762795142008,0.06213228026888268,0.20168731442786808,0.20890870661557406,0.11048117780954113,0.10659391570216106,0.028934072192379486,0.2053722480127448,0.06120731831498136,9.020386072523902e-05
0.025510488430712314,0.08676756445927199,0.1805259628713821,0.2773060966015784,0.09517268351930534,0.10945252460651704,0.033523107638120185,0.1875015865900197,0.004024931519651879,0.0002150537634408602
0.016463905172264058,0.06250173250441224,0.23432723809112344,0.18511206912173134,0.08962559648734943,0.0888714175780341,0.026587614003824384,0.24274038038396764,0.05362710783510936,0.00014293882218410523
0.01448362661514412,0.11327784330677705,0.16559389826319712,0.27795281727619287,0.15165344636906283,0.09675156038414379,0.02033173424065154,0.11675728068693744,0.04227259489620638,0.0009251979616867963
0.01539561463254419,0.12849278204829365,0.14530889696671082,0.18734804578018419,0.09937003992453282,0.10242892526430888,0.014326819466783594,0.26844749079714736,0.005548051786160931,0.033333333333333326
0.020347407891867054,0.10481468223194888,0.17795418060974943,0.2596590985429311,0.0784831309753854,0.07715800124793305,0.01460415435656646,0.23840196791882992,0.028337969952344538,0.00023940627244433812
0.025142653878390202,0.09150522984356657,0.1977461927691987,0.22408696168429917,0.114462073478568,0.0843357705127003,0.01855735456867794,0.21005399307948225,0.0328483993193233,0.0012613708657936023
0.014826232211187455,0.07586338092608073,0.19258922778659116,0.22669684160252457,0.06587190358015349,0.07086804891259911,0.01541393039540323,0.31516213327703707,0.01753643068394822,0.0051718706244749365
0.05421554315798216,0.12657223611943716,0.16702901162308573,0.24574178268146357,0.07009919588721002,0.08070552557956727,0.011984435745460629,0.203324400481947,0.04032786872384651,0.0
0.05750742396531642,0.09886636743661438,0.1269327646572414,0.21488972049725472,0.08922097881382413,0.08579608032268735,0.02861158851725488,0.25493800371067066,0.032081602251966726,0.011155469827169542
0.05832444471733299,0.13186804680984363,0.16272797726714133,0.1984447106664232,0.1027444759646576,0.08842957660812306,0.03456219969779213,0.13583170234067238,0.08400745145053606,0.0030594144774775695
0.026173376952715655,0.07911854921992095,0.14768492092824803,0.21599076980917611,0.13717023598011235,0.06734009846114948,0.029160229728850576,0.25312933051435316,0.04423248840547376,0.0
0.025718043929126588,0.0625044837317265,0.06430975487732465,0.31705824009931,0.11370803517963242,0.10482931724159196,0.03373663247967829,0.24022479993858256,0.03743520758371777,0.00047548493930932995
0.023184505771323475,0.08412590419436217,0.16400003788351902,0.29334471364575154,0.12508967299226817,0.07463117911272793,0.018987999801236197,0.18954944532562618,0.024627359656575868,0.0024591816166095546
0.024120570912297818,0.09691834675149523,0.14958760334777577,0.2862103296451193,0.1481852544464359,0.08357380328139172,0.030737498254783828,0.1310664449481814,0.04960014841251892,0.0
0.021835722476859904,0.08030633693075413,0.1975353139536064,0.21611443777636818,0.11242050210670154,0.10141270209839191,0.019812013685638678,0.2382986741735566,0.012191373294877577,7.29235032450959e-05
0.022125402469279395,0.07777281649338771,0.21824380551865485,0.23587529148978767,0.1543337135505448,0.08351529736914456,0.01649384737567024,0.17636263875039945,0.015277186983131383,0.0
0.03505697155763436,0.10144699594965467,0.17751831767117243,0.2542582828928525,0.10001850373124026,0.10686337924647865,0.03457983402954209,0.13950158833449422,0.05075612658693093,0.0
0.033550302156588094,0.11468410153315486,0.21259257308151017,0.24688058910547533,0.12814241254215386,0.10352405557967417,0.027401216645797845,0.10940628868047747,0.023720190234916453,9.827044025157232e-05
0.034707494419160816,0.11114382009031631,0.12988386570422591,0.2660986576589971,0.15364463703776515,0.09774416412950848,0.028028809957548056,0.16867222337168106,0.010076327630796895,0.0
0.03505161048359998,0.10353047830823753,0.2709856837298011,0.23722158868604715,0.09707516943914929,0.06939719607362632,0.017739744381474035,0.15231029035680976,0.016688238541254893,0.0
0.012779796771433326,0.04598240904094115,0.1880742759551844,0.26253580075274763,0.05397340522525864,0.038711682532058346,0.01022194372573578,0.31925946076423467,0.06846122523240601,0.0
0.01943185528104211,0.14718213450960638,0.1431135537989477,0.2540778459624939,0.10949678474120284,0.1278684669285787,0.027711600901750837,0.06956883750705693,0.10154892036932091,0.0
0.01928526651285377,0.06628234511140565,0.08145252898728417,0.26315234509199276,0.11994501921202008,0.1582922765859936,0.021307633125537424,0.22601247435084115,0.044270111022071304,0.0
