0,1,2,3,4,5,6,7,8,9
0.06298288841077464,0.09009435514062783,0.21264982863216159,0.2189225938725124,0.10349074945410865,0.04556163456490892,0.037075267780351695,0.16060802171315128,0.06850306574331003,0.00011159468809284681
0.04776689924617694,0.10457422373332877,0.24156714696897666,0.2937416514156043,0.10927090407992147,0.05716489361169094,0.011868503725888742,0.10397571391160913,0.03007006330680304,0.0
0.05417842524597974,0.1424147426021674,0.23199594921432518,0.2742784921537012,0.07670604398360166,0.07684674356182682,0.014747531251585202,0.09211308278473089,0.03638326158400236,0.0003357276180793136
0.06611319319868106,0.10800849810891404,0.23807303343036132,0.22415940011018626,0.11115128530839911,0.07616230529852724,0.010949795815453842,0.12267808819988427,0.042704400529593005,0.0
0.06987088887885883,0.09930426590132903,0.2720401376646803,0.1558952434092195,0.11270886372349455,0.09890352890884593,0.018282708225269458,0.10810071456235187,0.06489364872595035,0.0
0.0247234897539318,0.08915930191452116,0.2790315161898498,0.24352888469691963,0.0917221661132382,0.05936691607673223,0.021448393869234618,0.13314963182871428,0.057869699556858376,0.0
0.07268731666494596,0.0976994061185298,0.20134548721702825,0.20332780331515174,0.09006802040907991,0.07362168649608052,0.03262396978441128,0.12114491167398733,0.09017257512813662,0.017308823192648603
0.03296993328068226,0.09823416730146296,0.2620266736788167,0.21691798529353212,0.07534186737641542,0.08772201819487503,0.012454158529089841,0.1375539636493694,0.07677923269575633,0.0
0.04735945201780004,0.0724494772256252,0.2681973542016702,0.21989207044445047,0.08323199338481677,0.05520598017574124,0.009859823327887124,0.15678320058603903,0.08268840225019806,0.004332246385772
0.03145598838623205,0.09123254026181633,0.2535745037057291,0.17023750522397513,0.0898992636232889,0.06822809193365549,0.024920945003134555,0.14783308623107327,0.12261807563109504,0.0
0.040970636742561774,0.10351887566828834,0.25515316402924043,0.16081539241751924,0.05287716498549343,0.04113408839439436,0.03553478619579654,0.19644307470102282,0.11224852574790546,0.0013042911177774876
0.03270191239752168,0.09622365306883912,0.2704117618854765,0.22758749117691982,0.06984213409368024,0.11849255751626252,0.010863291454574178,0.10962031324061183,0.06391362395577506,0.0003432612103390276
0.046967835488622496,0.09043996589661454,0.2694624157409374,0.21216792088305314,0.09247627376181368,0.0925053216935089,0.01485244938839561,0.12654347865742235,0.05410104106281891,0.0004832974268129694
0.10521541859081264,0.09855060626010707,0.20418323799678084,0.17402275200829032,0.08825021977886761,0.07017482771435544,0.012943186810773466,0.16960871463450372,0.0770510362055091,0.0
0.08849102415509308,0.1112187355319481,0.23063907411407075,0.2072463160192216,0.07917269263873537,0.06354809546558873,0.005286692853148225,0.13750843080427436,0.07688893841791986,0.0
0.059675180470225374,0.1168578717523652,0.2741857225879421,0.19941349299841987,0.08943677512317412,0.07722971376850643,0.014797941044731184,0.10166166252629288,0.06617934580465018,0.0005622939236928876
0.06885035857922431,0.10721282362268703,0.21711403821183164,0.19837345715345547,0.09011718729603503,0.10005340056266597,0.01755336789029082,0.13544493291496623,0.06528043376884347,0.0
0.04907799477087939,0.10921764691856095,0.24369064306018265,0.23245753914984094,0.07740570311738429,0.06751117310438924,0.018671050550899362,0.14986071299747644,0.0495220163507312,0.002585519979655568
