latitude,longitude,altitude,dayCount,date,time,time_region,datetime_region,delta_timestamp,items_number,people_id,name,new_class,new_mark,AOI_Probabilities,Probabilities,POI_total,road_mark
39.94091077586208,116.3478543275862,592.1034482758621,39836.202244372624,2009-01-23,4:51:13,39836.20074074-39836.20353009,'2009-01-23 04:49:04'-'2009-01-23 04:53:05',0.00278935,58,28,鐏杞︾,浜ら氳炬,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
40.283236,116.521404,381.0,39836.2896180556,2009-01-23,6:57:03,39836.28961806-39836.28961806,'2009-01-23 06:57:03'-'2009-01-23 06:57:03',0.0,1,28,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
40.283384,116.52149,384.0,39836.2896296296,2009-01-23,6:57:04,39836.28962963-39836.28962963,'2009-01-23 06:57:04'-'2009-01-23 06:57:04',0.0,1,28,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
40.283502,116.521531,388.0,39836.2896412037,2009-01-23,6:57:05,39836.2896412-39836.2896412,'2009-01-23 06:57:05'-'2009-01-23 06:57:05',0.0,1,28,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
40.283666,116.521638,386.0,39836.2896527778,2009-01-23,6:57:06,39836.28965278-39836.28965278,'2009-01-23 06:57:06'-'2009-01-23 06:57:06',0.0,1,28,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
40.283774,116.521673,387.0,39836.2896643518,2009-01-23,6:57:07,39836.28966435-39836.28966435,'2009-01-23 06:57:07'-'2009-01-23 06:57:07',0.0,1,28,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
40.28387,116.521702,387.0,39836.2896759259,2009-01-23,6:57:08,39836.28967593-39836.28967593,'2009-01-23 06:57:08'-'2009-01-23 06:57:08',0.0,1,28,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
40.283998,116.521765,388.0,39836.2896875,2009-01-23,6:57:09,39836.2896875-39836.2896875,'2009-01-23 06:57:09'-'2009-01-23 06:57:09',0.0,1,28,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
40.284128,116.52183,388.0,39836.2896990741,2009-01-23,6:57:10,39836.28969907-39836.28969907,'2009-01-23 06:57:10'-'2009-01-23 06:57:10',0.0,1,28,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
40.284265,116.521897,388.0,39836.2897106481,2009-01-23,6:57:11,39836.28971065-39836.28971065,'2009-01-23 06:57:11'-'2009-01-23 06:57:11',0.0,1,28,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
