latitude,longitude,altitude,dayCount,date,time,time_region,datetime_region,delta_timestamp,items_number,people_id,name,new_class,new_mark,AOI_Probabilities,Probabilities,POI_total,road_mark
39.885055,116.269877,490.710341207349,39984.5156481481,2009-06-20,12:22:32,39984.51564815-39984.51564815,'2009-06-20 12:22:32'-'2009-06-20 12:22:32',0.0,1,54,涓夌骇鐢茬瓑鍖婚櫌,鍖荤枟淇濆仴,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.885112,116.269907,490.233353018373,39984.5156597222,2009-06-20,12:22:33,39984.51565972-39984.51565972,'2009-06-20 12:22:33'-'2009-06-20 12:22:33',0.0,1,54,涓夌骇鐢茬瓑鍖婚櫌,鍖荤枟淇濆仴,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.88534944444444,116.26981077777776,484.5087631233597,39984.51623649691,2009-06-20,12:23:22,39984.5156713-39984.51667824,'2009-06-20 12:22:34'-'2009-06-20 12:24:01',0.00100694,18,54,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.883443,116.268838,422.518822178478,39984.516724537,2009-06-20,12:24:05,39984.51672454-39984.51672454,'2009-06-20 12:24:05'-'2009-06-20 12:24:05',0.0,1,54,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4,[0]
39.8835782,116.2689394,196.38387849956248,39984.51805169754,2009-06-20,12:25:59,39984.51673611-39984.51837963,'2009-06-20 12:24:06'-'2009-06-20 12:26:28',0.00164352,30,54,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5,[0]
39.884809,116.268636,196.193195538058,39984.5183912037,2009-06-20,12:26:29,39984.5183912-39984.5183912,'2009-06-20 12:26:29'-'2009-06-20 12:26:29',0.0,1,54,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.884892,116.26862,197.696184383202,39984.5184027778,2009-06-20,12:26:30,39984.51840278-39984.51840278,'2009-06-20 12:26:30'-'2009-06-20 12:26:30',0.0,1,54,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.884972,116.26861,198.333257874016,39984.5184143518,2009-06-20,12:26:31,39984.51841435-39984.51841435,'2009-06-20 12:26:31'-'2009-06-20 12:26:31',0.0,1,54,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.885045,116.268601,199.305203412074,39984.5184259259,2009-06-20,12:26:32,39984.51842593-39984.51842593,'2009-06-20 12:26:32'-'2009-06-20 12:26:32',0.0,1,54,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.25, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0]",4,[0]
39.885113,116.268587,201.096171259843,39984.5184375,2009-06-20,12:26:33,39984.5184375-39984.5184375,'2009-06-20 12:26:33'-'2009-06-20 12:26:33',0.0,1,54,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.25, 0.5, 0.25, 0.0, 0.0, 0.0, 0.0]",4,[0]
39.885183,116.268573,203.723556430446,39984.5184490741,2009-06-20,12:26:34,39984.51844907-39984.51844907,'2009-06-20 12:26:34'-'2009-06-20 12:26:34',0.0,1,54,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.2, 0.0, 0.2, 0.2, 0.4, 0.0, 0.0, 0.0, 0.0]",5,[0]
39.885249,116.268561,204.977775590551,39984.5184606481,2009-06-20,12:26:35,39984.51846065-39984.51846065,'2009-06-20 12:26:35'-'2009-06-20 12:26:35',0.0,1,54,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.2, 0.0, 0.2, 0.2, 0.4, 0.0, 0.0, 0.0, 0.0]",5,[0]
39.885311,116.268548,205.344727690289,39984.5184722222,2009-06-20,12:26:36,39984.51847222-39984.51847222,'2009-06-20 12:26:36'-'2009-06-20 12:26:36',0.0,1,54,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.125, 0.0, 0.375, 0.25, 0.25, 0.0, 0.0, 0.0, 0.0]",8,[0]
39.885381,116.268536,206.328628608924,39984.5184837963,2009-06-20,12:26:37,39984.5184838-39984.5184838,'2009-06-20 12:26:37'-'2009-06-20 12:26:37',0.0,1,54,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.09090909090909091, 0.0, 0.4545454545454546, 0.18181818181818182, 0.2727272727272727, 0.0, 0.0, 0.0, 0.0]",11,[0]
39.885452,116.268527,207.000118110236,39984.5184953704,2009-06-20,12:26:38,39984.51849537-39984.51849537,'2009-06-20 12:26:38'-'2009-06-20 12:26:38',0.0,1,54,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.1, 0.0, 0.4, 0.2, 0.30000000000000004, 0.0, 0.0, 0.0, 0.0]",10,[0]
39.885527,116.268515,207.55000656168,39984.5185069444,2009-06-20,12:26:39,39984.51850694-39984.51850694,'2009-06-20 12:26:39'-'2009-06-20 12:26:39',0.0,1,54,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.1, 0.0, 0.4, 0.2, 0.30000000000000004, 0.0, 0.0, 0.0, 0.0]",10,[0]
