latitude,longitude,altitude,dayCount,date,time,time_region,datetime_region,delta_timestamp,items_number,people_id,name,new_class,new_mark,AOI_Probabilities,Probabilities,POI_total,road_mark
39.98193788235295,116.32737390196078,130.6078431372549,39650.97663307916,2008-07-21,23:26:21,39650.97539352-39650.98024306,'2008-07-21 23:24:34'-'2008-07-21 23:31:33',0.00484954,51,84,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0]",3,[0]
39.984094317073165,116.3270862682927,156.34146341463415,39650.980729166666,2008-07-21,23:32:15,39650.9802662-39650.98119213,'2008-07-21 23:31:35'-'2008-07-21 23:32:55',0.00092593,41,84,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.2, 0.2, 0.4, 0.2, 0.0, 0.0, 0.0, 0.0]",5,[0]
39.98456333333334,116.32799966666668,139.11111111111111,39650.98130787037,2008-07-21,23:33:05,39650.98121528-39650.98140046,'2008-07-21 23:32:57'-'2008-07-21 23:33:13',0.00018518,9,84,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.25, 0.0, 0.25, 0.0, 0.0]",4,[0]
39.9846592,116.3298908,134.8,39650.98146990742,2008-07-21,23:33:19,39650.98142361-39650.9815162,'2008-07-21 23:33:15'-'2008-07-21 23:33:23',9.259e-05,5,84,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.9847494,116.331738,131.0,39650.98158564814,2008-07-21,23:33:29,39650.98153935-39650.98163194,'2008-07-21 23:33:25'-'2008-07-21 23:33:33',9.259e-05,5,84,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",1,[0]
39.98483159999999,116.33359520000002,134.2,39650.98170138888,2008-07-21,23:33:39,39650.98165509-39650.98174769,'2008-07-21 23:33:35'-'2008-07-21 23:33:43',9.26e-05,5,84,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]",2,[0]
39.9848642,116.3354436,132.0,39650.981817129614,2008-07-21,23:33:49,39650.98177083-39650.98186343,'2008-07-21 23:33:45'-'2008-07-21 23:33:53',9.26e-05,5,84,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.984922833333336,116.337298,147.0,39650.98194444445,2008-07-21,23:34:00,39650.98188657-39650.98200231,'2008-07-21 23:33:55'-'2008-07-21 23:34:05',0.00011574,6,84,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",1,[0]
39.98499672727272,116.33921586363635,148.86363636363637,39650.98226851852,2008-07-21,23:34:28,39650.98202546-39650.98251157,'2008-07-21 23:34:07'-'2008-07-21 23:34:49',0.00048611,22,84,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.1, 0.0, 0.0, 0.1, 0.0, 0.0, 0.8, 0.0, 0.0]",10,[0]
39.98505911111111,116.3411952222222,174.77777777777777,39650.98262731482,2008-07-21,23:34:59,39650.98253472-39650.98271991,'2008-07-21 23:34:51'-'2008-07-21 23:35:07',0.00018519,9,84,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",1,[0]
39.98507726315789,116.3424610526316,202.05263157894737,39650.98295138888,2008-07-21,23:35:27,39650.98274306-39650.98315972,'2008-07-21 23:35:09'-'2008-07-21 23:35:45',0.00041666,19,84,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.985214,116.34490088888889,191.77777777777777,39650.983275462975,2008-07-21,23:35:55,39650.98318287-39650.98336806,'2008-07-21 23:35:47'-'2008-07-21 23:36:03',0.00018519,9,84,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.98521475,116.3463153214286,189.42857142857144,39650.9837037037,2008-07-21,23:36:32,39650.9833912-39650.9840162,'2008-07-21 23:36:05'-'2008-07-21 23:36:59',0.000625,28,84,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]",3,[0]
39.98532442857144,116.34863928571428,200.57142857142856,39650.984108796285,2008-07-21,23:37:07,39650.98403935-39650.98417824,'2008-07-21 23:37:01'-'2008-07-21 23:37:13',0.00013889,7,84,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.9853440357143,116.35059214285717,161.39285714285714,39650.98451388889,2008-07-21,23:37:42,39650.98420139-39650.98482639,'2008-07-21 23:37:15'-'2008-07-21 23:38:09',0.000625,28,84,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2,[0]
39.98545363636363,116.35208972727273,141.9090909090909,39650.98496527777,2008-07-21,23:38:21,39650.98484954-39650.98508102,'2008-07-21 23:38:11'-'2008-07-21 23:38:31',0.00023148,11,84,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0]",3,[0]
39.985543,116.35398516666667,141.5,39650.985162037054,2008-07-21,23:38:38,39650.98510417-39650.98521991,'2008-07-21 23:38:33'-'2008-07-21 23:38:43',0.00011574,6,84,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[1]
