latitude,longitude,altitude,dayCount,date,time,time_region,datetime_region,delta_timestamp,items_number,people_id,name,new_class,new_mark,AOI_Probabilities,Probabilities,POI_total,road_mark
39.97665416666665,116.32987083333326,774.278215223097,39577.342890625,2008-05-09,8:13:45,39577.34202546-39577.34427083,'2008-05-09 08:12:31'-'2008-05-09 08:15:45',0.00224537,4,136,浣忓畢灏忓尯,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.97737222222224,116.330911111111,774.278215223097,39577.4224498457,2008-05-09,10:08:19,39577.42229167-39577.42265046,'2008-05-09 10:08:06'-'2008-05-09 10:08:37',0.00035879,3,136,鍟嗕綇涓ょ敤妤煎畤,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.97790333333332,116.3286433333332,774.278215223097,39577.423365740746,2008-05-09,10:09:38,39577.42310185-39577.42358796,'2008-05-09 10:09:16'-'2008-05-09 10:09:58',0.00048611,5,136,浣忓畢灏忓尯,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.97945,116.3279,160.7611548556435,39577.4238483796,2008-05-09,10:10:20,39577.42373843-39577.42395833,'2008-05-09 10:10:11'-'2008-05-09 10:10:30',0.0002199,2,136,浣忓畢灏忓尯,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.98139444444443,116.32757777777766,226.37795275590565,39577.42439429013,2008-05-09,10:11:07,39577.42425926-39577.42456019,'2008-05-09 10:10:56'-'2008-05-09 10:11:22',0.00030093,3,136,浣忓畢灏忓尯,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.982983333333344,116.3277966666668,274.2782152230968,39577.42497685184,2008-05-09,10:11:58,39577.42482639-39577.42520833,'2008-05-09 10:11:45'-'2008-05-09 10:12:18',0.00038194,5,136,鍟嗗姟鍐欏瓧妤,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.98445476190477,116.32755952380958,194.97562804649428,39577.42576719577,2008-05-09,10:13:06,39577.42530093-39577.4262037,'2008-05-09 10:12:26'-'2008-05-09 10:13:44',0.00090277,7,136,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1111111111111111, 0.0, 0.0, 0.3333333333333333, 0.4444444444444444, 0.1111111111111111, 0.0, 0.0, 0.0, 0.0]",9,[0]
39.986,116.32734166666675,209.97375328084,39577.426521990725,2008-05-09,10:14:11,39577.42636574-39577.42670139,'2008-05-09 10:13:58'-'2008-05-09 10:14:27',0.00033565,4,136,鍟嗗姟鍐欏瓧妤,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.98720833333335,116.32731666666648,236.220472440945,39577.42691550925,2008-05-09,10:14:45,39577.426875-39577.42695602,'2008-05-09 10:14:42'-'2008-05-09 10:14:49',8.102e-05,2,136,鍟嗗姟鍐欏瓧妤,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.9905375,116.32706666666677,196.85039370078752,39577.4278153935,2008-05-09,10:16:03,39577.42753472-39577.42814815,'2008-05-09 10:15:39'-'2008-05-09 10:16:32',0.00061343,4,136,浣忓畢灏忓尯,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.991720833333325,116.32700833333352,267.38845144356947,39577.4292158565,2008-05-09,10:18:04,39577.42893519-39577.42956019,'2008-05-09 10:17:40'-'2008-05-09 10:18:34',0.000625,4,136,鍟嗗姟鍐欏瓧妤,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.991720833333325,116.32700833333352,267.38845144356947,39577.4292158565,2008-05-09,10:18:04,39577.42893519-39577.42956019,'2008-05-09 10:17:40'-'2008-05-09 10:18:34',0.000625,4,136,鍟嗗姟鍐欏瓧妤紎璐鐗╂湇鍔,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.993366666666674,116.32681666666674,278.8713910761155,39577.42994791665,2008-05-09,10:19:07,39577.42971065-39577.43018519,'2008-05-09 10:18:47'-'2008-05-09 10:19:28',0.00047454,4,136,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.9948958333333,116.3267583333335,235.4002624671917,39577.43059027778,2008-05-09,10:20:03,39577.43043981-39577.43072917,'2008-05-09 10:19:50'-'2008-05-09 10:20:15',0.00028936,4,136,楂樼瓑闄㈡牎,绉戞暀鏂囧寲,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",1,[0]
39.99646944444445,116.32644166666668,322.6159230096238,39577.431614583336,2008-05-09,10:21:31,39577.43085648-39577.43231481,'2008-05-09 10:20:26'-'2008-05-09 10:22:32',0.00145833,6,136,楂樼瓑闄㈡牎,绉戞暀鏂囧寲,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",1,[0]
39.99756666666664,116.326491666667,483.9238845144357,39577.432867476855,2008-05-09,10:23:19,39577.4325-39577.43325231,'2008-05-09 10:22:48'-'2008-05-09 10:23:53',0.00075231,4,136,楂樼瓑闄㈡牎,绉戞暀鏂囧寲,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",1,[0]
39.9991,116.32608333333326,419.1272965879265,39577.4335648148,2008-05-09,10:24:20,39577.43344907-39577.4337037,'2008-05-09 10:24:10'-'2008-05-09 10:24:32',0.00025463,4,136,楂樼瓑闄㈡牎,绉戞暀鏂囧寲,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",1,[0]
39.999616666666654,116.3242333333335,357.61154855643,39577.43405671296,2008-05-09,10:25:02,39577.43391204-39577.43420139,'2008-05-09 10:24:50'-'2008-05-09 10:25:15',0.00028935,2,136,楂樼瓑闄㈡牎,绉戞暀鏂囧寲,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",1,[0]
39.9999,116.32233333333323,357.61154855643,39577.4345138889,2008-05-09,10:25:42,39577.434375-39577.43467593,'2008-05-09 10:25:30'-'2008-05-09 10:25:56',0.00030093,4,136,鏂囪壓鍥浣,绉戞暀鏂囧寲,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",1,[0]
39.9999,116.32233333333323,357.61154855643,39577.4345138889,2008-05-09,10:25:42,39577.434375-39577.43467593,'2008-05-09 10:25:30'-'2008-05-09 10:25:56',0.00030093,4,136,楂樼瓑闄㈡牎,绉戞暀鏂囧寲,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",1,[0]
40.0015375,116.32192083333324,347.769028871391,39577.4351417824,2008-05-09,10:26:36,39577.43490741-39577.43538194,'2008-05-09 10:26:16'-'2008-05-09 10:26:57',0.00047453,4,136,楂樼瓑闄㈡牎,绉戞暀鏂囧寲,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",1,[0]
40.00299583333335,116.32176250000026,347.769028871391,39577.43567708338,2008-05-09,10:27:22,39577.43546296-39577.43586806,'2008-05-09 10:27:04'-'2008-05-09 10:27:39',0.0004051,4,136,楂樼瓑闄㈡牎,绉戞暀鏂囧寲,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",1,[0]
40.00461666666666,116.32142916666662,265.7480314960631,39577.437044270846,2008-05-09,10:29:20,39577.43605324-39577.43820602,'2008-05-09 10:27:55'-'2008-05-09 10:31:01',0.00215278,8,136,楂樼瓑闄㈡牎,绉戞暀鏂囧寲,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",1,[0]
40.0073888888889,116.322261111111,219.816272965879,39578.0116280864,2008-05-10,0:16:44,39578.01011574-39578.01258102,'2008-05-10 00:14:34'-'2008-05-10 00:18:07',0.00246528,3,136,楂樼瓑闄㈡牎,绉戞暀鏂囧寲,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",1,[0]
