latitude,longitude,altitude,dayCount,date,time,time_region,datetime_region,delta_timestamp,items_number,people_id,name,new_class,new_mark,AOI_Probabilities,Probabilities,POI_total,road_mark
39.9754116,116.3304266,0.0,39540.7380439815,2008-04-02,17:42:47,39540.73804398-39540.73804398,'2008-04-02 17:42:47'-'2008-04-02 17:42:47',0.0,1,126,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.975221625,116.32985035,0.0,39540.74039930558,2008-04-02,17:46:10,39540.73805556-39540.74395833,'2008-04-02 17:42:48'-'2008-04-02 17:51:18',0.00590277,4,126,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.9751244,116.3409088,0.0,39540.74728395063,2008-04-02,17:56:05,39540.74724537-39540.74732639,'2008-04-02 17:56:02'-'2008-04-02 17:56:09',8.102e-05,3,126,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.97504318888889,116.33945466111112,0.0,39540.74772055041,2008-04-02,17:56:43,39540.74736111-39540.74804398,'2008-04-02 17:56:12'-'2008-04-02 17:57:11',0.00068287,18,126,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.97493639333333,116.34206505333331,0.0,39540.74843672839,2008-04-02,17:57:44,39540.74815972-39540.74873843,'2008-04-02 17:57:21'-'2008-04-02 17:58:11',0.00057871,15,126,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.974870375,116.3439872375,0.0,39540.74889467592,2008-04-02,17:58:24,39540.74877315-39540.7490162,'2008-04-02 17:58:14'-'2008-04-02 17:58:35',0.00024305,8,126,灞曡堥,绉戞暀鏂囧寲,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",1,[0]
39.97499852857143,116.34563208571429,0.0,39540.74915509258,2008-04-02,17:58:47,39540.74905093-39540.74925926,'2008-04-02 17:58:38'-'2008-04-02 17:58:56',0.00020833,7,126,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.9748359,116.34686187142856,0.0,39540.74947255292,2008-04-02,17:59:14,39540.74929398-39540.74960648,'2008-04-02 17:58:59'-'2008-04-02 17:59:26',0.0003125,7,126,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.9728615875,116.346551625,0.0,39540.74987847222,2008-04-02,17:59:49,39540.74975694-39540.75,'2008-04-02 17:59:39'-'2008-04-02 18:00:00',0.00024306,8,126,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.97173329166666,116.34660855000004,0.0,39540.75025366511,2008-04-02,18:00:21,39540.75003472-39540.75045139,'2008-04-02 18:00:03'-'2008-04-02 18:00:39',0.00041667,12,126,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.96624274166667,116.35041771666668,0.0,39540.75344135802,2008-04-02,18:04:57,39540.75322917-39540.75363426,'2008-04-02 18:04:39'-'2008-04-02 18:05:14',0.00040509,12,126,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]",2,[1]
39.96618775,116.35155078333334,0.0,39540.75378665124,2008-04-02,18:05:27,39540.75366898-39540.75391204,'2008-04-02 18:05:17'-'2008-04-02 18:05:38',0.00024306,6,126,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[1]
40.0045833333333,116.316516666667,249.343832020997,39542.0411805556,2008-04-04,0:59:18,39542.04118056-39542.04118056,'2008-04-04 00:59:18'-'2008-04-04 00:59:18',0.0,1,126,楂樼瓑闄㈡牎,绉戞暀鏂囧寲,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",1,[0]
40.0044666666667,116.312733333333,160.761154855643,39542.0421180556,2008-04-04,1:00:39,39542.04211806-39542.04211806,'2008-04-04 01:00:39'-'2008-04-04 01:00:39',0.0,1,126,楂樼瓑闄㈡牎,绉戞暀鏂囧寲,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",1,[0]
40.0011333333333,116.312666666667,121.391076115486,39542.0428819444,2008-04-04,1:01:45,39542.04288194-39542.04288194,'2008-04-04 01:01:45'-'2008-04-04 01:01:45',0.0,1,126,楂樼瓑闄㈡牎,绉戞暀鏂囧寲,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",1,[0]
39.999275,116.3126166666665,121.3910761154855,39542.04332175925,2008-04-04,1:02:23,39542.04320602-39542.0434375,'2008-04-04 01:02:13'-'2008-04-04 01:02:33',0.00023148,2,126,楂樼瓑闄㈡牎,绉戞暀鏂囧寲,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",1,[0]
39.9986333333333,116.31014166666652,109.90813648293984,39542.04400462965,2008-04-04,1:03:22,39542.04384259-39542.04416667,'2008-04-04 01:03:08'-'2008-04-04 01:03:36',0.00032408,2,126,楂樼瓑闄㈡牎,绉戞暀鏂囧寲,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",1,[0]
39.9987166666667,116.30775,124.671916010499,39542.0446643519,2008-04-04,1:04:19,39542.04466435-39542.04466435,'2008-04-04 01:04:19'-'2008-04-04 01:04:19',0.0,1,126,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[1]
39.99865,116.3059,137.795275590551,39542.0450578704,2008-04-04,1:04:53,39542.04505787-39542.04505787,'2008-04-04 01:04:53'-'2008-04-04 01:04:53',0.0,1,126,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]",4,[0]
39.9978833333333,116.302633333333,150.918635170604,39542.0456365741,2008-04-04,1:05:43,39542.04563657-39542.04563657,'2008-04-04 01:05:43'-'2008-04-04 01:05:43',0.0,1,126,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",3,[0]
39.9966166666667,116.30115,180.446194225722,39542.0460532407,2008-04-04,1:06:19,39542.04605324-39542.04605324,'2008-04-04 01:06:19'-'2008-04-04 01:06:19',0.0,1,126,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0]",3,[0]
39.9962666666667,116.294775,216.5354330708665,39542.0474884259,2008-04-04,1:08:23,39542.0471875-39542.04778935,'2008-04-04 01:07:57'-'2008-04-04 01:08:49',0.00060185,2,126,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.99625,116.2933,242.782152230971,39542.0481365741,2008-04-04,1:09:19,39542.04813657-39542.04813657,'2008-04-04 01:09:19'-'2008-04-04 01:09:19',0.0,1,126,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
