latitude,longitude,altitude,dayCount,date,time,time_region,datetime_region,delta_timestamp,items_number,people_id,name,new_class,new_mark,AOI_Probabilities,Probabilities,POI_total,road_mark
39.927938,116.338967,492.0,39744.5315162037,2008-10-23,12:45:23,39744.5315162-39744.5315162,'2008-10-23 12:45:23'-'2008-10-23 12:45:23',0.0,1,2,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",2,[0]
39.92676127200003,116.339042224,496.096,39744.53503657406,2008-10-23,12:50:27,39744.53152778-39744.53844907,'2008-10-23 12:45:24'-'2008-10-23 12:55:22',0.00692129,125,2,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]",2,[0]
39.92737612244898,116.34039202040816,910.734693877551,39744.53975269275,2008-10-23,12:57:14,39744.53850694-39744.54111111,'2008-10-23 12:55:27'-'2008-10-23 12:59:12',0.00260417,49,2,浣忓畢灏忓尯,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.92772117582418,116.34149123076928,1232.6043956043957,39744.54463013839,2008-10-23,13:04:16,39744.54116898-39744.54782407,'2008-10-23 12:59:17'-'2008-10-23 13:08:52',0.00665509,91,2,浣忓畢灏忓尯,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.92693672413792,116.34004613793104,869.1637931034483,39744.55421625557,2008-10-23,13:18:04,39744.55128472-39744.55706019,'2008-10-23 13:13:51'-'2008-10-23 13:22:10',0.00577547,116,2,浣忓畢灏忓尯,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.92646285507248,116.33874097101447,518.768115942029,39744.56221517712,2008-10-23,13:29:35,39744.56047454-39744.56388889,'2008-10-23 13:27:05'-'2008-10-23 13:32:00',0.00341435,69,2,浣忓畢灏忓尯,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.92621394936711,116.33761478481014,271.5822784810127,39744.56992982304,2008-10-23,13:40:41,39744.5678125-39744.57202546,'2008-10-23 13:37:39'-'2008-10-23 13:43:43',0.00421296,79,2,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0]",3,[0]
39.92612861999999,116.33701562,109.31,39744.57874745371,2008-10-23,13:53:23,39744.57612269-39744.58150463,'2008-10-23 13:49:37'-'2008-10-23 13:57:22',0.00538194,100,2,浣忓畢灏忓尯,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.9262757265625,116.3376481640625,290.203125,39744.58887460213,2008-10-23,14:07:58,39744.58538194-39744.59232639,'2008-10-23 14:02:57'-'2008-10-23 14:12:57',0.00694445,128,2,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2,[0]
39.92620410714286,116.3375025,230.57142857142856,39744.5978424686,2008-10-23,14:20:53,39744.59238426-39744.59931713,'2008-10-23 14:13:02'-'2008-10-23 14:23:01',0.00693287,56,2,浣忓畢灏忓尯,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
