latitude,longitude,altitude,dayCount,date,time,time_region,datetime_region,delta_timestamp,items_number,people_id,name,new_class,new_mark,AOI_Probabilities,Probabilities,POI_total,road_mark
39.97536366666667,116.33217966666666,492.0,39836.2339544753,2009-01-23,5:36:53,39836.23393519-39836.23396991,'2009-01-23 05:36:52'-'2009-01-23 05:36:55',3.472e-05,3,31,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.972942,116.333478,342.0,39836.2340393519,2009-01-23,5:37:01,39836.23403935-39836.23403935,'2009-01-23 05:37:01'-'2009-01-23 05:37:01',0.0,1,31,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.25, 0.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4,[0]
39.97375409677419,116.33314853225808,395.1290322580645,39836.23497498505,2009-01-23,5:38:21,39836.23405093-39836.23603009,'2009-01-23 05:37:02'-'2009-01-23 05:39:53',0.00197916,62,31,鍟嗗姟鍐欏瓧妤,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.976034,116.334674,1061.0,39836.2427314815,2009-01-23,5:49:32,39836.24273148-39836.24273148,'2009-01-23 05:49:32'-'2009-01-23 05:49:32',0.0,1,31,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.9230769230769231, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0]",13,[0]
39.973888,116.332546,-21.0,39836.2725347222,2009-01-23,6:32:27,39836.27253472-39836.27253472,'2009-01-23 06:32:27'-'2009-01-23 06:32:27',0.0,1,31,鍟嗗姟鍐欏瓧妤,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.973777,116.332713,-21.0,39836.2725347222,2009-01-23,6:32:27,39836.27253472-39836.27253472,'2009-01-23 06:32:27'-'2009-01-23 06:32:27',0.0,1,31,鍟嗗姟鍐欏瓧妤,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.97492289473684,116.3318188684211,280.44736842105266,39836.273076267054,2009-01-23,6:33:13,39836.2725463-39836.27365741,'2009-01-23 06:32:28'-'2009-01-23 06:34:04',0.00111111,38,31,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2,[0]
39.974967878787886,116.33034936363634,289.6060606060606,39836.27424172278,2009-01-23,6:34:54,39836.27369213-39836.27474537,'2009-01-23 06:34:07'-'2009-01-23 06:35:38',0.00105324,33,31,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.975018250000005,116.32859635714286,163.5,39836.275200066135,2009-01-23,6:36:17,39836.27478009-39836.27554398,'2009-01-23 06:35:41'-'2009-01-23 06:36:47',0.00076389,28,31,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.974742086206895,116.3276291724138,244.72413793103448,39836.27656369731,2009-01-23,6:38:15,39836.27560185-39836.2775463,'2009-01-23 06:36:52'-'2009-01-23 06:39:40',0.00194445,58,31,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2,[0]
