latitude,longitude,altitude,dayCount,date,time,time_region,datetime_region,delta_timestamp,items_number,people_id,name,new_class,new_mark,AOI_Probabilities,Probabilities,POI_total,road_mark
39.97832,116.332603,418.0,39826.2379976852,2009-01-13,5:42:43,39826.23799769-39826.23799769,'2009-01-13 05:42:43'-'2009-01-13 05:42:43',0.0,1,29,浣忓畢灏忓尯,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.978299,116.332578,444.0,39826.2380092593,2009-01-13,5:42:44,39826.23800926-39826.23800926,'2009-01-13 05:42:44'-'2009-01-13 05:42:44',0.0,1,29,浣忓畢灏忓尯,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.977839,116.3325355,525.5,39826.23804398144,2009-01-13,5:42:47,39826.23802083-39826.23806713,'2009-01-13 05:42:45'-'2009-01-13 05:42:49',4.63e-05,2,29,瀹鹃嗛厭搴,閰掑簵浣忓,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.977839,116.3325355,525.5,39826.23804398144,2009-01-13,5:42:47,39826.23802083-39826.23806713,'2009-01-13 05:42:45'-'2009-01-13 05:42:49',4.63e-05,2,29,鍟嗗姟鍐欏瓧妤,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.974798,116.332037,443.0,39826.2380902778,2009-01-13,5:42:51,39826.23809028-39826.23809028,'2009-01-13 05:42:51'-'2009-01-13 05:42:51',0.0,1,29,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.974574,116.332007,432.0,39826.2381018519,2009-01-13,5:42:52,39826.23810185-39826.23810185,'2009-01-13 05:42:52'-'2009-01-13 05:42:52',0.0,1,29,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.97445,116.331993,429.0,39826.2381134259,2009-01-13,5:42:53,39826.23811343-39826.23811343,'2009-01-13 05:42:53'-'2009-01-13 05:42:53',0.0,1,29,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.974625822580656,116.33237693548386,275.2741935483871,39826.23928296744,2009-01-13,5:44:34,39826.238125-39826.24049769,'2009-01-13 05:42:54'-'2009-01-13 05:46:19',0.00237269,62,29,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.97488740740741,116.33461085185188,83.07407407407408,39826.24103009259,2009-01-13,5:47:05,39826.24053241-39826.24153935,'2009-01-13 05:46:22'-'2009-01-13 05:47:49',0.00100694,27,29,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.9, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0]",10,[0]
39.97485144827588,116.33643103448276,111.6896551724138,39826.24214160281,2009-01-13,5:48:41,39826.24158565-39826.24269676,'2009-01-13 05:47:53'-'2009-01-13 05:49:29',0.00111111,29,29,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.97487168965517,116.33820117241376,111.93103448275862,39826.24332934229,2009-01-13,5:50:23,39826.24273148-39826.24393519,'2009-01-13 05:49:32'-'2009-01-13 05:51:16',0.00120371,29,29,浣忓畢灏忓尯,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.97450383870968,116.33984822580643,115.4516129032258,39826.2444552718,2009-01-13,5:52:00,39826.24396991-39826.24498843,'2009-01-13 05:51:19'-'2009-01-13 05:52:47',0.00101852,31,29,鍟嗗姟鍐欏瓧妤,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.97379179310346,116.34180520689657,137.8793103448276,39826.24594109195,2009-01-13,5:54:09,39826.24502315-39826.24694444,'2009-01-13 05:52:50'-'2009-01-13 05:55:36',0.00192129,58,29,鍟嗗姟鍐欏瓧妤,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.97386348571428,116.34323511428572,215.62857142857143,39826.24745502645,2009-01-13,5:56:20,39826.24699074-39826.24777778,'2009-01-13 05:55:40'-'2009-01-13 05:56:48',0.00078704,35,29,浣忓畢灏忓尯,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.97297033333333,116.34386733333334,265.0,39826.24783950613,2009-01-13,5:56:53,39826.24780093-39826.24788194,'2009-01-13 05:56:50'-'2009-01-13 05:56:57',8.101e-05,3,29,浣忓畢灏忓尯,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.97483645454545,116.34437713636363,186.72727272727272,39826.39473274411,2009-01-13,9:28:24,39826.39269676-39826.39510417,'2009-01-13 09:25:29'-'2009-01-13 09:28:57',0.00240741,22,29,灞曡堥,绉戞暀鏂囧寲,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",1,[0]
39.97533185714286,116.3458041785714,131.78571428571428,39826.39561838623,2009-01-13,9:29:41,39826.39513889-39826.39614583,'2009-01-13 09:29:00'-'2009-01-13 09:30:27',0.00100694,28,29,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.865942,116.358112,188.0,39826.4578009259,2009-01-13,10:59:14,39826.45780093-39826.45780093,'2009-01-13 10:59:14'-'2009-01-13 10:59:14',0.0,1,29,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.865941,116.358025,172.0,39826.4578125,2009-01-13,10:59:15,39826.4578125-39826.4578125,'2009-01-13 10:59:15'-'2009-01-13 10:59:15',0.0,1,29,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
