latitude,longitude,altitude,dayCount,date,time,time_region,datetime_region,delta_timestamp,items_number,people_id,name,new_class,new_mark,AOI_Probabilities,Probabilities,POI_total,road_mark
39.86790416666665,116.4546,163.221784776903,39357.09486400463,2007-10-02,2:16:36,39357.09458333-39357.0952662,'2007-10-02 02:16:12'-'2007-10-02 02:17:11',0.00068287,4,105,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2,[0]
39.86651666666666,116.4540266666666,148.950131233596,39357.09570370368,2007-10-02,2:17:48,39357.09542824-39357.09609954,'2007-10-02 02:17:25'-'2007-10-02 02:18:23',0.0006713,5,105,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.15384615384615385, 0.3076923076923077, 0.15384615384615385, 0.3076923076923077, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0]",13,[0]
39.86511666666669,116.45245833333352,152.5590551181105,39357.09668981485,2007-10-02,2:19:14,39357.09644676-39357.09693287,'2007-10-02 02:18:53'-'2007-10-02 02:19:35',0.00048611,2,105,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.86396666666667,116.45111666666666,154.199475065617,39357.0975578704,2007-10-02,2:20:29,39357.09709491-39357.09783565,'2007-10-02 02:19:49'-'2007-10-02 02:20:53',0.00074074,3,105,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.86245555555556,116.44944444444434,152.0122484689417,39357.098387345664,2007-10-02,2:21:40,39357.09803241-39357.09864583,'2007-10-02 02:21:10'-'2007-10-02 02:22:03',0.00061342,3,105,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.8594166666667,116.445633333333,154.199475065617,39357.0993634259,2007-10-02,2:23:05,39357.09936343-39357.09936343,'2007-10-02 02:23:05'-'2007-10-02 02:23:05',0.0,1,105,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[1]
39.85820833333335,116.443,147.637795275591,39357.09975115745,2007-10-02,2:23:38,39357.09961806-39357.09988426,'2007-10-02 02:23:27'-'2007-10-02 02:23:50',0.0002662,2,105,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[1]
39.85775,116.4409,144.356955380577,39357.1001736111,2007-10-02,2:24:15,39357.10017361-39357.10017361,'2007-10-02 02:24:15'-'2007-10-02 02:24:15',0.0,1,105,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[1]
39.85765,116.4383,157.48031496063,39357.1007175926,2007-10-02,2:25:02,39357.10071759-39357.10071759,'2007-10-02 02:25:02'-'2007-10-02 02:25:02',0.0,1,105,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[1]
39.8576166666667,116.429483333333,154.199475065617,39357.1030208333,2007-10-02,2:28:21,39357.10302083-39357.10302083,'2007-10-02 02:28:21'-'2007-10-02 02:28:21',0.0,1,105,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]",2,[1]
