latitude,longitude,altitude,dayCount,date,time,time_region,datetime_region,delta_timestamp,items_number,people_id,name,new_class,new_mark,AOI_Probabilities,Probabilities,POI_total,road_mark
39.97525595652173,116.33177330434782,160.95652173913044,39949.28498741949,2009-05-16,6:50:22,39949.28436343-39949.28561343,'2009-05-16 06:49:29'-'2009-05-16 06:51:17',0.00125,23,155,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",1,[0]
39.97532898039216,116.33361729411764,166.92156862745097,39949.288492647065,2009-05-16,6:55:25,39949.2856713-39949.29032407,'2009-05-16 06:51:22'-'2009-05-16 06:58:04',0.00465277,51,155,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.9230769230769231, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0]",13,[0]
39.973975,116.333995,151.0,39949.2903356481,2009-05-16,6:58:05,39949.29033565-39949.29033565,'2009-05-16 06:58:05'-'2009-05-16 06:58:05',0.0,1,155,鍟嗗姟鍐欏瓧妤,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.973866,116.334054,150.0,39949.2903472222,2009-05-16,6:58:06,39949.29034722-39949.29034722,'2009-05-16 06:58:06'-'2009-05-16 06:58:06',0.0,1,155,鍟嗗姟鍐欏瓧妤,鍟嗗姟浣忓畢,11.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.973692,116.334161,149.0,39949.2903587963,2009-05-16,6:58:07,39949.2903588-39949.2903588,'2009-05-16 06:58:07'-'2009-05-16 06:58:07',0.0,1,155,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,[0]
39.973508,116.334293,148.0,39949.2903703704,2009-05-16,6:58:08,39949.29037037-39949.29037037,'2009-05-16 06:58:08'-'2009-05-16 06:58:08',0.0,1,155,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.973299,116.334453,146.0,39949.2903819444,2009-05-16,6:58:09,39949.29038194-39949.29038194,'2009-05-16 06:58:09'-'2009-05-16 06:58:09',0.0,1,155,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.97313,116.334594,145.0,39949.2903935185,2009-05-16,6:58:10,39949.29039352-39949.29039352,'2009-05-16 06:58:10'-'2009-05-16 06:58:10',0.0,1,155,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.972958,116.33474,144.0,39949.2904050926,2009-05-16,6:58:11,39949.29040509-39949.29040509,'2009-05-16 06:58:11'-'2009-05-16 06:58:11',0.0,1,155,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.972797,116.334874,143.0,39949.2904166667,2009-05-16,6:58:12,39949.29041667-39949.29041667,'2009-05-16 06:58:12'-'2009-05-16 06:58:12',0.0,1,155,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.972614,116.334996,142.0,39949.2904282407,2009-05-16,6:58:13,39949.29042824-39949.29042824,'2009-05-16 06:58:13'-'2009-05-16 06:58:13',0.0,1,155,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.97244,116.335121,140.0,39949.2904398148,2009-05-16,6:58:14,39949.29043981-39949.29043981,'2009-05-16 06:58:14'-'2009-05-16 06:58:14',0.0,1,155,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.972274,116.33525,139.0,39949.2904513889,2009-05-16,6:58:15,39949.29045139-39949.29045139,'2009-05-16 06:58:15'-'2009-05-16 06:58:15',0.0,1,155,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
39.972104,116.335386,138.0,39949.290462963,2009-05-16,6:58:16,39949.29046296-39949.29046296,'2009-05-16 06:58:16'-'2009-05-16 06:58:16',0.0,1,155,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3,[0]
39.971933,116.335512,136.0,39949.290474537,2009-05-16,6:58:17,39949.29047454-39949.29047454,'2009-05-16 06:58:17'-'2009-05-16 06:58:17',0.0,1,155,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2,[0]
39.971761,116.335643,135.0,39949.2904861111,2009-05-16,6:58:18,39949.29048611-39949.29048611,'2009-05-16 06:58:18'-'2009-05-16 06:58:18',0.0,1,155,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2,[0]
39.971588,116.33577,134.0,39949.2904976852,2009-05-16,6:58:19,39949.29049769-39949.29049769,'2009-05-16 06:58:19'-'2009-05-16 06:58:19',0.0,1,155,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",0,[0]
