0.049904,0.084739,0.102111,0.145429,0.095570,0.059371,0.057212,0.065601,0.203699,0.045455
0.067694,0.068752,0.238816,0.096921,0.070604,0.055620,0.050901,0.098975,0.115351,0.045456
0.049117,0.061441,0.198844,0.142757,0.060766,0.063577,0.049640,0.069028,0.166959,0.046962
0.048629,0.152996,0.189289,0.095710,0.067046,0.116665,0.049432,0.084615,0.059254,0.045455
0.049191,0.099847,0.248847,0.090114,0.065803,0.107821,0.050439,0.081314,0.070259,0.045455
0.077804,0.093398,0.185156,0.112454,0.079424,0.091497,0.050945,0.076461,0.096495,0.045458
0.055785,0.061435,0.347497,0.081922,0.061369,0.051819,0.048963,0.109205,0.045639,0.045456
0.058160,0.071049,0.180796,0.085445,0.059626,0.056642,0.047898,0.089972,0.214044,0.045459
0.049416,0.058878,0.117560,0.052629,0.049318,0.064648,0.047201,0.091296,0.330613,0.047534
0.050473,0.113852,0.094379,0.051882,0.048223,0.212697,0.045459,0.094695,0.151976,0.045455
