0.061944,0.088391,0.116586,0.134642,0.075796,0.087874,0.049965,0.177218,0.069375,0.047299
0.059400,0.084091,0.113217,0.134404,0.074851,0.089485,0.049351,0.192298,0.064242,0.047751
0.059241,0.088421,0.117176,0.130371,0.073195,0.088072,0.048909,0.192933,0.062929,0.047844
0.059212,0.084912,0.115016,0.136287,0.075562,0.087597,0.049203,0.190409,0.063344,0.047548
0.059407,0.085210,0.111646,0.134373,0.073810,0.086490,0.049192,0.197077,0.064221,0.047667
0.059407,0.083898,0.113297,0.126095,0.073338,0.088970,0.049011,0.204306,0.062939,0.047830
0.063119,0.085471,0.118155,0.135402,0.076426,0.091215,0.050234,0.169393,0.072108,0.047569
0.057581,0.079693,0.118408,0.120929,0.072387,0.089023,0.048290,0.216935,0.058159,0.047686
0.062800,0.088706,0.117526,0.136844,0.076815,0.087791,0.050697,0.164448,0.076307,0.047155
0.059249,0.083425,0.108254,0.115874,0.072022,0.090009,0.048167,0.220820,0.063362,0.047909
