0.051050,0.084193,0.106339,0.097382,0.071420,0.072406,0.049493,0.224851,0.104924,0.047032
0.052099,0.089645,0.129661,0.106196,0.075314,0.073133,0.049381,0.183575,0.103903,0.046184
0.050460,0.083040,0.129969,0.109910,0.069938,0.071266,0.048681,0.196233,0.100927,0.048668
0.051720,0.083277,0.118976,0.106171,0.072387,0.072042,0.049024,0.208552,0.099624,0.047319
0.052029,0.087508,0.128376,0.104629,0.073612,0.073446,0.049332,0.191707,0.101765,0.046688
0.052178,0.083930,0.120214,0.108575,0.075666,0.071834,0.048533,0.205355,0.096203,0.046603
0.056885,0.081099,0.122220,0.109803,0.071298,0.076882,0.048680,0.185610,0.110245,0.046368
0.050909,0.073007,0.088905,0.091866,0.063851,0.068563,0.048165,0.284579,0.092710,0.046537
0.051076,0.086722,0.111185,0.098921,0.069240,0.073833,0.049304,0.207043,0.114625,0.047139
0.049253,0.118692,0.100038,0.093713,0.064840,0.070436,0.050180,0.203980,0.112471,0.045491
