0.057276,0.066168,0.135484,0.217546,0.102294,0.083256,0.047180,0.100995,0.045455,0.053438
0.057718,0.064562,0.195049,0.150197,0.088895,0.074529,0.045519,0.137843,0.046165,0.048614
0.059622,0.073977,0.175502,0.146010,0.102110,0.080307,0.046483,0.128428,0.046358,0.050294
0.059008,0.080578,0.142840,0.178644,0.119029,0.086053,0.049162,0.096033,0.045733,0.052011
0.053877,0.073935,0.169992,0.163063,0.112694,0.079152,0.046891,0.108237,0.047030,0.054220
0.071226,0.089015,0.111850,0.143955,0.100943,0.112079,0.045562,0.133807,0.045740,0.054912
0.076134,0.058621,0.130804,0.178626,0.110734,0.062342,0.045455,0.153531,0.047390,0.045455
0.054356,0.069705,0.184979,0.173604,0.086995,0.078375,0.046413,0.114578,0.045657,0.054429
0.045455,0.107273,0.187273,0.125455,0.161818,0.065455,0.054545,0.070909,0.045455,0.045455
0.079174,0.099339,0.081157,0.104298,0.119835,0.127107,0.045455,0.161818,0.045455,0.045455
