0.053657,0.075377,0.121254,0.133645,0.079021,0.070880,0.052527,0.229277,0.047224,0.046228
0.052766,0.074838,0.111790,0.126791,0.075380,0.070117,0.052058,0.252546,0.046960,0.045846
0.052853,0.072473,0.122471,0.123038,0.075827,0.069035,0.051637,0.249037,0.046864,0.045855
0.053046,0.075752,0.115693,0.131415,0.078553,0.068813,0.052151,0.240619,0.047047,0.046002
0.052234,0.075101,0.117333,0.125820,0.076125,0.068478,0.052034,0.248988,0.046992,0.045985
0.052141,0.074536,0.119730,0.126532,0.076395,0.074091,0.052284,0.240379,0.047240,0.045763
0.052872,0.073882,0.115271,0.122540,0.076284,0.069427,0.051589,0.254565,0.046852,0.045808
0.048694,0.056689,0.073811,0.078798,0.057108,0.054358,0.047807,0.400234,0.045963,0.045630
0.051580,0.069812,0.112515,0.119832,0.074112,0.067797,0.052142,0.268753,0.046929,0.045618
0.055106,0.066730,0.096809,0.099904,0.065506,0.068338,0.049397,0.315107,0.046551,0.045642
