0.045455,0.061484,0.195793,0.265068,0.060737,0.075562,0.046515,0.067428,0.045594,0.045455
0.045455,0.115260,0.265103,0.161282,0.054271,0.057790,0.047108,0.071499,0.045869,0.045455
0.047532,0.057525,0.206285,0.213850,0.059920,0.056119,0.054592,0.120264,0.047549,0.045455
0.045455,0.068922,0.245506,0.160295,0.054863,0.054956,0.051712,0.136218,0.045711,0.045455
0.045455,0.071142,0.245965,0.184931,0.051323,0.063248,0.047135,0.108761,0.045677,0.045455
0.045455,0.074019,0.220284,0.207069,0.059290,0.066476,0.047335,0.098033,0.045676,0.045455
0.045455,0.045455,0.238817,0.215883,0.045455,0.059024,0.066983,0.101113,0.045455,0.045455
0.048399,0.060311,0.221797,0.145265,0.059319,0.057079,0.047590,0.178233,0.045643,0.045455
0.045455,0.050866,0.098692,0.315748,0.045455,0.066649,0.045455,0.146916,0.048403,0.045455
0.045455,0.085509,0.101976,0.290381,0.083136,0.083136,0.045455,0.083136,0.045455,0.045455
