0.067004,0.084008,0.125684,0.203788,0.101272,0.086929,0.049606,0.093602,0.050659,0.046536
0.056283,0.089174,0.146245,0.198819,0.102762,0.084649,0.049675,0.081924,0.052600,0.046958
0.059314,0.085232,0.155744,0.193513,0.096574,0.080244,0.049272,0.092493,0.049318,0.047387
0.058181,0.084417,0.147211,0.205258,0.095904,0.083017,0.049337,0.088297,0.050883,0.046585
0.057050,0.090483,0.144332,0.201220,0.098589,0.085933,0.049528,0.084787,0.050180,0.046988
0.058344,0.088312,0.145184,0.203207,0.097954,0.084108,0.050315,0.083710,0.051415,0.046543
0.058042,0.087570,0.145600,0.194415,0.095534,0.085956,0.049330,0.090350,0.052409,0.049885
0.064937,0.080818,0.141489,0.206402,0.094900,0.079322,0.048752,0.095486,0.049940,0.047045
0.068676,0.087695,0.140636,0.184281,0.119194,0.085411,0.050809,0.078012,0.047818,0.046558
0.052046,0.092467,0.152865,0.208040,0.098982,0.077555,0.047392,0.086730,0.046082,0.046932
