0.057842,0.082754,0.108195,0.114653,0.073534,0.086758,0.050963,0.206402,0.081398,0.046592
0.055558,0.082640,0.109111,0.114173,0.074157,0.085004,0.051547,0.213021,0.077173,0.046706
0.056944,0.084774,0.108545,0.116119,0.073366,0.085378,0.051812,0.213340,0.072423,0.046390
0.057195,0.084287,0.106564,0.114911,0.075721,0.086375,0.051805,0.206771,0.078686,0.046775
0.057231,0.086364,0.108789,0.113214,0.074584,0.087527,0.052102,0.203422,0.079017,0.046839
0.057027,0.085582,0.107059,0.114135,0.074440,0.086228,0.051123,0.212188,0.074783,0.046526
0.053866,0.084950,0.135250,0.105729,0.073389,0.081110,0.052721,0.179641,0.094813,0.047623
0.056041,0.083082,0.102987,0.116858,0.076907,0.085026,0.051537,0.217299,0.072935,0.046418
0.054304,0.084059,0.171302,0.103981,0.071748,0.078888,0.051322,0.157645,0.088456,0.047386
0.053631,0.088007,0.171165,0.103799,0.071310,0.081388,0.049220,0.184219,0.060350,0.046002
