0.054607,0.100792,0.149850,0.164625,0.078398,0.081308,0.056556,0.090401,0.087051,0.045504
0.053441,0.094107,0.189531,0.151210,0.075112,0.076238,0.056062,0.085732,0.082172,0.045487
0.052068,0.098388,0.208671,0.144620,0.073515,0.073700,0.054821,0.084330,0.073503,0.045473
0.054844,0.097112,0.157164,0.166899,0.079016,0.078844,0.057436,0.084710,0.087574,0.045492
0.054386,0.097927,0.160525,0.162012,0.078586,0.079192,0.057138,0.085983,0.087851,0.045491
0.054427,0.098557,0.150340,0.167060,0.079385,0.080649,0.057540,0.087057,0.088586,0.045491
0.054568,0.097516,0.158856,0.165169,0.078466,0.077616,0.058420,0.083416,0.089555,0.045508
0.052422,0.108219,0.175199,0.150925,0.074367,0.074658,0.056053,0.092253,0.079507,0.045488
0.054730,0.097414,0.143088,0.170567,0.080257,0.080107,0.057935,0.082121,0.097380,0.045492
0.053894,0.098443,0.139805,0.182065,0.081793,0.084038,0.057016,0.080468,0.086063,0.045505
