0.056937,0.095629,0.132777,0.157575,0.091396,0.089774,0.055551,0.101170,0.081907,0.046375
0.056498,0.097693,0.131022,0.158148,0.092089,0.086963,0.056171,0.100319,0.084058,0.046130
0.056564,0.093330,0.133947,0.152094,0.091814,0.090252,0.055211,0.099720,0.089930,0.046228
0.056446,0.094290,0.130653,0.163212,0.091018,0.086319,0.056303,0.098251,0.086440,0.046159
0.056559,0.095743,0.132621,0.156388,0.090738,0.087811,0.056706,0.100092,0.086130,0.046303
0.056702,0.095384,0.132070,0.157155,0.091646,0.088764,0.056538,0.099820,0.084615,0.046397
0.057350,0.096938,0.132159,0.156270,0.088154,0.088153,0.055717,0.098561,0.089528,0.046263
0.056822,0.093652,0.136597,0.156482,0.090504,0.089370,0.055589,0.100809,0.082795,0.046471
0.055339,0.086703,0.135123,0.146794,0.084635,0.083436,0.056013,0.092621,0.122242,0.046186
0.057095,0.098055,0.146873,0.147171,0.098915,0.088681,0.054890,0.100421,0.070603,0.046388
