latitude,longitude,default,altitude,dayCount,date,time,datetime,time_region,datetime_region,delta_timestamp,items_number,people_id
39.976437,116.34093,0,306.0,39746.1958217593,2008-10-25,4:41:59,2008-10-25 4:41:59,39746.19582176-39746.19582176,'2008-10-25 04:41:59'-'2008-10-25 04:41:59',0.0,1,016
39.976765,116.341115,0,72.0,39746.1958333333,2008-10-25,4:42:00,2008-10-25 4:42:00,39746.19583333-39746.19583333,'2008-10-25 04:42:00'-'2008-10-25 04:42:00',0.0,1,016
39.976554,116.340755,0,92.0,39746.1958449074,2008-10-25,4:42:01,2008-10-25 4:42:01,39746.19584491-39746.19584491,'2008-10-25 04:42:01'-'2008-10-25 04:42:01',0.0,1,016
39.975603,116.338859,0,220.0,39746.1959259259,2008-10-25,4:42:08,2008-10-25 4:42:08,39746.19592593-39746.19592593,'2008-10-25 04:42:08'-'2008-10-25 04:42:08',0.0,1,016
39.97572464705882,116.33921335294119,0,357.1764705882353,39746.196186683,2008-10-25,4:42:30,2008-10-25 4:42:30,39746.1959375-39746.19638889,'2008-10-25 04:42:09'-'2008-10-25 04:42:48',0.00045139,17,016
39.97608967567568,116.33981172972976,0,236.7027027027027,39746.1971092968,2008-10-25,4:43:50,2008-10-25 4:43:50,39746.19641204-39746.19787037,'2008-10-25 04:42:50'-'2008-10-25 04:44:56',0.00145833,37,016
39.97523792682927,116.33815985365852,0,120.07317073170732,39746.19901761518,2008-10-25,4:46:35,2008-10-25 4:46:35,39746.19791667-39746.20012731,'2008-10-25 04:45:00'-'2008-10-25 04:48:11',0.00221064,41,016
39.97472514285713,116.33717065714283,0,236.68571428571428,39746.20102513227,2008-10-25,4:49:28,2008-10-25 4:49:28,39746.20018519-39746.20167824,'2008-10-25 04:48:16'-'2008-10-25 04:50:25',0.00149305,35,016
39.974844166666664,116.33927033333333,0,309.1666666666667,39746.20180748457,2008-10-25,4:50:36,2008-10-25 4:50:36,39746.20171296-39746.20190972,'2008-10-25 04:50:28'-'2008-10-25 04:50:45',0.00019676,6,016
39.975362,116.341773,0,463.0,39746.2023263889,2008-10-25,4:51:21,2008-10-25 4:51:21,39746.20232639-39746.20232639,'2008-10-25 04:51:21'-'2008-10-25 04:51:21',0.0,1,016
39.97539,116.341992,0,600.0,39746.202337963,2008-10-25,4:51:22,2008-10-25 4:51:22,39746.20233796-39746.20233796,'2008-10-25 04:51:22'-'2008-10-25 04:51:22',0.0,1,016
