latitude,longitude,default,altitude,dayCount,date,time,datetime,time_region,datetime_region,delta_timestamp,items_number,people_id
39.98456288679245,116.32008745283021,0,592.3207547169811,39822.30471960167,2009-01-09,7:18:47,2009-01-09 7:18:47,39822.30351852-39822.30582176,'2009-01-09 07:17:04'-'2009-01-09 07:20:23',0.00230324,53,022
39.968221,116.301923,0,491.0,39822.4142592593,2009-01-09,9:56:32,2009-01-09 9:56:32,39822.41425926-39822.41425926,'2009-01-09 09:56:32'-'2009-01-09 09:56:32',0.0,1,022
39.968164,116.301907,0,491.0,39822.4142708333,2009-01-09,9:56:33,2009-01-09 9:56:33,39822.41427083-39822.41427083,'2009-01-09 09:56:33'-'2009-01-09 09:56:33',0.0,1,022
39.96841152542374,116.30154327118645,0,296.0593220338983,39822.41699358521,2009-01-09,10:00:28,2009-01-09 10:00:28,39822.41428241-39822.41988426,'2009-01-09 09:56:34'-'2009-01-09 10:04:38',0.00560185,118,022
39.96856468115941,116.30148866666666,0,221.55797101449275,39822.42940250941,2009-01-09,10:18:20,2009-01-09 10:18:20,39822.42587963-39822.4328125,'2009-01-09 10:13:16'-'2009-01-09 10:23:15',0.00693287,138,022
39.96828023913043,116.30114830434785,0,139.32608695652175,39822.43396789454,2009-01-09,10:24:54,2009-01-09 10:24:54,39822.43287037-39822.43512731,'2009-01-09 10:23:20'-'2009-01-09 10:26:35',0.00225694,46,022
39.96659990000001,116.30132610000001,0,145.73333333333332,39822.435909336426,2009-01-09,10:27:42,2009-01-09 10:27:42,39822.43518519-39822.43668981,'2009-01-09 10:26:40'-'2009-01-09 10:28:50',0.00150462,30,022
39.96594952000001,116.30119546666664,0,162.17333333333335,39822.438657253086,2009-01-09,10:31:39,2009-01-09 10:31:39,39822.43672454-39822.4403125,'2009-01-09 10:28:53'-'2009-01-09 10:34:03',0.00358796,75,022
39.965894,116.300642,0,121.0,39822.4538773148,2009-01-09,10:53:35,2009-01-09 10:53:35,39822.45387731-39822.45387731,'2009-01-09 10:53:35'-'2009-01-09 10:53:35',0.0,1,022
39.965755,116.300822,0,214.0,39822.4538888889,2009-01-09,10:53:36,2009-01-09 10:53:36,39822.45388889-39822.45388889,'2009-01-09 10:53:36'-'2009-01-09 10:53:36',0.0,1,022
39.96484200000001,116.30172748936174,0,453.59574468085106,39822.45483623918,2009-01-09,10:54:57,2009-01-09 10:54:57,39822.45390046-39822.45596065,'2009-01-09 10:53:37'-'2009-01-09 10:56:35',0.00206019,47,022
39.96341594117647,116.30180735294115,0,376.44117647058823,39822.45684470317,2009-01-09,10:57:51,2009-01-09 10:57:51,39822.45601852-39822.45765046,'2009-01-09 10:56:40'-'2009-01-09 10:59:01',0.00163194,34,022
39.962170804878056,116.30171729268292,0,253.70731707317074,39822.45862127371,2009-01-09,11:00:24,2009-01-09 11:00:24,39822.45768519-39822.4596875,'2009-01-09 10:59:04'-'2009-01-09 11:01:57',0.00200231,41,022
39.96118732258065,116.30234051612905,0,149.91935483870967,39822.461315150824,2009-01-09,11:04:17,2009-01-09 11:04:17,39822.45974537-39822.46269676,'2009-01-09 11:02:02'-'2009-01-09 11:06:17',0.00295139,62,022
39.96154828125001,116.30417437499997,0,165.34375,39822.46352828414,2009-01-09,11:07:28,2009-01-09 11:07:28,39822.46274306-39822.46431713,'2009-01-09 11:06:21'-'2009-01-09 11:08:37',0.00157407,32,022
39.962261,116.30580118181818,0,215.87878787878788,39822.465146604954,2009-01-09,11:09:48,2009-01-09 11:09:48,39822.46436343-39822.46585648,'2009-01-09 11:08:41'-'2009-01-09 11:10:50',0.00149305,33,022
39.96273267741936,116.3073420967742,0,207.38709677419354,39822.46658228794,2009-01-09,11:11:52,2009-01-09 11:11:52,39822.46591435-39822.46716435,'2009-01-09 11:10:55'-'2009-01-09 11:12:43',0.00125,31,022
39.963690589999985,116.30878636999996,0,278.06,39822.4696462963,2009-01-09,11:16:17,2009-01-09 11:16:17,39822.46719907-39822.47196759,'2009-01-09 11:12:46'-'2009-01-09 11:19:38',0.00476852,100,022
39.96388706060605,116.31043518181818,0,209.03030303030303,39822.472851781706,2009-01-09,11:20:54,2009-01-09 11:20:54,39822.47202546-39822.47369213,'2009-01-09 11:19:43'-'2009-01-09 11:22:07',0.00166667,33,022
