latitude,longitude,default,altitude,dayCount,date,time,datetime,time_region,datetime_region,delta_timestamp,items_number,people_id
39.8589299,116.3869416,0,121.4,39756.0066319444,2008-11-04,0:09:33,2008-11-04 0:09:33,39756.00663194-39756.00663194,'2008-11-04 00:09:33'-'2008-11-04 00:09:33',0.0,1,018
39.8589283,116.3869416,0,121.4,39756.0066435185,2008-11-04,0:09:34,2008-11-04 0:09:34,39756.00664352-39756.00664352,'2008-11-04 00:09:34'-'2008-11-04 00:09:34',0.0,1,018
39.85865123584906,116.3879023339623,0,124.24528301886792,39756.018449729214,2008-11-04,0:26:34,2008-11-04 0:26:34,39756.01466435-39756.02159722,'2008-11-04 00:21:07'-'2008-11-04 00:31:06',0.00693287,53,018
39.85969303658537,116.3870014512195,0,111.22439024390235,39756.02278765807,2008-11-04,0:32:48,2008-11-04 0:32:48,39756.02165509-39756.02449074,'2008-11-04 00:31:11'-'2008-11-04 00:35:16',0.00283565,41,018
39.860557025000006,116.38614476250001,0,101.70000000000002,39756.02494068287,2008-11-04,0:35:54,2008-11-04 0:35:54,39756.02457176-39756.0252662,'2008-11-04 00:35:23'-'2008-11-04 00:36:23',0.00069444,8,018
39.86162569545455,116.38593169090909,0,369.96818181818185,39756.04807449494,2008-11-04,1:09:13,2008-11-04 1:09:13,39756.04690972-39756.04916667,'2008-11-04 01:07:33'-'2008-11-04 01:10:48',0.00225695,22,018
39.86288603076924,116.38645955384612,0,348.04615384615386,39756.051163639604,2008-11-04,1:13:40,2008-11-04 1:13:40,39756.04925926-39756.05277778,'2008-11-04 01:10:56'-'2008-11-04 01:16:00',0.00351852,26,018
39.86450594666666,116.3864516,0,347.8000000000001,39756.053454475325,2008-11-04,1:16:58,2008-11-04 1:16:58,39756.05287037-39756.05407407,'2008-11-04 01:16:08'-'2008-11-04 01:17:52',0.0012037,15,018
39.865493273913046,116.38581220434783,0,347.8000000000001,39756.05498490337,2008-11-04,1:19:10,2008-11-04 1:19:10,39756.05413194-39756.05585648,'2008-11-04 01:17:57'-'2008-11-04 01:20:26',0.00172454,23,018
39.8971866,116.3777116,0,344.5,39756.4000231481,2008-11-04,9:36:02,2008-11-04 9:36:02,39756.40002315-39756.40002315,'2008-11-04 09:36:02'-'2008-11-04 09:36:02',0.0,1,018
39.89751064,116.37797128000003,0,344.5,39756.400361111104,2008-11-04,9:36:31,2008-11-04 9:36:31,39756.40003472-39756.40063657,'2008-11-04 09:36:03'-'2008-11-04 09:36:55',0.00060185,5,018
39.898682775,116.37909920499999,0,343.01499999999993,39756.40217824076,2008-11-04,9:39:08,2008-11-04 9:39:08,39756.40065972-39756.40297454,'2008-11-04 09:36:57'-'2008-11-04 09:40:17',0.00231482,20,018
39.8989216,116.3806408,0,341.2,39756.40300925925,2008-11-04,9:40:20,2008-11-04 9:40:20,39756.40299769-39756.40302083,'2008-11-04 09:40:19'-'2008-11-04 09:40:21',2.314e-05,2,018
39.9077633,116.3840599,0,341.2,39756.4033912037,2008-11-04,9:40:53,2008-11-04 9:40:53,39756.4033912-39756.4033912,'2008-11-04 09:40:53'-'2008-11-04 09:40:53',0.0,1,018
39.9083583,116.384205,0,341.2,39756.4034027778,2008-11-04,9:40:54,2008-11-04 9:40:54,39756.40340278-39756.40340278,'2008-11-04 09:40:54'-'2008-11-04 09:40:54',0.0,1,018
39.94833185714286,116.34205231428572,0,341.67142857142863,39756.4319510582,2008-11-04,10:22:00,2008-11-04 10:22:00,39756.43170139-39756.43204861,'2008-11-04 10:21:39'-'2008-11-04 10:22:09',0.00034722,7,018
39.9498633,116.34178826666668,0,341.2,39756.432326388865,2008-11-04,10:22:33,2008-11-04 10:22:33,39756.43230324-39756.43234954,'2008-11-04 10:22:31'-'2008-11-04 10:22:35',4.63e-05,3,018
39.95190161428571,116.34147827142856,0,341.19999999999993,39756.43290591932,2008-11-04,10:23:23,2008-11-04 10:23:23,39756.43268519-39756.43322917,'2008-11-04 10:23:04'-'2008-11-04 10:23:51',0.00054398,14,018
39.953337761538464,116.3409073923077,0,341.19999999999993,39756.433886217936,2008-11-04,10:24:47,2008-11-04 10:24:47,39756.43373843-39756.4340162,'2008-11-04 10:24:35'-'2008-11-04 10:24:59',0.00027777,13,018
39.954720224999996,116.34048410833331,0,341.19999999999993,39756.43417534722,2008-11-04,10:25:12,2008-11-04 10:25:12,39756.43402778-39756.43431713,'2008-11-04 10:25:00'-'2008-11-04 10:25:25',0.00028935,12,018
39.95618698333333,116.34002446666666,0,339.73333333333323,39756.43521669239,2008-11-04,10:26:42,2008-11-04 10:26:42,39756.43434028-39756.4362963,'2008-11-04 10:25:27'-'2008-11-04 10:28:16',0.00195602,18,018
39.956606378571436,116.33878317142856,0,340.02142857142854,39756.43645750662,2008-11-04,10:28:29,2008-11-04 10:28:29,39756.43633102-39756.43655093,'2008-11-04 10:28:19'-'2008-11-04 10:28:38',0.00021991,14,018
39.956235,116.3378799,0,341.2,39756.4365625,2008-11-04,10:28:39,2008-11-04 10:28:39,39756.4365625-39756.4365625,'2008-11-04 10:28:39'-'2008-11-04 10:28:39',0.0,1,018
39.9561633,116.3377399,0,341.2,39756.4365740741,2008-11-04,10:28:40,2008-11-04 10:28:40,39756.43657407-39756.43657407,'2008-11-04 10:28:40'-'2008-11-04 10:28:40',0.0,1,018
39.9560883,116.3375933,0,341.2,39756.4365856481,2008-11-04,10:28:41,2008-11-04 10:28:41,39756.43658565-39756.43658565,'2008-11-04 10:28:41'-'2008-11-04 10:28:41',0.0,1,018
39.9560233,116.3374516,0,341.2,39756.4365972222,2008-11-04,10:28:42,2008-11-04 10:28:42,39756.43659722-39756.43659722,'2008-11-04 10:28:42'-'2008-11-04 10:28:42',0.0,1,018
39.9559916,116.3372883,0,341.2,39756.4366087963,2008-11-04,10:28:43,2008-11-04 10:28:43,39756.4366088-39756.4366088,'2008-11-04 10:28:43'-'2008-11-04 10:28:43',0.0,1,018
39.955925,116.3371649,0,341.2,39756.4366203704,2008-11-04,10:28:44,2008-11-04 10:28:44,39756.43662037-39756.43662037,'2008-11-04 10:28:44'-'2008-11-04 10:28:44',0.0,1,018
39.9560716,116.3371916,0,341.2,39756.4366319444,2008-11-04,10:28:45,2008-11-04 10:28:45,39756.43663194-39756.43663194,'2008-11-04 10:28:45'-'2008-11-04 10:28:45',0.0,1,018
39.9561583,116.337085,0,344.5,39756.4366435185,2008-11-04,10:28:46,2008-11-04 10:28:46,39756.43664352-39756.43664352,'2008-11-04 10:28:46'-'2008-11-04 10:28:46',0.0,1,018
39.9562099,116.3369766,0,344.5,39756.4366550926,2008-11-04,10:28:47,2008-11-04 10:28:47,39756.43665509-39756.43665509,'2008-11-04 10:28:47'-'2008-11-04 10:28:47',0.0,1,018
39.9562516,116.3368933,0,344.5,39756.4366666667,2008-11-04,10:28:48,2008-11-04 10:28:48,39756.43666667-39756.43666667,'2008-11-04 10:28:48'-'2008-11-04 10:28:48',0.0,1,018
39.9563,116.3368066,0,344.5,39756.4366782407,2008-11-04,10:28:49,2008-11-04 10:28:49,39756.43667824-39756.43667824,'2008-11-04 10:28:49'-'2008-11-04 10:28:49',0.0,1,018
39.9563499,116.3367116,0,344.5,39756.4366898148,2008-11-04,10:28:50,2008-11-04 10:28:50,39756.43668981-39756.43668981,'2008-11-04 10:28:50'-'2008-11-04 10:28:50',0.0,1,018
39.9563949,116.3366049,0,344.5,39756.4367013889,2008-11-04,10:28:51,2008-11-04 10:28:51,39756.43670139-39756.43670139,'2008-11-04 10:28:51'-'2008-11-04 10:28:51',0.0,1,018
39.9564249,116.3365066,0,344.5,39756.436712963,2008-11-04,10:28:52,2008-11-04 10:28:52,39756.43671296-39756.43671296,'2008-11-04 10:28:52'-'2008-11-04 10:28:52',0.0,1,018
39.9564583,116.3364099,0,344.5,39756.436724537,2008-11-04,10:28:53,2008-11-04 10:28:53,39756.43672454-39756.43672454,'2008-11-04 10:28:53'-'2008-11-04 10:28:53',0.0,1,018
39.9564933,116.3362849,0,344.5,39756.4367361111,2008-11-04,10:28:54,2008-11-04 10:28:54,39756.43673611-39756.43673611,'2008-11-04 10:28:54'-'2008-11-04 10:28:54',0.0,1,018
39.9565066,116.3361849,0,344.5,39756.4367476852,2008-11-04,10:28:55,2008-11-04 10:28:55,39756.43674769-39756.43674769,'2008-11-04 10:28:55'-'2008-11-04 10:28:55',0.0,1,018
39.956570635294106,116.33516612352939,0,347.7882352941177,39756.43699142157,2008-11-04,10:29:16,2008-11-04 10:29:16,39756.43675926-39756.43729167,'2008-11-04 10:28:56'-'2008-11-04 10:29:42',0.00053241,17,018
