id,date_list,time,probability,index
65,"['2011-08-20', '2011-08-11', '2010-05-07', '2011-09-09', '2011-09-15', '2011-08-28', '2011-08-24', '2011-09-16', '2011-08-13', '2011-10-23', '2011-08-10', '2011-07-30', '2011-09-26', '2011-10-14', '2011-09-22', '2010-05-08', '2011-08-04', '2011-08-12', '2011-09-01', '2011-09-13', '2011-10-27', '2011-10-09', '2011-08-17', '2011-10-01', '2011-09-23', '2011-09-06', '2011-09-02', '2011-08-07', '2011-08-06', '2011-09-11', '2011-10-10', '2011-09-17', '2010-03-15', '2011-09-08', '2011-08-30', '2011-08-03', '2011-09-25', '2011-10-08', '2011-10-15', '2011-08-29', '2011-08-09', '2011-09-07', '2009-08-04', '2011-08-19', '2011-09-14', '2011-10-13', '2011-09-29', '2011-10-04', '2011-08-25', '2009-08-05', '2011-09-03', '2011-09-21', '2011-10-24', '2011-10-12', '2011-08-16', '2011-10-11', '2011-09-19', '2011-10-25', '2010-05-06', '2011-10-18', '2011-09-18', '2011-10-22', '2011-10-19', '2011-10-16', '2011-09-05', '2010-04-24', '2011-08-08', '2011-09-27', '2011-09-28', '2011-08-31', '2011-10-03', '2010-05-05', '2011-08-26', '2011-08-18', '2010-03-13', '2011-10-05', '2009-09-26', '2011-07-28', '2011-08-05', '2010-05-15', '2011-10-06', '2011-09-10']",00:00,"[0.018171466506826876, 0.016477815259588646, 0.422439734283641, 0.2562351987864192, 0.1855997934844431, 0.06376982916474255, 0.011337209302325582, 0.021875962697854013, 0.002752183276762129, 0.0013408072373969346]",0
65,"['2011-08-20', '2011-08-11', '2010-05-07', '2011-09-09', '2011-09-15', '2011-08-28', '2011-08-24', '2011-09-16', '2011-08-13', '2011-10-23', '2011-08-10', '2011-07-30', '2011-09-26', '2011-10-14', '2011-09-22', '2010-05-08', '2011-08-04', '2011-08-12', '2011-09-01', '2011-09-13', '2011-10-27', '2011-10-09', '2011-08-17', '2011-10-01', '2011-09-23', '2011-09-06', '2011-09-02', '2011-08-07', '2011-08-06', '2011-09-11', '2011-10-10', '2011-09-17', '2010-03-15', '2011-09-08', '2011-08-30', '2011-08-03', '2011-09-25', '2011-10-08', '2011-10-15', '2011-08-29', '2011-08-09', '2011-09-07', '2009-08-04', '2011-08-19', '2011-09-14', '2011-10-13', '2011-09-29', '2011-10-04', '2011-08-25', '2009-08-05', '2011-09-03', '2011-09-21', '2011-10-24', '2011-10-12', '2011-08-16', '2011-10-11', '2011-09-19', '2011-10-25', '2010-05-06', '2011-10-18', '2011-09-18', '2011-10-22', '2011-10-19', '2011-10-16', '2011-09-05', '2010-04-24', '2011-08-08', '2011-09-27', '2011-09-28', '2011-08-31', '2011-10-03', '2010-05-05', '2011-08-26', '2011-08-18', '2010-03-13', '2011-10-05', '2009-09-26', '2011-07-28', '2011-08-05', '2010-05-15', '2011-10-06', '2011-09-10']",00:30,"[0.020234696051378998, 0.1149411786663039, 0.2343826921379127, 0.2068717290161979, 0.1032029735114912, 0.12567581650402876, 0.010747667690298059, 0.15090908703381328, 0.002126225723492753, 0.03090793366508226]",0
65,"['2011-08-20', '2011-08-11', '2010-05-07', '2011-09-09', '2011-09-15', '2011-08-28', '2011-08-24', '2011-09-16', '2011-08-13', '2011-10-23', '2011-08-10', '2011-07-30', '2011-09-26', '2011-10-14', '2011-09-22', '2010-05-08', '2011-08-04', '2011-08-12', '2011-09-01', '2011-09-13', '2011-10-27', '2011-10-09', '2011-08-17', '2011-10-01', '2011-09-23', '2011-09-06', '2011-09-02', '2011-08-07', '2011-08-06', '2011-09-11', '2011-10-10', '2011-09-17', '2010-03-15', '2011-09-08', '2011-08-30', '2011-08-03', '2011-09-25', '2011-10-08', '2011-10-15', '2011-08-29', '2011-08-09', '2011-09-07', '2009-08-04', '2011-08-19', '2011-09-14', '2011-10-13', '2011-09-29', '2011-10-04', '2011-08-25', '2009-08-05', '2011-09-03', '2011-09-21', '2011-10-24', '2011-10-12', '2011-08-16', '2011-10-11', '2011-09-19', '2011-10-25', '2010-05-06', '2011-10-18', '2011-09-18', '2011-10-22', '2011-10-19', '2011-10-16', '2011-09-05', '2010-04-24', '2011-08-08', '2011-09-27', '2011-09-28', '2011-08-31', '2011-10-03', '2010-05-05', '2011-08-26', '2011-08-18', '2010-03-13', '2011-10-05', '2009-09-26', '2011-07-28', '2011-08-05', '2010-05-15', '2011-10-06', '2011-09-10']",01:00,"[0.01746350582848885, 0.06404991132971005, 0.270080344385114, 0.2394133022444501, 0.11813180315783325, 0.05334109895469477, 0.013141079026718747, 0.21883876182799206, 0.001648899920773386, 0.0038912933242247778]",0
65,"['2011-08-20', '2011-08-11', '2010-05-07', '2011-09-09', '2011-09-15', '2011-08-28', '2011-08-24', '2011-09-16', '2011-08-13', '2011-10-23', '2011-08-10', '2011-07-30', '2011-09-26', '2011-10-14', '2011-09-22', '2010-05-08', '2011-08-04', '2011-08-12', '2011-09-01', '2011-09-13', '2011-10-27', '2011-10-09', '2011-08-17', '2011-10-01', '2011-09-23', '2011-09-06', '2011-09-02', '2011-08-07', '2011-08-06', '2011-09-11', '2011-10-10', '2011-09-17', '2010-03-15', '2011-09-08', '2011-08-30', '2011-08-03', '2011-09-25', '2011-10-08', '2011-10-15', '2011-08-29', '2011-08-09', '2011-09-07', '2009-08-04', '2011-08-19', '2011-09-14', '2011-10-13', '2011-09-29', '2011-10-04', '2011-08-25', '2009-08-05', '2011-09-03', '2011-09-21', '2011-10-24', '2011-10-12', '2011-08-16', '2011-10-11', '2011-09-19', '2011-10-25', '2010-05-06', '2011-10-18', '2011-09-18', '2011-10-22', '2011-10-19', '2011-10-16', '2011-09-05', '2010-04-24', '2011-08-08', '2011-09-27', '2011-09-28', '2011-08-31', '2011-10-03', '2010-05-05', '2011-08-26', '2011-08-18', '2010-03-13', '2011-10-05', '2009-09-26', '2011-07-28', '2011-08-05', '2010-05-15', '2011-10-06', '2011-09-10']",01:30,"[0.011606357568498588, 0.06097669136388978, 0.24702251347430526, 0.26832753180840363, 0.13865175668083024, 0.022213904730171808, 0.003246039170843519, 0.2394643369778814, 0.00849086822517602, 0.0]",0
65,"['2011-08-20', '2011-08-11', '2010-05-07', '2011-09-09', '2011-09-15', '2011-08-28', '2011-08-24', '2011-09-16', '2011-08-13', '2011-10-23', '2011-08-10', '2011-07-30', '2011-09-26', '2011-10-14', '2011-09-22', '2010-05-08', '2011-08-04', '2011-08-12', '2011-09-01', '2011-09-13', '2011-10-27', '2011-10-09', '2011-08-17', '2011-10-01', '2011-09-23', '2011-09-06', '2011-09-02', '2011-08-07', '2011-08-06', '2011-09-11', '2011-10-10', '2011-09-17', '2010-03-15', '2011-09-08', '2011-08-30', '2011-08-03', '2011-09-25', '2011-10-08', '2011-10-15', '2011-08-29', '2011-08-09', '2011-09-07', '2009-08-04', '2011-08-19', '2011-09-14', '2011-10-13', '2011-09-29', '2011-10-04', '2011-08-25', '2009-08-05', '2011-09-03', '2011-09-21', '2011-10-24', '2011-10-12', '2011-08-16', '2011-10-11', '2011-09-19', '2011-10-25', '2010-05-06', '2011-10-18', '2011-09-18', '2011-10-22', '2011-10-19', '2011-10-16', '2011-09-05', '2010-04-24', '2011-08-08', '2011-09-27', '2011-09-28', '2011-08-31', '2011-10-03', '2010-05-05', '2011-08-26', '2011-08-18', '2010-03-13', '2011-10-05', '2009-09-26', '2011-07-28', '2011-08-05', '2010-05-15', '2011-10-06', '2011-09-10']",02:00,"[0.025837649263221782, 0.10226314441486196, 0.22125946766138666, 0.44675823459296704, 0.015894465894465894, 0.04832174049731301, 0.0, 0.006208714379115101, 0.1334565832966686, 0.0]",0
65,"['2011-08-20', '2011-08-11', '2010-05-07', '2011-09-09', '2011-09-15', '2011-08-28', '2011-08-24', '2011-09-16', '2011-08-13', '2011-10-23', '2011-08-10', '2011-07-30', '2011-09-26', '2011-10-14', '2011-09-22', '2010-05-08', '2011-08-04', '2011-08-12', '2011-09-01', '2011-09-13', '2011-10-27', '2011-10-09', '2011-08-17', '2011-10-01', '2011-09-23', '2011-09-06', '2011-09-02', '2011-08-07', '2011-08-06', '2011-09-11', '2011-10-10', '2011-09-17', '2010-03-15', '2011-09-08', '2011-08-30', '2011-08-03', '2011-09-25', '2011-10-08', '2011-10-15', '2011-08-29', '2011-08-09', '2011-09-07', '2009-08-04', '2011-08-19', '2011-09-14', '2011-10-13', '2011-09-29', '2011-10-04', '2011-08-25', '2009-08-05', '2011-09-03', '2011-09-21', '2011-10-24', '2011-10-12', '2011-08-16', '2011-10-11', '2011-09-19', '2011-10-25', '2010-05-06', '2011-10-18', '2011-09-18', '2011-10-22', '2011-10-19', '2011-10-16', '2011-09-05', '2010-04-24', '2011-08-08', '2011-09-27', '2011-09-28', '2011-08-31', '2011-10-03', '2010-05-05', '2011-08-26', '2011-08-18', '2010-03-13', '2011-10-05', '2009-09-26', '2011-07-28', '2011-08-05', '2010-05-15', '2011-10-06', '2011-09-10']",02:30,"[0.016406730937040127, 0.055149312103146865, 0.3129321964758982, 0.20130864194137152, 0.06002359489018746, 0.11400617130557529, 0.007562069767483359, 0.10930444538049795, 0.12330683719879941, 0.0]",0
65,"['2011-08-20', '2011-08-11', '2010-05-07', '2011-09-09', '2011-09-15', '2011-08-28', '2011-08-24', '2011-09-16', '2011-08-13', '2011-10-23', '2011-08-10', '2011-07-30', '2011-09-26', '2011-10-14', '2011-09-22', '2010-05-08', '2011-08-04', '2011-08-12', '2011-09-01', '2011-09-13', '2011-10-27', '2011-10-09', '2011-08-17', '2011-10-01', '2011-09-23', '2011-09-06', '2011-09-02', '2011-08-07', '2011-08-06', '2011-09-11', '2011-10-10', '2011-09-17', '2010-03-15', '2011-09-08', '2011-08-30', '2011-08-03', '2011-09-25', '2011-10-08', '2011-10-15', '2011-08-29', '2011-08-09', '2011-09-07', '2009-08-04', '2011-08-19', '2011-09-14', '2011-10-13', '2011-09-29', '2011-10-04', '2011-08-25', '2009-08-05', '2011-09-03', '2011-09-21', '2011-10-24', '2011-10-12', '2011-08-16', '2011-10-11', '2011-09-19', '2011-10-25', '2010-05-06', '2011-10-18', '2011-09-18', '2011-10-22', '2011-10-19', '2011-10-16', '2011-09-05', '2010-04-24', '2011-08-08', '2011-09-27', '2011-09-28', '2011-08-31', '2011-10-03', '2010-05-05', '2011-08-26', '2011-08-18', '2010-03-13', '2011-10-05', '2009-09-26', '2011-07-28', '2011-08-05', '2010-05-15', '2011-10-06', '2011-09-10']",03:00,"[0.018181818181818184, 0.02718552838698047, 0.21952726302650466, 0.3634448531410933, 0.04669726519616035, 0.08060582286358968, 0.02600509129213483, 0.0006741889922626409, 0.21767816891945593, 0.0]",0
65,"['2011-08-20', '2011-08-11', '2010-05-07', '2011-09-09', '2011-09-15', '2011-08-28', '2011-08-24', '2011-09-16', '2011-08-13', '2011-10-23', '2011-08-10', '2011-07-30', '2011-09-26', '2011-10-14', '2011-09-22', '2010-05-08', '2011-08-04', '2011-08-12', '2011-09-01', '2011-09-13', '2011-10-27', '2011-10-09', '2011-08-17', '2011-10-01', '2011-09-23', '2011-09-06', '2011-09-02', '2011-08-07', '2011-08-06', '2011-09-11', '2011-10-10', '2011-09-17', '2010-03-15', '2011-09-08', '2011-08-30', '2011-08-03', '2011-09-25', '2011-10-08', '2011-10-15', '2011-08-29', '2011-08-09', '2011-09-07', '2009-08-04', '2011-08-19', '2011-09-14', '2011-10-13', '2011-09-29', '2011-10-04', '2011-08-25', '2009-08-05', '2011-09-03', '2011-09-21', '2011-10-24', '2011-10-12', '2011-08-16', '2011-10-11', '2011-09-19', '2011-10-25', '2010-05-06', '2011-10-18', '2011-09-18', '2011-10-22', '2011-10-19', '2011-10-16', '2011-09-05', '2010-04-24', '2011-08-08', '2011-09-27', '2011-09-28', '2011-08-31', '2011-10-03', '2010-05-05', '2011-08-26', '2011-08-18', '2010-03-13', '2011-10-05', '2009-09-26', '2011-07-28', '2011-08-05', '2010-05-15', '2011-10-06', '2011-09-10']",03:30,"[0.001465961538755581, 0.02590892961368087, 0.22865833367512317, 0.12770695624038875, 0.09669687567921527, 0.1199345743579601, 0.00929962220284801, 0.056995413358694874, 0.3333333333333333, 0.0]",0
65,"['2011-08-20', '2011-08-11', '2010-05-07', '2011-09-09', '2011-09-15', '2011-08-28', '2011-08-24', '2011-09-16', '2011-08-13', '2011-10-23', '2011-08-10', '2011-07-30', '2011-09-26', '2011-10-14', '2011-09-22', '2010-05-08', '2011-08-04', '2011-08-12', '2011-09-01', '2011-09-13', '2011-10-27', '2011-10-09', '2011-08-17', '2011-10-01', '2011-09-23', '2011-09-06', '2011-09-02', '2011-08-07', '2011-08-06', '2011-09-11', '2011-10-10', '2011-09-17', '2010-03-15', '2011-09-08', '2011-08-30', '2011-08-03', '2011-09-25', '2011-10-08', '2011-10-15', '2011-08-29', '2011-08-09', '2011-09-07', '2009-08-04', '2011-08-19', '2011-09-14', '2011-10-13', '2011-09-29', '2011-10-04', '2011-08-25', '2009-08-05', '2011-09-03', '2011-09-21', '2011-10-24', '2011-10-12', '2011-08-16', '2011-10-11', '2011-09-19', '2011-10-25', '2010-05-06', '2011-10-18', '2011-09-18', '2011-10-22', '2011-10-19', '2011-10-16', '2011-09-05', '2010-04-24', '2011-08-08', '2011-09-27', '2011-09-28', '2011-08-31', '2011-10-03', '2010-05-05', '2011-08-26', '2011-08-18', '2010-03-13', '2011-10-05', '2009-09-26', '2011-07-28', '2011-08-05', '2010-05-15', '2011-10-06', '2011-09-10']",04:00,"[0.001370332305584104, 0.000342583076396026, 0.5577252483727304, 0.011990407673860911, 0.0, 0.0, 0.0, 0.14285714285714285, 0.2857142857142857, 0.0]",0
65,"['2011-08-20', '2011-08-11', '2010-05-07', '2011-09-09', '2011-09-15', '2011-08-28', '2011-08-24', '2011-09-16', '2011-08-13', '2011-10-23', '2011-08-10', '2011-07-30', '2011-09-26', '2011-10-14', '2011-09-22', '2010-05-08', '2011-08-04', '2011-08-12', '2011-09-01', '2011-09-13', '2011-10-27', '2011-10-09', '2011-08-17', '2011-10-01', '2011-09-23', '2011-09-06', '2011-09-02', '2011-08-07', '2011-08-06', '2011-09-11', '2011-10-10', '2011-09-17', '2010-03-15', '2011-09-08', '2011-08-30', '2011-08-03', '2011-09-25', '2011-10-08', '2011-10-15', '2011-08-29', '2011-08-09', '2011-09-07', '2009-08-04', '2011-08-19', '2011-09-14', '2011-10-13', '2011-09-29', '2011-10-04', '2011-08-25', '2009-08-05', '2011-09-03', '2011-09-21', '2011-10-24', '2011-10-12', '2011-08-16', '2011-10-11', '2011-09-19', '2011-10-25', '2010-05-06', '2011-10-18', '2011-09-18', '2011-10-22', '2011-10-19', '2011-10-16', '2011-09-05', '2010-04-24', '2011-08-08', '2011-09-27', '2011-09-28', '2011-08-31', '2011-10-03', '2010-05-05', '2011-08-26', '2011-08-18', '2010-03-13', '2011-10-05', '2009-09-26', '2011-07-28', '2011-08-05', '2010-05-15', '2011-10-06', '2011-09-10']",04:30,"[0.009014741754162689, 0.01712800933290911, 0.45816378362387034, 0.025962735346160504, 0.013858421108450413, 0.03436207445116131, 0.0, 0.1557959486689999, 0.2857142857142857, 0.0]",0
