id,date_list,time,probability,index
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",00:00,"[0.009256748614123886, 0.15813584237780903, 0.265833670302821, 0.21813451034536008, 0.1286404449219218, 0.08698287229124019, 0.021602427626469568, 0.09721730961269205, 0.014196173907562361, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",00:30,"[0.0, 0.13217001963432573, 0.28676945342612875, 0.2431118450230865, 0.08723734812500415, 0.16204618377449514, 0.0, 0.0802617886724218, 0.0, 0.008403361344537815]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",01:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",01:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",02:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",02:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",03:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",03:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",04:00,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",04:30,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",05:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",05:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",06:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",06:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",07:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",07:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",08:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",08:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",09:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",09:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",10:00,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",10:30,"[0.0, 0.21902874132804762, 0.5619425173439049, 0.0, 0.0, 0.0, 0.0, 0.21902874132804762, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",11:00,"[0.0, 0.029411764705882353, 0.08823529411764706, 0.29411764705882354, 0.11764705882352941, 0.058823529411764705, 0.0, 0.4117647058823529, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",11:30,"[0.0, 0.06555040155533373, 0.25190339185407007, 0.29071497073963165, 0.11258228459214895, 0.06555040155533373, 0.0, 0.2136985497034819, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",12:00,"[0.022589849596655477, 0.18038378082596404, 0.328076584811222, 0.20131162707695693, 0.0626675079736399, 0.0626675079736399, 0.0, 0.05429293766028935, 0.08801020408163267, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",12:30,"[0.0, 0.0954224791810322, 0.2906170449473706, 0.2776048452740913, 0.10629498596093163, 0.12627168089959157, 0.00980392156862745, 0.07293976201842324, 0.021045280149931928, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",13:00,"[0.01874440980263693, 0.06652813590694427, 0.4571057539726433, 0.1370976439821092, 0.08259508571444513, 0.13717057113475428, 0.009277313695435845, 0.09148108579103113, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",13:30,"[0.14013097810898195, 0.06508355321020227, 0.3576229795812773, 0.16854627865543004, 0.0, 0.05683060109289616, 0.0, 0.11828675559456174, 0.09349885375665036, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",14:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",14:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",15:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",15:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",16:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",16:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",17:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",17:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",18:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
61,"['2007-08-03', '2007-07-31', '2007-08-07', '2007-08-09', '2007-08-05', '2007-08-01', '2007-08-06', '2007-08-02', '2007-08-10', '2007-08-08']",18:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
