id,date_list,time,probability,index
27,"['2009-01-14', '2009-01-13']",00:00,"[0.07318393417776334, 0.0957020677709213, 0.04767060012269496, 0.5104110281115802, 0.09007253437263181, 0.13510880155894772, 0.011259066796578976, 0.03659196708888167, 0.0, 0.0]",0
27,"['2009-01-14', '2009-01-13']",00:30,"[0.0, 0.170701682396389, 0.21761728901655042, 0.1351388318971413, 0.09246341129804404, 0.17425796744631378, 0.049787990698946794, 0.0853508411981945, 0.07468198604842019, 0.0]",0
27,"['2009-01-14', '2009-01-13']",01:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
27,"['2009-01-14', '2009-01-13']",01:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
27,"['2009-01-14', '2009-01-13']",02:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
27,"['2009-01-14', '2009-01-13']",02:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
27,"['2009-01-14', '2009-01-13']",03:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
27,"['2009-01-14', '2009-01-13']",03:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
27,"['2009-01-14', '2009-01-13']",04:00,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
27,"['2009-01-14', '2009-01-13']",04:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
27,"['2009-01-14', '2009-01-13']",05:00,"[0.0, 0.06451612903225806, 0.25806451612903225, 0.41935483870967744, 0.22580645161290322, 0.03225806451612903, 0.0, 0.0, 0.0, 0.0]",0
27,"['2009-01-14', '2009-01-13']",05:30,"[0.023311711323051324, 0.14535537648490823, 0.09632836694759873, 0.2482011617336641, 0.1480979307582084, 0.18786496772106068, 0.008227662819900467, 0.1426128222116081, 0.0, 0.0]",0
27,"['2009-01-14', '2009-01-13']",06:00,"[0.04195500914524918, 0.12670412761865252, 0.12314030886429204, 0.3280881715158486, 0.13677332981351234, 0.13006052835027246, 0.012586502743574753, 0.0931401203024532, 0.0, 0.007551901646144853]",0
27,"['2009-01-14', '2009-01-13']",06:30,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
