id,date_list,time,probability,index
25,"['2009-03-06', '2009-04-29', '2009-04-07', '2009-07-02', '2009-01-02', '2009-04-05', '2009-06-16', '2009-03-31', '2009-05-09', '2009-01-04', '2009-03-05', '2008-12-31', '2009-01-10', '2009-05-05', '2009-04-14', '2009-04-11', '2008-12-25', '2009-06-10', '2009-06-17', '2009-07-03', '2009-02-21', '2009-04-01', '2009-02-19', '2009-06-07', '2009-04-26', '2009-05-01', '2009-07-01', '2008-12-26', '2008-12-29', '2009-06-29', '2009-04-15', '2009-04-27', '2009-06-02', '2009-05-29', '2008-12-27', '2009-02-16', '2008-12-15', '2009-03-21', '2009-03-30', '2009-04-30', '2009-06-24', '2009-04-22', '2009-04-23', '2009-04-18', '2009-05-10', '2008-12-19', '2009-02-20', '2009-05-31', '2009-03-12', '2009-01-08', '2009-06-01', '2009-04-21', '2009-05-12', '2009-03-17', '2009-01-05', '2009-01-01', '2009-03-14', '2009-01-06', '2009-02-15', '2009-04-12', '2009-06-22', '2009-04-03', '2009-06-28', '2009-03-13', '2009-05-23', '2009-05-24', '2009-02-07', '2009-03-20', '2009-03-11', '2009-05-11', '2009-01-12', '2009-06-04', '2009-03-18', '2009-07-08', '2009-07-06', '2009-06-12', '2009-06-30', '2009-06-15', '2009-07-04', '2009-01-09', '2009-04-13', '2009-05-08', '2009-04-02', '2009-04-09', '2009-03-22', '2009-06-21', '2009-06-20', '2009-05-26', '2009-05-27', '2008-12-17', '2009-04-25', '2009-06-11', '2009-07-07', '2009-05-21', '2009-05-03', '2009-05-22', '2009-01-03', '2009-02-08', '2009-04-04', '2009-04-17', '2009-03-09', '2009-03-16', '2009-06-03', '2008-12-21', '2009-03-19', '2009-06-14', '2009-06-18', '2009-05-06', '2009-03-07', '2008-12-22', '2009-06-23', '2009-07-05', '2009-05-07', '2009-04-19', '2009-05-20', '2009-05-30', '2008-12-20', '2009-04-10', '2009-05-02', '2009-02-18', '2009-03-08', '2009-03-10', '2008-12-24', '2009-04-08', '2009-06-27', '2009-04-16', '2009-01-07', '2009-06-06', '2008-12-28', '2009-04-24', '2008-12-16', '2009-03-15', '2009-02-17', '2009-06-19', '2009-04-06', '2009-05-25', '2008-12-23', '2009-06-26', '2009-04-20', '2009-04-28', '2009-01-11', '2009-05-28', '2009-06-05', '2009-06-25']",00:00,"[0.008942718569055555, 0.08419582642247579, 0.05423623683041051, 0.16191493228733933, 0.08744213808634528, 0.122525959392352, 0.005253705886716716, 0.4666602245073304, 0.00882825801797452, 0.0]",0
25,"['2009-03-06', '2009-04-29', '2009-04-07', '2009-07-02', '2009-01-02', '2009-04-05', '2009-06-16', '2009-03-31', '2009-05-09', '2009-01-04', '2009-03-05', '2008-12-31', '2009-01-10', '2009-05-05', '2009-04-14', '2009-04-11', '2008-12-25', '2009-06-10', '2009-06-17', '2009-07-03', '2009-02-21', '2009-04-01', '2009-02-19', '2009-06-07', '2009-04-26', '2009-05-01', '2009-07-01', '2008-12-26', '2008-12-29', '2009-06-29', '2009-04-15', '2009-04-27', '2009-06-02', '2009-05-29', '2008-12-27', '2009-02-16', '2008-12-15', '2009-03-21', '2009-03-30', '2009-04-30', '2009-06-24', '2009-04-22', '2009-04-23', '2009-04-18', '2009-05-10', '2008-12-19', '2009-02-20', '2009-05-31', '2009-03-12', '2009-01-08', '2009-06-01', '2009-04-21', '2009-05-12', '2009-03-17', '2009-01-05', '2009-01-01', '2009-03-14', '2009-01-06', '2009-02-15', '2009-04-12', '2009-06-22', '2009-04-03', '2009-06-28', '2009-03-13', '2009-05-23', '2009-05-24', '2009-02-07', '2009-03-20', '2009-03-11', '2009-05-11', '2009-01-12', '2009-06-04', '2009-03-18', '2009-07-08', '2009-07-06', '2009-06-12', '2009-06-30', '2009-06-15', '2009-07-04', '2009-01-09', '2009-04-13', '2009-05-08', '2009-04-02', '2009-04-09', '2009-03-22', '2009-06-21', '2009-06-20', '2009-05-26', '2009-05-27', '2008-12-17', '2009-04-25', '2009-06-11', '2009-07-07', '2009-05-21', '2009-05-03', '2009-05-22', '2009-01-03', '2009-02-08', '2009-04-04', '2009-04-17', '2009-03-09', '2009-03-16', '2009-06-03', '2008-12-21', '2009-03-19', '2009-06-14', '2009-06-18', '2009-05-06', '2009-03-07', '2008-12-22', '2009-06-23', '2009-07-05', '2009-05-07', '2009-04-19', '2009-05-20', '2009-05-30', '2008-12-20', '2009-04-10', '2009-05-02', '2009-02-18', '2009-03-08', '2009-03-10', '2008-12-24', '2009-04-08', '2009-06-27', '2009-04-16', '2009-01-07', '2009-06-06', '2008-12-28', '2009-04-24', '2008-12-16', '2009-03-15', '2009-02-17', '2009-06-19', '2009-04-06', '2009-05-25', '2008-12-23', '2009-06-26', '2009-04-20', '2009-04-28', '2009-01-11', '2009-05-28', '2009-06-05', '2009-06-25']",00:30,"[0.018644882493994947, 0.1610557720595184, 0.12219795134187426, 0.21179103950530528, 0.09061090320781716, 0.08447214551509162, 0.029506957258091417, 0.27788519358839947, 0.003835155029907475, 0.0]",0
25,"['2009-03-06', '2009-04-29', '2009-04-07', '2009-07-02', '2009-01-02', '2009-04-05', '2009-06-16', '2009-03-31', '2009-05-09', '2009-01-04', '2009-03-05', '2008-12-31', '2009-01-10', '2009-05-05', '2009-04-14', '2009-04-11', '2008-12-25', '2009-06-10', '2009-06-17', '2009-07-03', '2009-02-21', '2009-04-01', '2009-02-19', '2009-06-07', '2009-04-26', '2009-05-01', '2009-07-01', '2008-12-26', '2008-12-29', '2009-06-29', '2009-04-15', '2009-04-27', '2009-06-02', '2009-05-29', '2008-12-27', '2009-02-16', '2008-12-15', '2009-03-21', '2009-03-30', '2009-04-30', '2009-06-24', '2009-04-22', '2009-04-23', '2009-04-18', '2009-05-10', '2008-12-19', '2009-02-20', '2009-05-31', '2009-03-12', '2009-01-08', '2009-06-01', '2009-04-21', '2009-05-12', '2009-03-17', '2009-01-05', '2009-01-01', '2009-03-14', '2009-01-06', '2009-02-15', '2009-04-12', '2009-06-22', '2009-04-03', '2009-06-28', '2009-03-13', '2009-05-23', '2009-05-24', '2009-02-07', '2009-03-20', '2009-03-11', '2009-05-11', '2009-01-12', '2009-06-04', '2009-03-18', '2009-07-08', '2009-07-06', '2009-06-12', '2009-06-30', '2009-06-15', '2009-07-04', '2009-01-09', '2009-04-13', '2009-05-08', '2009-04-02', '2009-04-09', '2009-03-22', '2009-06-21', '2009-06-20', '2009-05-26', '2009-05-27', '2008-12-17', '2009-04-25', '2009-06-11', '2009-07-07', '2009-05-21', '2009-05-03', '2009-05-22', '2009-01-03', '2009-02-08', '2009-04-04', '2009-04-17', '2009-03-09', '2009-03-16', '2009-06-03', '2008-12-21', '2009-03-19', '2009-06-14', '2009-06-18', '2009-05-06', '2009-03-07', '2008-12-22', '2009-06-23', '2009-07-05', '2009-05-07', '2009-04-19', '2009-05-20', '2009-05-30', '2008-12-20', '2009-04-10', '2009-05-02', '2009-02-18', '2009-03-08', '2009-03-10', '2008-12-24', '2009-04-08', '2009-06-27', '2009-04-16', '2009-01-07', '2009-06-06', '2008-12-28', '2009-04-24', '2008-12-16', '2009-03-15', '2009-02-17', '2009-06-19', '2009-04-06', '2009-05-25', '2008-12-23', '2009-06-26', '2009-04-20', '2009-04-28', '2009-01-11', '2009-05-28', '2009-06-05', '2009-06-25']",01:00,"[0.022691549125557188, 0.15710383552742516, 0.0955193696534405, 0.21794182892210853, 0.10874334265487705, 0.08295603964495532, 0.01859503902721582, 0.2679114675540803, 0.027838715870773377, 0.0006988120195667366]",0
25,"['2009-03-06', '2009-04-29', '2009-04-07', '2009-07-02', '2009-01-02', '2009-04-05', '2009-06-16', '2009-03-31', '2009-05-09', '2009-01-04', '2009-03-05', '2008-12-31', '2009-01-10', '2009-05-05', '2009-04-14', '2009-04-11', '2008-12-25', '2009-06-10', '2009-06-17', '2009-07-03', '2009-02-21', '2009-04-01', '2009-02-19', '2009-06-07', '2009-04-26', '2009-05-01', '2009-07-01', '2008-12-26', '2008-12-29', '2009-06-29', '2009-04-15', '2009-04-27', '2009-06-02', '2009-05-29', '2008-12-27', '2009-02-16', '2008-12-15', '2009-03-21', '2009-03-30', '2009-04-30', '2009-06-24', '2009-04-22', '2009-04-23', '2009-04-18', '2009-05-10', '2008-12-19', '2009-02-20', '2009-05-31', '2009-03-12', '2009-01-08', '2009-06-01', '2009-04-21', '2009-05-12', '2009-03-17', '2009-01-05', '2009-01-01', '2009-03-14', '2009-01-06', '2009-02-15', '2009-04-12', '2009-06-22', '2009-04-03', '2009-06-28', '2009-03-13', '2009-05-23', '2009-05-24', '2009-02-07', '2009-03-20', '2009-03-11', '2009-05-11', '2009-01-12', '2009-06-04', '2009-03-18', '2009-07-08', '2009-07-06', '2009-06-12', '2009-06-30', '2009-06-15', '2009-07-04', '2009-01-09', '2009-04-13', '2009-05-08', '2009-04-02', '2009-04-09', '2009-03-22', '2009-06-21', '2009-06-20', '2009-05-26', '2009-05-27', '2008-12-17', '2009-04-25', '2009-06-11', '2009-07-07', '2009-05-21', '2009-05-03', '2009-05-22', '2009-01-03', '2009-02-08', '2009-04-04', '2009-04-17', '2009-03-09', '2009-03-16', '2009-06-03', '2008-12-21', '2009-03-19', '2009-06-14', '2009-06-18', '2009-05-06', '2009-03-07', '2008-12-22', '2009-06-23', '2009-07-05', '2009-05-07', '2009-04-19', '2009-05-20', '2009-05-30', '2008-12-20', '2009-04-10', '2009-05-02', '2009-02-18', '2009-03-08', '2009-03-10', '2008-12-24', '2009-04-08', '2009-06-27', '2009-04-16', '2009-01-07', '2009-06-06', '2008-12-28', '2009-04-24', '2008-12-16', '2009-03-15', '2009-02-17', '2009-06-19', '2009-04-06', '2009-05-25', '2008-12-23', '2009-06-26', '2009-04-20', '2009-04-28', '2009-01-11', '2009-05-28', '2009-06-05', '2009-06-25']",01:30,"[0.019054503915413433, 0.11737422168562642, 0.14642695571558684, 0.1826890389935935, 0.07756408565725934, 0.10386874901266238, 0.024475882006860544, 0.3177057961563056, 0.010147125238194856, 0.0006936416184971098]",0
25,"['2009-03-06', '2009-04-29', '2009-04-07', '2009-07-02', '2009-01-02', '2009-04-05', '2009-06-16', '2009-03-31', '2009-05-09', '2009-01-04', '2009-03-05', '2008-12-31', '2009-01-10', '2009-05-05', '2009-04-14', '2009-04-11', '2008-12-25', '2009-06-10', '2009-06-17', '2009-07-03', '2009-02-21', '2009-04-01', '2009-02-19', '2009-06-07', '2009-04-26', '2009-05-01', '2009-07-01', '2008-12-26', '2008-12-29', '2009-06-29', '2009-04-15', '2009-04-27', '2009-06-02', '2009-05-29', '2008-12-27', '2009-02-16', '2008-12-15', '2009-03-21', '2009-03-30', '2009-04-30', '2009-06-24', '2009-04-22', '2009-04-23', '2009-04-18', '2009-05-10', '2008-12-19', '2009-02-20', '2009-05-31', '2009-03-12', '2009-01-08', '2009-06-01', '2009-04-21', '2009-05-12', '2009-03-17', '2009-01-05', '2009-01-01', '2009-03-14', '2009-01-06', '2009-02-15', '2009-04-12', '2009-06-22', '2009-04-03', '2009-06-28', '2009-03-13', '2009-05-23', '2009-05-24', '2009-02-07', '2009-03-20', '2009-03-11', '2009-05-11', '2009-01-12', '2009-06-04', '2009-03-18', '2009-07-08', '2009-07-06', '2009-06-12', '2009-06-30', '2009-06-15', '2009-07-04', '2009-01-09', '2009-04-13', '2009-05-08', '2009-04-02', '2009-04-09', '2009-03-22', '2009-06-21', '2009-06-20', '2009-05-26', '2009-05-27', '2008-12-17', '2009-04-25', '2009-06-11', '2009-07-07', '2009-05-21', '2009-05-03', '2009-05-22', '2009-01-03', '2009-02-08', '2009-04-04', '2009-04-17', '2009-03-09', '2009-03-16', '2009-06-03', '2008-12-21', '2009-03-19', '2009-06-14', '2009-06-18', '2009-05-06', '2009-03-07', '2008-12-22', '2009-06-23', '2009-07-05', '2009-05-07', '2009-04-19', '2009-05-20', '2009-05-30', '2008-12-20', '2009-04-10', '2009-05-02', '2009-02-18', '2009-03-08', '2009-03-10', '2008-12-24', '2009-04-08', '2009-06-27', '2009-04-16', '2009-01-07', '2009-06-06', '2008-12-28', '2009-04-24', '2008-12-16', '2009-03-15', '2009-02-17', '2009-06-19', '2009-04-06', '2009-05-25', '2008-12-23', '2009-06-26', '2009-04-20', '2009-04-28', '2009-01-11', '2009-05-28', '2009-06-05', '2009-06-25']",02:00,"[0.006176533263915454, 0.15209440813069006, 0.13875500171000496, 0.16392438960182598, 0.061873662281295684, 0.10398830528903875, 0.027545319976561806, 0.31160438316904715, 0.03403799657762023, 0.0]",0
25,"['2009-03-06', '2009-04-29', '2009-04-07', '2009-07-02', '2009-01-02', '2009-04-05', '2009-06-16', '2009-03-31', '2009-05-09', '2009-01-04', '2009-03-05', '2008-12-31', '2009-01-10', '2009-05-05', '2009-04-14', '2009-04-11', '2008-12-25', '2009-06-10', '2009-06-17', '2009-07-03', '2009-02-21', '2009-04-01', '2009-02-19', '2009-06-07', '2009-04-26', '2009-05-01', '2009-07-01', '2008-12-26', '2008-12-29', '2009-06-29', '2009-04-15', '2009-04-27', '2009-06-02', '2009-05-29', '2008-12-27', '2009-02-16', '2008-12-15', '2009-03-21', '2009-03-30', '2009-04-30', '2009-06-24', '2009-04-22', '2009-04-23', '2009-04-18', '2009-05-10', '2008-12-19', '2009-02-20', '2009-05-31', '2009-03-12', '2009-01-08', '2009-06-01', '2009-04-21', '2009-05-12', '2009-03-17', '2009-01-05', '2009-01-01', '2009-03-14', '2009-01-06', '2009-02-15', '2009-04-12', '2009-06-22', '2009-04-03', '2009-06-28', '2009-03-13', '2009-05-23', '2009-05-24', '2009-02-07', '2009-03-20', '2009-03-11', '2009-05-11', '2009-01-12', '2009-06-04', '2009-03-18', '2009-07-08', '2009-07-06', '2009-06-12', '2009-06-30', '2009-06-15', '2009-07-04', '2009-01-09', '2009-04-13', '2009-05-08', '2009-04-02', '2009-04-09', '2009-03-22', '2009-06-21', '2009-06-20', '2009-05-26', '2009-05-27', '2008-12-17', '2009-04-25', '2009-06-11', '2009-07-07', '2009-05-21', '2009-05-03', '2009-05-22', '2009-01-03', '2009-02-08', '2009-04-04', '2009-04-17', '2009-03-09', '2009-03-16', '2009-06-03', '2008-12-21', '2009-03-19', '2009-06-14', '2009-06-18', '2009-05-06', '2009-03-07', '2008-12-22', '2009-06-23', '2009-07-05', '2009-05-07', '2009-04-19', '2009-05-20', '2009-05-30', '2008-12-20', '2009-04-10', '2009-05-02', '2009-02-18', '2009-03-08', '2009-03-10', '2008-12-24', '2009-04-08', '2009-06-27', '2009-04-16', '2009-01-07', '2009-06-06', '2008-12-28', '2009-04-24', '2008-12-16', '2009-03-15', '2009-02-17', '2009-06-19', '2009-04-06', '2009-05-25', '2008-12-23', '2009-06-26', '2009-04-20', '2009-04-28', '2009-01-11', '2009-05-28', '2009-06-05', '2009-06-25']",02:30,"[0.008036549261452192, 0.07458503387856158, 0.1002904689311743, 0.13179804255418617, 0.06455385329350692, 0.06358507905252128, 0.051385001794853884, 0.47129033770883005, 0.03412970865434876, 0.0003459248705649704]",0
25,"['2009-03-06', '2009-04-29', '2009-04-07', '2009-07-02', '2009-01-02', '2009-04-05', '2009-06-16', '2009-03-31', '2009-05-09', '2009-01-04', '2009-03-05', '2008-12-31', '2009-01-10', '2009-05-05', '2009-04-14', '2009-04-11', '2008-12-25', '2009-06-10', '2009-06-17', '2009-07-03', '2009-02-21', '2009-04-01', '2009-02-19', '2009-06-07', '2009-04-26', '2009-05-01', '2009-07-01', '2008-12-26', '2008-12-29', '2009-06-29', '2009-04-15', '2009-04-27', '2009-06-02', '2009-05-29', '2008-12-27', '2009-02-16', '2008-12-15', '2009-03-21', '2009-03-30', '2009-04-30', '2009-06-24', '2009-04-22', '2009-04-23', '2009-04-18', '2009-05-10', '2008-12-19', '2009-02-20', '2009-05-31', '2009-03-12', '2009-01-08', '2009-06-01', '2009-04-21', '2009-05-12', '2009-03-17', '2009-01-05', '2009-01-01', '2009-03-14', '2009-01-06', '2009-02-15', '2009-04-12', '2009-06-22', '2009-04-03', '2009-06-28', '2009-03-13', '2009-05-23', '2009-05-24', '2009-02-07', '2009-03-20', '2009-03-11', '2009-05-11', '2009-01-12', '2009-06-04', '2009-03-18', '2009-07-08', '2009-07-06', '2009-06-12', '2009-06-30', '2009-06-15', '2009-07-04', '2009-01-09', '2009-04-13', '2009-05-08', '2009-04-02', '2009-04-09', '2009-03-22', '2009-06-21', '2009-06-20', '2009-05-26', '2009-05-27', '2008-12-17', '2009-04-25', '2009-06-11', '2009-07-07', '2009-05-21', '2009-05-03', '2009-05-22', '2009-01-03', '2009-02-08', '2009-04-04', '2009-04-17', '2009-03-09', '2009-03-16', '2009-06-03', '2008-12-21', '2009-03-19', '2009-06-14', '2009-06-18', '2009-05-06', '2009-03-07', '2008-12-22', '2009-06-23', '2009-07-05', '2009-05-07', '2009-04-19', '2009-05-20', '2009-05-30', '2008-12-20', '2009-04-10', '2009-05-02', '2009-02-18', '2009-03-08', '2009-03-10', '2008-12-24', '2009-04-08', '2009-06-27', '2009-04-16', '2009-01-07', '2009-06-06', '2008-12-28', '2009-04-24', '2008-12-16', '2009-03-15', '2009-02-17', '2009-06-19', '2009-04-06', '2009-05-25', '2008-12-23', '2009-06-26', '2009-04-20', '2009-04-28', '2009-01-11', '2009-05-28', '2009-06-05', '2009-06-25']",03:00,"[0.012064056366026843, 0.07192680637261335, 0.09158085850066693, 0.11089166487359359, 0.04051155492117904, 0.057678091602403406, 0.03259966196592238, 0.5537600977319534, 0.0278508440292775, 0.0011363636363636363]",0
25,"['2009-03-06', '2009-04-29', '2009-04-07', '2009-07-02', '2009-01-02', '2009-04-05', '2009-06-16', '2009-03-31', '2009-05-09', '2009-01-04', '2009-03-05', '2008-12-31', '2009-01-10', '2009-05-05', '2009-04-14', '2009-04-11', '2008-12-25', '2009-06-10', '2009-06-17', '2009-07-03', '2009-02-21', '2009-04-01', '2009-02-19', '2009-06-07', '2009-04-26', '2009-05-01', '2009-07-01', '2008-12-26', '2008-12-29', '2009-06-29', '2009-04-15', '2009-04-27', '2009-06-02', '2009-05-29', '2008-12-27', '2009-02-16', '2008-12-15', '2009-03-21', '2009-03-30', '2009-04-30', '2009-06-24', '2009-04-22', '2009-04-23', '2009-04-18', '2009-05-10', '2008-12-19', '2009-02-20', '2009-05-31', '2009-03-12', '2009-01-08', '2009-06-01', '2009-04-21', '2009-05-12', '2009-03-17', '2009-01-05', '2009-01-01', '2009-03-14', '2009-01-06', '2009-02-15', '2009-04-12', '2009-06-22', '2009-04-03', '2009-06-28', '2009-03-13', '2009-05-23', '2009-05-24', '2009-02-07', '2009-03-20', '2009-03-11', '2009-05-11', '2009-01-12', '2009-06-04', '2009-03-18', '2009-07-08', '2009-07-06', '2009-06-12', '2009-06-30', '2009-06-15', '2009-07-04', '2009-01-09', '2009-04-13', '2009-05-08', '2009-04-02', '2009-04-09', '2009-03-22', '2009-06-21', '2009-06-20', '2009-05-26', '2009-05-27', '2008-12-17', '2009-04-25', '2009-06-11', '2009-07-07', '2009-05-21', '2009-05-03', '2009-05-22', '2009-01-03', '2009-02-08', '2009-04-04', '2009-04-17', '2009-03-09', '2009-03-16', '2009-06-03', '2008-12-21', '2009-03-19', '2009-06-14', '2009-06-18', '2009-05-06', '2009-03-07', '2008-12-22', '2009-06-23', '2009-07-05', '2009-05-07', '2009-04-19', '2009-05-20', '2009-05-30', '2008-12-20', '2009-04-10', '2009-05-02', '2009-02-18', '2009-03-08', '2009-03-10', '2008-12-24', '2009-04-08', '2009-06-27', '2009-04-16', '2009-01-07', '2009-06-06', '2008-12-28', '2009-04-24', '2008-12-16', '2009-03-15', '2009-02-17', '2009-06-19', '2009-04-06', '2009-05-25', '2008-12-23', '2009-06-26', '2009-04-20', '2009-04-28', '2009-01-11', '2009-05-28', '2009-06-05', '2009-06-25']",03:30,"[0.02610637474798786, 0.07924153642807345, 0.08716491053726606, 0.1772045961541867, 0.059415915275890914, 0.06299043782907042, 0.018766368376652676, 0.48674429124668706, 0.0016533186919340198, 0.0007122507122507122]",0
25,"['2009-03-06', '2009-04-29', '2009-04-07', '2009-07-02', '2009-01-02', '2009-04-05', '2009-06-16', '2009-03-31', '2009-05-09', '2009-01-04', '2009-03-05', '2008-12-31', '2009-01-10', '2009-05-05', '2009-04-14', '2009-04-11', '2008-12-25', '2009-06-10', '2009-06-17', '2009-07-03', '2009-02-21', '2009-04-01', '2009-02-19', '2009-06-07', '2009-04-26', '2009-05-01', '2009-07-01', '2008-12-26', '2008-12-29', '2009-06-29', '2009-04-15', '2009-04-27', '2009-06-02', '2009-05-29', '2008-12-27', '2009-02-16', '2008-12-15', '2009-03-21', '2009-03-30', '2009-04-30', '2009-06-24', '2009-04-22', '2009-04-23', '2009-04-18', '2009-05-10', '2008-12-19', '2009-02-20', '2009-05-31', '2009-03-12', '2009-01-08', '2009-06-01', '2009-04-21', '2009-05-12', '2009-03-17', '2009-01-05', '2009-01-01', '2009-03-14', '2009-01-06', '2009-02-15', '2009-04-12', '2009-06-22', '2009-04-03', '2009-06-28', '2009-03-13', '2009-05-23', '2009-05-24', '2009-02-07', '2009-03-20', '2009-03-11', '2009-05-11', '2009-01-12', '2009-06-04', '2009-03-18', '2009-07-08', '2009-07-06', '2009-06-12', '2009-06-30', '2009-06-15', '2009-07-04', '2009-01-09', '2009-04-13', '2009-05-08', '2009-04-02', '2009-04-09', '2009-03-22', '2009-06-21', '2009-06-20', '2009-05-26', '2009-05-27', '2008-12-17', '2009-04-25', '2009-06-11', '2009-07-07', '2009-05-21', '2009-05-03', '2009-05-22', '2009-01-03', '2009-02-08', '2009-04-04', '2009-04-17', '2009-03-09', '2009-03-16', '2009-06-03', '2008-12-21', '2009-03-19', '2009-06-14', '2009-06-18', '2009-05-06', '2009-03-07', '2008-12-22', '2009-06-23', '2009-07-05', '2009-05-07', '2009-04-19', '2009-05-20', '2009-05-30', '2008-12-20', '2009-04-10', '2009-05-02', '2009-02-18', '2009-03-08', '2009-03-10', '2008-12-24', '2009-04-08', '2009-06-27', '2009-04-16', '2009-01-07', '2009-06-06', '2008-12-28', '2009-04-24', '2008-12-16', '2009-03-15', '2009-02-17', '2009-06-19', '2009-04-06', '2009-05-25', '2008-12-23', '2009-06-26', '2009-04-20', '2009-04-28', '2009-01-11', '2009-05-28', '2009-06-05', '2009-06-25']",04:00,"[0.008289016242218663, 0.0611547509298634, 0.08711045888693257, 0.15750892305017414, 0.07176824307330879, 0.07941172790217337, 0.022339400891363426, 0.49668222160778697, 0.015735257416178636, 0.0]",0
25,"['2009-03-06', '2009-04-29', '2009-04-07', '2009-07-02', '2009-01-02', '2009-04-05', '2009-06-16', '2009-03-31', '2009-05-09', '2009-01-04', '2009-03-05', '2008-12-31', '2009-01-10', '2009-05-05', '2009-04-14', '2009-04-11', '2008-12-25', '2009-06-10', '2009-06-17', '2009-07-03', '2009-02-21', '2009-04-01', '2009-02-19', '2009-06-07', '2009-04-26', '2009-05-01', '2009-07-01', '2008-12-26', '2008-12-29', '2009-06-29', '2009-04-15', '2009-04-27', '2009-06-02', '2009-05-29', '2008-12-27', '2009-02-16', '2008-12-15', '2009-03-21', '2009-03-30', '2009-04-30', '2009-06-24', '2009-04-22', '2009-04-23', '2009-04-18', '2009-05-10', '2008-12-19', '2009-02-20', '2009-05-31', '2009-03-12', '2009-01-08', '2009-06-01', '2009-04-21', '2009-05-12', '2009-03-17', '2009-01-05', '2009-01-01', '2009-03-14', '2009-01-06', '2009-02-15', '2009-04-12', '2009-06-22', '2009-04-03', '2009-06-28', '2009-03-13', '2009-05-23', '2009-05-24', '2009-02-07', '2009-03-20', '2009-03-11', '2009-05-11', '2009-01-12', '2009-06-04', '2009-03-18', '2009-07-08', '2009-07-06', '2009-06-12', '2009-06-30', '2009-06-15', '2009-07-04', '2009-01-09', '2009-04-13', '2009-05-08', '2009-04-02', '2009-04-09', '2009-03-22', '2009-06-21', '2009-06-20', '2009-05-26', '2009-05-27', '2008-12-17', '2009-04-25', '2009-06-11', '2009-07-07', '2009-05-21', '2009-05-03', '2009-05-22', '2009-01-03', '2009-02-08', '2009-04-04', '2009-04-17', '2009-03-09', '2009-03-16', '2009-06-03', '2008-12-21', '2009-03-19', '2009-06-14', '2009-06-18', '2009-05-06', '2009-03-07', '2008-12-22', '2009-06-23', '2009-07-05', '2009-05-07', '2009-04-19', '2009-05-20', '2009-05-30', '2008-12-20', '2009-04-10', '2009-05-02', '2009-02-18', '2009-03-08', '2009-03-10', '2008-12-24', '2009-04-08', '2009-06-27', '2009-04-16', '2009-01-07', '2009-06-06', '2008-12-28', '2009-04-24', '2008-12-16', '2009-03-15', '2009-02-17', '2009-06-19', '2009-04-06', '2009-05-25', '2008-12-23', '2009-06-26', '2009-04-20', '2009-04-28', '2009-01-11', '2009-05-28', '2009-06-05', '2009-06-25']",04:30,"[0.023722412696485798, 0.09063640833121163, 0.10445051712179866, 0.1879416968095661, 0.10291383338270405, 0.08610608054411895, 0.02049954706055921, 0.3308697382012231, 0.052859765852332416, 0.0]",0
