id,date_list,time,probability,index
46,"['2010-05-08', '2010-05-11', '2010-05-20', '2010-05-28', '2009-10-11', '2010-05-27', '2010-05-25', '2010-05-12', '2010-06-01', '2010-05-19', '2010-05-07', '2010-05-13', '2010-05-18', '2010-05-26', '2010-06-02', '2009-10-08', '2009-10-09', '2010-05-14']",00:00,"[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
46,"['2010-05-08', '2010-05-11', '2010-05-20', '2010-05-28', '2009-10-11', '2010-05-27', '2010-05-25', '2010-05-12', '2010-06-01', '2010-05-19', '2010-05-07', '2010-05-13', '2010-05-18', '2010-05-26', '2010-06-02', '2009-10-08', '2009-10-09', '2010-05-14']",00:30,"[0.046737947885537284, 0.10780149059605047, 0.343107128743662, 0.18991329105964871, 0.07458918669772953, 0.025916851724404125, 0.02652479299149432, 0.08125609756401214, 0.09449863034473607, 0.009654582392725429]",0
46,"['2010-05-08', '2010-05-11', '2010-05-20', '2010-05-28', '2009-10-11', '2010-05-27', '2010-05-25', '2010-05-12', '2010-06-01', '2010-05-19', '2010-05-07', '2010-05-13', '2010-05-18', '2010-05-26', '2010-06-02', '2009-10-08', '2009-10-09', '2010-05-14']",01:00,"[0.02648720041007594, 0.1297883884008651, 0.1039651285216084, 0.36256433098966645, 0.105630361797307, 0.13032797924030895, 0.017617340222969843, 0.05574802025317083, 0.06787125016402729, 0.0]",0
46,"['2010-05-08', '2010-05-11', '2010-05-20', '2010-05-28', '2009-10-11', '2010-05-27', '2010-05-25', '2010-05-12', '2010-06-01', '2010-05-19', '2010-05-07', '2010-05-13', '2010-05-18', '2010-05-26', '2010-06-02', '2009-10-08', '2009-10-09', '2010-05-14']",01:30,"[0.02231323566793837, 0.0727473215979618, 0.17303611455911247, 0.3760561461736922, 0.09534431989088948, 0.06415612644769526, 0.03161312696155585, 0.16473360870115458, 0.0, 0.0]",0
46,"['2010-05-08', '2010-05-11', '2010-05-20', '2010-05-28', '2009-10-11', '2010-05-27', '2010-05-25', '2010-05-12', '2010-06-01', '2010-05-19', '2010-05-07', '2010-05-13', '2010-05-18', '2010-05-26', '2010-06-02', '2009-10-08', '2009-10-09', '2010-05-14']",02:00,"[0.0, 0.05416666666666668, 0.037500000000000006, 0.5916666666666668, 0.04791666666666668, 0.037500000000000006, 0.0, 0.23125000000000004, 0.0, 0.0]",0
46,"['2010-05-08', '2010-05-11', '2010-05-20', '2010-05-28', '2009-10-11', '2010-05-27', '2010-05-25', '2010-05-12', '2010-06-01', '2010-05-19', '2010-05-07', '2010-05-13', '2010-05-18', '2010-05-26', '2010-06-02', '2009-10-08', '2009-10-09', '2010-05-14']",02:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
46,"['2010-05-08', '2010-05-11', '2010-05-20', '2010-05-28', '2009-10-11', '2010-05-27', '2010-05-25', '2010-05-12', '2010-06-01', '2010-05-19', '2010-05-07', '2010-05-13', '2010-05-18', '2010-05-26', '2010-06-02', '2009-10-08', '2009-10-09', '2010-05-14']",03:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
46,"['2010-05-08', '2010-05-11', '2010-05-20', '2010-05-28', '2009-10-11', '2010-05-27', '2010-05-25', '2010-05-12', '2010-06-01', '2010-05-19', '2010-05-07', '2010-05-13', '2010-05-18', '2010-05-26', '2010-06-02', '2009-10-08', '2009-10-09', '2010-05-14']",03:30,"[0.0, 0.029411764705882356, 0.8823529411764707, 0.029411764705882356, 0.029411764705882356, 0.029411764705882356, 0.0, 0.0, 0.0, 0.0]",0
46,"['2010-05-08', '2010-05-11', '2010-05-20', '2010-05-28', '2009-10-11', '2010-05-27', '2010-05-25', '2010-05-12', '2010-06-01', '2010-05-19', '2010-05-07', '2010-05-13', '2010-05-18', '2010-05-26', '2010-06-02', '2009-10-08', '2009-10-09', '2010-05-14']",04:00,"[0.0, 0.20207000710732054, 0.3318674484719261, 0.42595060412224595, 0.02705223880597015, 0.013059701492537313, 0.0, 0.0, 0.0, 0.0]",0
46,"['2010-05-08', '2010-05-11', '2010-05-20', '2010-05-28', '2009-10-11', '2010-05-27', '2010-05-25', '2010-05-12', '2010-06-01', '2010-05-19', '2010-05-07', '2010-05-13', '2010-05-18', '2010-05-26', '2010-06-02', '2009-10-08', '2009-10-09', '2010-05-14']",04:30,"[0.0, 0.18562986128277503, 0.21446700507614214, 0.05710659898477158, 0.00634517766497462, 0.00634517766497462, 0.0, 0.01269035532994924, 0.5174158239964128, 0.0]",0
