id,date_list,time,probability,index
101,"['2008-03-28', '2008-06-30', '2007-12-15', '2007-12-13', '2007-12-16', '2008-04-02', '2008-04-06', '2007-12-19', '2007-12-26', '2007-12-22', '2007-12-28', '2008-04-07', '2008-01-10', '2008-03-12', '2008-04-11', '2008-05-22', '2007-12-07', '2008-03-30', '2008-03-24', '2007-12-27', '2007-12-03', '2007-12-11', '2007-12-23', '2007-12-02', '2008-01-15', '2008-03-02', '2008-05-07', '2008-03-09', '2008-06-29', '2008-05-09', '2007-12-12', '2007-12-08', '2008-01-09', '2007-11-30', '2008-04-18']",00:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
101,"['2008-03-28', '2008-06-30', '2007-12-15', '2007-12-13', '2007-12-16', '2008-04-02', '2008-04-06', '2007-12-19', '2007-12-26', '2007-12-22', '2007-12-28', '2008-04-07', '2008-01-10', '2008-03-12', '2008-04-11', '2008-05-22', '2007-12-07', '2008-03-30', '2008-03-24', '2007-12-27', '2007-12-03', '2007-12-11', '2007-12-23', '2007-12-02', '2008-01-15', '2008-03-02', '2008-05-07', '2008-03-09', '2008-06-29', '2008-05-09', '2007-12-12', '2007-12-08', '2008-01-09', '2007-11-30', '2008-04-18']",00:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
101,"['2008-03-28', '2008-06-30', '2007-12-15', '2007-12-13', '2007-12-16', '2008-04-02', '2008-04-06', '2007-12-19', '2007-12-26', '2007-12-22', '2007-12-28', '2008-04-07', '2008-01-10', '2008-03-12', '2008-04-11', '2008-05-22', '2007-12-07', '2008-03-30', '2008-03-24', '2007-12-27', '2007-12-03', '2007-12-11', '2007-12-23', '2007-12-02', '2008-01-15', '2008-03-02', '2008-05-07', '2008-03-09', '2008-06-29', '2008-05-09', '2007-12-12', '2007-12-08', '2008-01-09', '2007-11-30', '2008-04-18']",01:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
101,"['2008-03-28', '2008-06-30', '2007-12-15', '2007-12-13', '2007-12-16', '2008-04-02', '2008-04-06', '2007-12-19', '2007-12-26', '2007-12-22', '2007-12-28', '2008-04-07', '2008-01-10', '2008-03-12', '2008-04-11', '2008-05-22', '2007-12-07', '2008-03-30', '2008-03-24', '2007-12-27', '2007-12-03', '2007-12-11', '2007-12-23', '2007-12-02', '2008-01-15', '2008-03-02', '2008-05-07', '2008-03-09', '2008-06-29', '2008-05-09', '2007-12-12', '2007-12-08', '2008-01-09', '2007-11-30', '2008-04-18']",01:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0
101,"['2008-03-28', '2008-06-30', '2007-12-15', '2007-12-13', '2007-12-16', '2008-04-02', '2008-04-06', '2007-12-19', '2007-12-26', '2007-12-22', '2007-12-28', '2008-04-07', '2008-01-10', '2008-03-12', '2008-04-11', '2008-05-22', '2007-12-07', '2008-03-30', '2008-03-24', '2007-12-27', '2007-12-03', '2007-12-11', '2007-12-23', '2007-12-02', '2008-01-15', '2008-03-02', '2008-05-07', '2008-03-09', '2008-06-29', '2008-05-09', '2007-12-12', '2007-12-08', '2008-01-09', '2007-11-30', '2008-04-18']",02:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0
101,"['2008-03-28', '2008-06-30', '2007-12-15', '2007-12-13', '2007-12-16', '2008-04-02', '2008-04-06', '2007-12-19', '2007-12-26', '2007-12-22', '2007-12-28', '2008-04-07', '2008-01-10', '2008-03-12', '2008-04-11', '2008-05-22', '2007-12-07', '2008-03-30', '2008-03-24', '2007-12-27', '2007-12-03', '2007-12-11', '2007-12-23', '2007-12-02', '2008-01-15', '2008-03-02', '2008-05-07', '2008-03-09', '2008-06-29', '2008-05-09', '2007-12-12', '2007-12-08', '2008-01-09', '2007-11-30', '2008-04-18']",02:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0
101,"['2008-03-28', '2008-06-30', '2007-12-15', '2007-12-13', '2007-12-16', '2008-04-02', '2008-04-06', '2007-12-19', '2007-12-26', '2007-12-22', '2007-12-28', '2008-04-07', '2008-01-10', '2008-03-12', '2008-04-11', '2008-05-22', '2007-12-07', '2008-03-30', '2008-03-24', '2007-12-27', '2007-12-03', '2007-12-11', '2007-12-23', '2007-12-02', '2008-01-15', '2008-03-02', '2008-05-07', '2008-03-09', '2008-06-29', '2008-05-09', '2007-12-12', '2007-12-08', '2008-01-09', '2007-11-30', '2008-04-18']",03:00,"[0.027777777777777776, 0.07427000852478596, 0.31534460512804713, 0.10556257517724545, 0.08838383838383837, 0.2061709431900529, 0.0, 0.18249025181825235, 0.0, 0.0]",0
101,"['2008-03-28', '2008-06-30', '2007-12-15', '2007-12-13', '2007-12-16', '2008-04-02', '2008-04-06', '2007-12-19', '2007-12-26', '2007-12-22', '2007-12-28', '2008-04-07', '2008-01-10', '2008-03-12', '2008-04-11', '2008-05-22', '2007-12-07', '2008-03-30', '2008-03-24', '2007-12-27', '2007-12-03', '2007-12-11', '2007-12-23', '2007-12-02', '2008-01-15', '2008-03-02', '2008-05-07', '2008-03-09', '2008-06-29', '2008-05-09', '2007-12-12', '2007-12-08', '2008-01-09', '2007-11-30', '2008-04-18']",03:30,"[0.0, 0.0, 0.1175115207373272, 0.5, 0.06374807987711213, 0.12749615975422426, 0.06374807987711213, 0.12749615975422426, 0.0, 0.0]",0
101,"['2008-03-28', '2008-06-30', '2007-12-15', '2007-12-13', '2007-12-16', '2008-04-02', '2008-04-06', '2007-12-19', '2007-12-26', '2007-12-22', '2007-12-28', '2008-04-07', '2008-01-10', '2008-03-12', '2008-04-11', '2008-05-22', '2007-12-07', '2008-03-30', '2008-03-24', '2007-12-27', '2007-12-03', '2007-12-11', '2007-12-23', '2007-12-02', '2008-01-15', '2008-03-02', '2008-05-07', '2008-03-09', '2008-06-29', '2008-05-09', '2007-12-12', '2007-12-08', '2008-01-09', '2007-11-30', '2008-04-18']",04:00,"[0.0, 0.13563829787234044, 0.2712765957446809, 0.0, 0.3023049645390071, 0.06205673758865249, 0.031028368794326244, 0.19769503546099293, 0.0, 0.0]",0
101,"['2008-03-28', '2008-06-30', '2007-12-15', '2007-12-13', '2007-12-16', '2008-04-02', '2008-04-06', '2007-12-19', '2007-12-26', '2007-12-22', '2007-12-28', '2008-04-07', '2008-01-10', '2008-03-12', '2008-04-11', '2008-05-22', '2007-12-07', '2008-03-30', '2008-03-24', '2007-12-27', '2007-12-03', '2007-12-11', '2007-12-23', '2007-12-02', '2008-01-15', '2008-03-02', '2008-05-07', '2008-03-09', '2008-06-29', '2008-05-09', '2007-12-12', '2007-12-08', '2008-01-09', '2007-11-30', '2008-04-18']",04:30,"[0.0, 0.0, 0.4166666666666667, 0.25, 0.16666666666666666, 0.16666666666666666, 0.0, 0.0, 0.0, 0.0]",0
