id,date_list,time,probability,index
56,"['2007-11-01', '2007-11-04', '2008-05-16', '2007-10-17', '2007-10-22', '2007-10-15', '2007-10-11', '2007-10-13', '2007-10-10', '2007-10-24', '2007-10-26', '2007-11-02', '2007-11-03', '2007-10-30', '2007-10-18', '2007-10-27', '2007-10-23', '2007-11-09', '2007-10-16', '2007-10-12', '2007-10-19', '2007-11-28', '2007-11-08']",00:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
56,"['2007-11-01', '2007-11-04', '2008-05-16', '2007-10-17', '2007-10-22', '2007-10-15', '2007-10-11', '2007-10-13', '2007-10-10', '2007-10-24', '2007-10-26', '2007-11-02', '2007-11-03', '2007-10-30', '2007-10-18', '2007-10-27', '2007-10-23', '2007-11-09', '2007-10-16', '2007-10-12', '2007-10-19', '2007-11-28', '2007-11-08']",00:30,"[0.0, 0.1588302752293578, 0.3698394495412844, 0.1875, 0.09375, 0.03125, 0.0, 0.0625, 0.0963302752293578, 0.0]",0
56,"['2007-11-01', '2007-11-04', '2008-05-16', '2007-10-17', '2007-10-22', '2007-10-15', '2007-10-11', '2007-10-13', '2007-10-10', '2007-10-24', '2007-10-26', '2007-11-02', '2007-11-03', '2007-10-30', '2007-10-18', '2007-10-27', '2007-10-23', '2007-11-09', '2007-10-16', '2007-10-12', '2007-10-19', '2007-11-28', '2007-11-08']",01:00,"[0.018181818181818177, 0.19050172050172043, 0.23864992721107828, 0.3307924050370093, 0.08867399586824046, 0.028932178932178924, 0.0, 0.034920634920634915, 0.06934731934731933, 0.0]",0
56,"['2007-11-01', '2007-11-04', '2008-05-16', '2007-10-17', '2007-10-22', '2007-10-15', '2007-10-11', '2007-10-13', '2007-10-10', '2007-10-24', '2007-10-26', '2007-11-02', '2007-11-03', '2007-10-30', '2007-10-18', '2007-10-27', '2007-10-23', '2007-11-09', '2007-10-16', '2007-10-12', '2007-10-19', '2007-11-28', '2007-11-08']",01:30,"[0.0, 0.09859154929577464, 0.5305164319248826, 0.3333333333333333, 0.037558685446009384, 0.0, 0.0, 0.0, 0.0, 0.0]",0
56,"['2007-11-01', '2007-11-04', '2008-05-16', '2007-10-17', '2007-10-22', '2007-10-15', '2007-10-11', '2007-10-13', '2007-10-10', '2007-10-24', '2007-10-26', '2007-11-02', '2007-11-03', '2007-10-30', '2007-10-18', '2007-10-27', '2007-10-23', '2007-11-09', '2007-10-16', '2007-10-12', '2007-10-19', '2007-11-28', '2007-11-08']",02:00,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
56,"['2007-11-01', '2007-11-04', '2008-05-16', '2007-10-17', '2007-10-22', '2007-10-15', '2007-10-11', '2007-10-13', '2007-10-10', '2007-10-24', '2007-10-26', '2007-11-02', '2007-11-03', '2007-10-30', '2007-10-18', '2007-10-27', '2007-10-23', '2007-11-09', '2007-10-16', '2007-10-12', '2007-10-19', '2007-11-28', '2007-11-08']",02:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
56,"['2007-11-01', '2007-11-04', '2008-05-16', '2007-10-17', '2007-10-22', '2007-10-15', '2007-10-11', '2007-10-13', '2007-10-10', '2007-10-24', '2007-10-26', '2007-11-02', '2007-11-03', '2007-10-30', '2007-10-18', '2007-10-27', '2007-10-23', '2007-11-09', '2007-10-16', '2007-10-12', '2007-10-19', '2007-11-28', '2007-11-08']",03:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
56,"['2007-11-01', '2007-11-04', '2008-05-16', '2007-10-17', '2007-10-22', '2007-10-15', '2007-10-11', '2007-10-13', '2007-10-10', '2007-10-24', '2007-10-26', '2007-11-02', '2007-11-03', '2007-10-30', '2007-10-18', '2007-10-27', '2007-10-23', '2007-11-09', '2007-10-16', '2007-10-12', '2007-10-19', '2007-11-28', '2007-11-08']",03:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
56,"['2007-11-01', '2007-11-04', '2008-05-16', '2007-10-17', '2007-10-22', '2007-10-15', '2007-10-11', '2007-10-13', '2007-10-10', '2007-10-24', '2007-10-26', '2007-11-02', '2007-11-03', '2007-10-30', '2007-10-18', '2007-10-27', '2007-10-23', '2007-11-09', '2007-10-16', '2007-10-12', '2007-10-19', '2007-11-28', '2007-11-08']",04:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
56,"['2007-11-01', '2007-11-04', '2008-05-16', '2007-10-17', '2007-10-22', '2007-10-15', '2007-10-11', '2007-10-13', '2007-10-10', '2007-10-24', '2007-10-26', '2007-11-02', '2007-11-03', '2007-10-30', '2007-10-18', '2007-10-27', '2007-10-23', '2007-11-09', '2007-10-16', '2007-10-12', '2007-10-19', '2007-11-28', '2007-11-08']",04:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
56,"['2007-11-01', '2007-11-04', '2008-05-16', '2007-10-17', '2007-10-22', '2007-10-15', '2007-10-11', '2007-10-13', '2007-10-10', '2007-10-24', '2007-10-26', '2007-11-02', '2007-11-03', '2007-10-30', '2007-10-18', '2007-10-27', '2007-10-23', '2007-11-09', '2007-10-16', '2007-10-12', '2007-10-19', '2007-11-28', '2007-11-08']",05:00,"[0.0, 0.0, 0.3302514856379416, 0.3235539563630954, 0.1335619997921214, 0.0, 0.0, 0.032419978606105494, 0.06483995721221099, 0.1153726223885251]",0
56,"['2007-11-01', '2007-11-04', '2008-05-16', '2007-10-17', '2007-10-22', '2007-10-15', '2007-10-11', '2007-10-13', '2007-10-10', '2007-10-24', '2007-10-26', '2007-11-02', '2007-11-03', '2007-10-30', '2007-10-18', '2007-10-27', '2007-10-23', '2007-11-09', '2007-10-16', '2007-10-12', '2007-10-19', '2007-11-28', '2007-11-08']",05:30,"[0.01669875370491536, 0.05259392928428111, 0.07814794015940044, 0.5282038940695725, 0.1796307765971405, 0.04507361440070966, 0.016071583702545394, 0.06964988931310684, 0.013929618768328449, 0.0]",0
