id,date_list,time,probability,index
62,"['2008-11-14', '2008-12-06', '2008-11-10', '2008-10-16', '2008-12-15', '2007-12-15', '2008-08-26', '2008-08-16', '2008-01-08', '2008-09-03', '2008-09-18', '2008-11-01', '2008-09-15', '2008-11-02', '2008-08-21', '2008-11-09', '2007-12-07', '2007-12-24', '2008-06-18', '2007-12-14', '2008-09-14', '2008-08-30', '2008-10-21', '2008-11-06', '2008-11-04', '2008-09-22', '2008-12-10', '2008-08-31', '2008-08-10', '2008-01-15', '2008-09-04', '2008-06-20', '2008-07-27', '2008-09-26', '2008-11-08', '2008-08-29', '2008-10-04', '2008-08-02', '2008-10-18', '2008-12-08', '2007-12-09', '2008-09-12', '2008-09-10', '2008-11-05', '2008-01-12', '2008-11-03', '2008-01-17', '2008-01-07', '2008-08-12', '2008-11-13', '2008-08-18', '2007-12-17', '2008-10-17', '2008-01-04', '2008-01-03', '2008-08-08', '2008-12-03', '2008-08-06', '2008-10-14', '2008-12-09', '2008-09-16', '2008-08-22', '2007-12-12', '2008-11-15', '2008-09-17', '2007-12-16', '2008-01-02', '2008-09-07', '2008-01-18', '2008-12-05', '2008-09-19', '2007-12-11', '2008-12-12', '2008-10-28', '2008-09-11', '2008-10-29', '2007-12-13', '2008-06-23', '2008-07-25', '2008-01-16', '2008-01-14', '2008-06-24', '2007-12-20', '2008-01-05', '2008-10-30', '2008-09-25', '2008-12-14', '2008-08-11', '2008-09-13', '2008-08-15', '2007-12-08', '2008-06-25', '2008-12-07', '2008-09-02', '2007-12-10', '2008-10-20', '2008-01-10', '2008-10-19', '2008-08-24', '2008-12-04', '2008-11-07', '2008-08-05', '2008-09-21', '2008-09-20', '2008-08-25', '2008-11-11', '2008-07-30', '2008-06-21', '2008-08-01', '2007-12-19', '2008-10-31', '2008-07-28', '2008-09-23', '2008-08-27', '2008-07-31', '2008-07-29', '2008-08-04', '2008-08-03', '2008-08-13', '2007-12-18', '2008-07-24', '2008-08-20', '2008-10-15', '2008-08-09', '2008-12-13', '2008-09-24', '2008-10-05', '2008-08-23', '2008-11-17', '2008-01-01', '2008-07-26', '2008-08-07', '2008-09-08', '2008-11-12', '2008-09-05', '2008-11-16', '2008-08-19', '2008-01-11', '2008-06-19', '2008-09-09', '2007-12-23', '2008-09-06', '2008-12-11', '2008-08-17', '2008-08-14', '2008-08-28']",00:00,"[0.016637884239145258, 0.06641913688997494, 0.15563478658282326, 0.09479181924249369, 0.048251082840062666, 0.09092164980366255, 0.00857176010816404, 0.44269435774418986, 0.06471388618584746, 0.011363636363636364]",0
62,"['2008-11-14', '2008-12-06', '2008-11-10', '2008-10-16', '2008-12-15', '2007-12-15', '2008-08-26', '2008-08-16', '2008-01-08', '2008-09-03', '2008-09-18', '2008-11-01', '2008-09-15', '2008-11-02', '2008-08-21', '2008-11-09', '2007-12-07', '2007-12-24', '2008-06-18', '2007-12-14', '2008-09-14', '2008-08-30', '2008-10-21', '2008-11-06', '2008-11-04', '2008-09-22', '2008-12-10', '2008-08-31', '2008-08-10', '2008-01-15', '2008-09-04', '2008-06-20', '2008-07-27', '2008-09-26', '2008-11-08', '2008-08-29', '2008-10-04', '2008-08-02', '2008-10-18', '2008-12-08', '2007-12-09', '2008-09-12', '2008-09-10', '2008-11-05', '2008-01-12', '2008-11-03', '2008-01-17', '2008-01-07', '2008-08-12', '2008-11-13', '2008-08-18', '2007-12-17', '2008-10-17', '2008-01-04', '2008-01-03', '2008-08-08', '2008-12-03', '2008-08-06', '2008-10-14', '2008-12-09', '2008-09-16', '2008-08-22', '2007-12-12', '2008-11-15', '2008-09-17', '2007-12-16', '2008-01-02', '2008-09-07', '2008-01-18', '2008-12-05', '2008-09-19', '2007-12-11', '2008-12-12', '2008-10-28', '2008-09-11', '2008-10-29', '2007-12-13', '2008-06-23', '2008-07-25', '2008-01-16', '2008-01-14', '2008-06-24', '2007-12-20', '2008-01-05', '2008-10-30', '2008-09-25', '2008-12-14', '2008-08-11', '2008-09-13', '2008-08-15', '2007-12-08', '2008-06-25', '2008-12-07', '2008-09-02', '2007-12-10', '2008-10-20', '2008-01-10', '2008-10-19', '2008-08-24', '2008-12-04', '2008-11-07', '2008-08-05', '2008-09-21', '2008-09-20', '2008-08-25', '2008-11-11', '2008-07-30', '2008-06-21', '2008-08-01', '2007-12-19', '2008-10-31', '2008-07-28', '2008-09-23', '2008-08-27', '2008-07-31', '2008-07-29', '2008-08-04', '2008-08-03', '2008-08-13', '2007-12-18', '2008-07-24', '2008-08-20', '2008-10-15', '2008-08-09', '2008-12-13', '2008-09-24', '2008-10-05', '2008-08-23', '2008-11-17', '2008-01-01', '2008-07-26', '2008-08-07', '2008-09-08', '2008-11-12', '2008-09-05', '2008-11-16', '2008-08-19', '2008-01-11', '2008-06-19', '2008-09-09', '2007-12-23', '2008-09-06', '2008-12-11', '2008-08-17', '2008-08-14', '2008-08-28']",00:30,"[0.029079065431522735, 0.06403456416999688, 0.10056368470208979, 0.11103842430515633, 0.02052676865660766, 0.07226399753121146, 0.0007210537974666892, 0.593979940076047, 0.007792501329901282, 0.0]",0
62,"['2008-11-14', '2008-12-06', '2008-11-10', '2008-10-16', '2008-12-15', '2007-12-15', '2008-08-26', '2008-08-16', '2008-01-08', '2008-09-03', '2008-09-18', '2008-11-01', '2008-09-15', '2008-11-02', '2008-08-21', '2008-11-09', '2007-12-07', '2007-12-24', '2008-06-18', '2007-12-14', '2008-09-14', '2008-08-30', '2008-10-21', '2008-11-06', '2008-11-04', '2008-09-22', '2008-12-10', '2008-08-31', '2008-08-10', '2008-01-15', '2008-09-04', '2008-06-20', '2008-07-27', '2008-09-26', '2008-11-08', '2008-08-29', '2008-10-04', '2008-08-02', '2008-10-18', '2008-12-08', '2007-12-09', '2008-09-12', '2008-09-10', '2008-11-05', '2008-01-12', '2008-11-03', '2008-01-17', '2008-01-07', '2008-08-12', '2008-11-13', '2008-08-18', '2007-12-17', '2008-10-17', '2008-01-04', '2008-01-03', '2008-08-08', '2008-12-03', '2008-08-06', '2008-10-14', '2008-12-09', '2008-09-16', '2008-08-22', '2007-12-12', '2008-11-15', '2008-09-17', '2007-12-16', '2008-01-02', '2008-09-07', '2008-01-18', '2008-12-05', '2008-09-19', '2007-12-11', '2008-12-12', '2008-10-28', '2008-09-11', '2008-10-29', '2007-12-13', '2008-06-23', '2008-07-25', '2008-01-16', '2008-01-14', '2008-06-24', '2007-12-20', '2008-01-05', '2008-10-30', '2008-09-25', '2008-12-14', '2008-08-11', '2008-09-13', '2008-08-15', '2007-12-08', '2008-06-25', '2008-12-07', '2008-09-02', '2007-12-10', '2008-10-20', '2008-01-10', '2008-10-19', '2008-08-24', '2008-12-04', '2008-11-07', '2008-08-05', '2008-09-21', '2008-09-20', '2008-08-25', '2008-11-11', '2008-07-30', '2008-06-21', '2008-08-01', '2007-12-19', '2008-10-31', '2008-07-28', '2008-09-23', '2008-08-27', '2008-07-31', '2008-07-29', '2008-08-04', '2008-08-03', '2008-08-13', '2007-12-18', '2008-07-24', '2008-08-20', '2008-10-15', '2008-08-09', '2008-12-13', '2008-09-24', '2008-10-05', '2008-08-23', '2008-11-17', '2008-01-01', '2008-07-26', '2008-08-07', '2008-09-08', '2008-11-12', '2008-09-05', '2008-11-16', '2008-08-19', '2008-01-11', '2008-06-19', '2008-09-09', '2007-12-23', '2008-09-06', '2008-12-11', '2008-08-17', '2008-08-14', '2008-08-28']",01:00,"[0.014005191493175457, 0.06953408705500928, 0.04788472143219958, 0.1532540658345045, 0.08300836516888815, 0.08983363205008114, 0.01597830798194763, 0.521423386529459, 0.004865113724982631, 0.0002131287297527707]",0
62,"['2008-11-14', '2008-12-06', '2008-11-10', '2008-10-16', '2008-12-15', '2007-12-15', '2008-08-26', '2008-08-16', '2008-01-08', '2008-09-03', '2008-09-18', '2008-11-01', '2008-09-15', '2008-11-02', '2008-08-21', '2008-11-09', '2007-12-07', '2007-12-24', '2008-06-18', '2007-12-14', '2008-09-14', '2008-08-30', '2008-10-21', '2008-11-06', '2008-11-04', '2008-09-22', '2008-12-10', '2008-08-31', '2008-08-10', '2008-01-15', '2008-09-04', '2008-06-20', '2008-07-27', '2008-09-26', '2008-11-08', '2008-08-29', '2008-10-04', '2008-08-02', '2008-10-18', '2008-12-08', '2007-12-09', '2008-09-12', '2008-09-10', '2008-11-05', '2008-01-12', '2008-11-03', '2008-01-17', '2008-01-07', '2008-08-12', '2008-11-13', '2008-08-18', '2007-12-17', '2008-10-17', '2008-01-04', '2008-01-03', '2008-08-08', '2008-12-03', '2008-08-06', '2008-10-14', '2008-12-09', '2008-09-16', '2008-08-22', '2007-12-12', '2008-11-15', '2008-09-17', '2007-12-16', '2008-01-02', '2008-09-07', '2008-01-18', '2008-12-05', '2008-09-19', '2007-12-11', '2008-12-12', '2008-10-28', '2008-09-11', '2008-10-29', '2007-12-13', '2008-06-23', '2008-07-25', '2008-01-16', '2008-01-14', '2008-06-24', '2007-12-20', '2008-01-05', '2008-10-30', '2008-09-25', '2008-12-14', '2008-08-11', '2008-09-13', '2008-08-15', '2007-12-08', '2008-06-25', '2008-12-07', '2008-09-02', '2007-12-10', '2008-10-20', '2008-01-10', '2008-10-19', '2008-08-24', '2008-12-04', '2008-11-07', '2008-08-05', '2008-09-21', '2008-09-20', '2008-08-25', '2008-11-11', '2008-07-30', '2008-06-21', '2008-08-01', '2007-12-19', '2008-10-31', '2008-07-28', '2008-09-23', '2008-08-27', '2008-07-31', '2008-07-29', '2008-08-04', '2008-08-03', '2008-08-13', '2007-12-18', '2008-07-24', '2008-08-20', '2008-10-15', '2008-08-09', '2008-12-13', '2008-09-24', '2008-10-05', '2008-08-23', '2008-11-17', '2008-01-01', '2008-07-26', '2008-08-07', '2008-09-08', '2008-11-12', '2008-09-05', '2008-11-16', '2008-08-19', '2008-01-11', '2008-06-19', '2008-09-09', '2007-12-23', '2008-09-06', '2008-12-11', '2008-08-17', '2008-08-14', '2008-08-28']",01:30,"[0.006205358168396474, 0.0940413189224188, 0.05607774024516023, 0.19442086541424525, 0.06957568465481213, 0.06330809156829621, 0.010381178291753747, 0.5037604065801673, 0.0022293561547497994, 0.0]",0
62,"['2008-11-14', '2008-12-06', '2008-11-10', '2008-10-16', '2008-12-15', '2007-12-15', '2008-08-26', '2008-08-16', '2008-01-08', '2008-09-03', '2008-09-18', '2008-11-01', '2008-09-15', '2008-11-02', '2008-08-21', '2008-11-09', '2007-12-07', '2007-12-24', '2008-06-18', '2007-12-14', '2008-09-14', '2008-08-30', '2008-10-21', '2008-11-06', '2008-11-04', '2008-09-22', '2008-12-10', '2008-08-31', '2008-08-10', '2008-01-15', '2008-09-04', '2008-06-20', '2008-07-27', '2008-09-26', '2008-11-08', '2008-08-29', '2008-10-04', '2008-08-02', '2008-10-18', '2008-12-08', '2007-12-09', '2008-09-12', '2008-09-10', '2008-11-05', '2008-01-12', '2008-11-03', '2008-01-17', '2008-01-07', '2008-08-12', '2008-11-13', '2008-08-18', '2007-12-17', '2008-10-17', '2008-01-04', '2008-01-03', '2008-08-08', '2008-12-03', '2008-08-06', '2008-10-14', '2008-12-09', '2008-09-16', '2008-08-22', '2007-12-12', '2008-11-15', '2008-09-17', '2007-12-16', '2008-01-02', '2008-09-07', '2008-01-18', '2008-12-05', '2008-09-19', '2007-12-11', '2008-12-12', '2008-10-28', '2008-09-11', '2008-10-29', '2007-12-13', '2008-06-23', '2008-07-25', '2008-01-16', '2008-01-14', '2008-06-24', '2007-12-20', '2008-01-05', '2008-10-30', '2008-09-25', '2008-12-14', '2008-08-11', '2008-09-13', '2008-08-15', '2007-12-08', '2008-06-25', '2008-12-07', '2008-09-02', '2007-12-10', '2008-10-20', '2008-01-10', '2008-10-19', '2008-08-24', '2008-12-04', '2008-11-07', '2008-08-05', '2008-09-21', '2008-09-20', '2008-08-25', '2008-11-11', '2008-07-30', '2008-06-21', '2008-08-01', '2007-12-19', '2008-10-31', '2008-07-28', '2008-09-23', '2008-08-27', '2008-07-31', '2008-07-29', '2008-08-04', '2008-08-03', '2008-08-13', '2007-12-18', '2008-07-24', '2008-08-20', '2008-10-15', '2008-08-09', '2008-12-13', '2008-09-24', '2008-10-05', '2008-08-23', '2008-11-17', '2008-01-01', '2008-07-26', '2008-08-07', '2008-09-08', '2008-11-12', '2008-09-05', '2008-11-16', '2008-08-19', '2008-01-11', '2008-06-19', '2008-09-09', '2007-12-23', '2008-09-06', '2008-12-11', '2008-08-17', '2008-08-14', '2008-08-28']",02:00,"[0.020511263846089835, 0.07218463672730187, 0.04161900653456501, 0.1448359100123468, 0.057063163026627325, 0.08773784542473223, 0.0074369993785021, 0.5647728421040683, 0.003838332945766478, 0.0]",0
62,"['2008-11-14', '2008-12-06', '2008-11-10', '2008-10-16', '2008-12-15', '2007-12-15', '2008-08-26', '2008-08-16', '2008-01-08', '2008-09-03', '2008-09-18', '2008-11-01', '2008-09-15', '2008-11-02', '2008-08-21', '2008-11-09', '2007-12-07', '2007-12-24', '2008-06-18', '2007-12-14', '2008-09-14', '2008-08-30', '2008-10-21', '2008-11-06', '2008-11-04', '2008-09-22', '2008-12-10', '2008-08-31', '2008-08-10', '2008-01-15', '2008-09-04', '2008-06-20', '2008-07-27', '2008-09-26', '2008-11-08', '2008-08-29', '2008-10-04', '2008-08-02', '2008-10-18', '2008-12-08', '2007-12-09', '2008-09-12', '2008-09-10', '2008-11-05', '2008-01-12', '2008-11-03', '2008-01-17', '2008-01-07', '2008-08-12', '2008-11-13', '2008-08-18', '2007-12-17', '2008-10-17', '2008-01-04', '2008-01-03', '2008-08-08', '2008-12-03', '2008-08-06', '2008-10-14', '2008-12-09', '2008-09-16', '2008-08-22', '2007-12-12', '2008-11-15', '2008-09-17', '2007-12-16', '2008-01-02', '2008-09-07', '2008-01-18', '2008-12-05', '2008-09-19', '2007-12-11', '2008-12-12', '2008-10-28', '2008-09-11', '2008-10-29', '2007-12-13', '2008-06-23', '2008-07-25', '2008-01-16', '2008-01-14', '2008-06-24', '2007-12-20', '2008-01-05', '2008-10-30', '2008-09-25', '2008-12-14', '2008-08-11', '2008-09-13', '2008-08-15', '2007-12-08', '2008-06-25', '2008-12-07', '2008-09-02', '2007-12-10', '2008-10-20', '2008-01-10', '2008-10-19', '2008-08-24', '2008-12-04', '2008-11-07', '2008-08-05', '2008-09-21', '2008-09-20', '2008-08-25', '2008-11-11', '2008-07-30', '2008-06-21', '2008-08-01', '2007-12-19', '2008-10-31', '2008-07-28', '2008-09-23', '2008-08-27', '2008-07-31', '2008-07-29', '2008-08-04', '2008-08-03', '2008-08-13', '2007-12-18', '2008-07-24', '2008-08-20', '2008-10-15', '2008-08-09', '2008-12-13', '2008-09-24', '2008-10-05', '2008-08-23', '2008-11-17', '2008-01-01', '2008-07-26', '2008-08-07', '2008-09-08', '2008-11-12', '2008-09-05', '2008-11-16', '2008-08-19', '2008-01-11', '2008-06-19', '2008-09-09', '2007-12-23', '2008-09-06', '2008-12-11', '2008-08-17', '2008-08-14', '2008-08-28']",02:30,"[0.024691374794152458, 0.10710257913561168, 0.05716028818940343, 0.12186659940192378, 0.043458521747548766, 0.05765270031068788, 0.006286822293021538, 0.5607804846646195, 0.020350856883433747, 0.000649772579597141]",0
62,"['2008-11-14', '2008-12-06', '2008-11-10', '2008-10-16', '2008-12-15', '2007-12-15', '2008-08-26', '2008-08-16', '2008-01-08', '2008-09-03', '2008-09-18', '2008-11-01', '2008-09-15', '2008-11-02', '2008-08-21', '2008-11-09', '2007-12-07', '2007-12-24', '2008-06-18', '2007-12-14', '2008-09-14', '2008-08-30', '2008-10-21', '2008-11-06', '2008-11-04', '2008-09-22', '2008-12-10', '2008-08-31', '2008-08-10', '2008-01-15', '2008-09-04', '2008-06-20', '2008-07-27', '2008-09-26', '2008-11-08', '2008-08-29', '2008-10-04', '2008-08-02', '2008-10-18', '2008-12-08', '2007-12-09', '2008-09-12', '2008-09-10', '2008-11-05', '2008-01-12', '2008-11-03', '2008-01-17', '2008-01-07', '2008-08-12', '2008-11-13', '2008-08-18', '2007-12-17', '2008-10-17', '2008-01-04', '2008-01-03', '2008-08-08', '2008-12-03', '2008-08-06', '2008-10-14', '2008-12-09', '2008-09-16', '2008-08-22', '2007-12-12', '2008-11-15', '2008-09-17', '2007-12-16', '2008-01-02', '2008-09-07', '2008-01-18', '2008-12-05', '2008-09-19', '2007-12-11', '2008-12-12', '2008-10-28', '2008-09-11', '2008-10-29', '2007-12-13', '2008-06-23', '2008-07-25', '2008-01-16', '2008-01-14', '2008-06-24', '2007-12-20', '2008-01-05', '2008-10-30', '2008-09-25', '2008-12-14', '2008-08-11', '2008-09-13', '2008-08-15', '2007-12-08', '2008-06-25', '2008-12-07', '2008-09-02', '2007-12-10', '2008-10-20', '2008-01-10', '2008-10-19', '2008-08-24', '2008-12-04', '2008-11-07', '2008-08-05', '2008-09-21', '2008-09-20', '2008-08-25', '2008-11-11', '2008-07-30', '2008-06-21', '2008-08-01', '2007-12-19', '2008-10-31', '2008-07-28', '2008-09-23', '2008-08-27', '2008-07-31', '2008-07-29', '2008-08-04', '2008-08-03', '2008-08-13', '2007-12-18', '2008-07-24', '2008-08-20', '2008-10-15', '2008-08-09', '2008-12-13', '2008-09-24', '2008-10-05', '2008-08-23', '2008-11-17', '2008-01-01', '2008-07-26', '2008-08-07', '2008-09-08', '2008-11-12', '2008-09-05', '2008-11-16', '2008-08-19', '2008-01-11', '2008-06-19', '2008-09-09', '2007-12-23', '2008-09-06', '2008-12-11', '2008-08-17', '2008-08-14', '2008-08-28']",03:00,"[0.008375937354595787, 0.0802390164905833, 0.07229440810497474, 0.1643793101267878, 0.06499437703811714, 0.12051854736762421, 0.005775497166327817, 0.4533353747986181, 0.029065606617402578, 0.001021924934968413]",0
62,"['2008-11-14', '2008-12-06', '2008-11-10', '2008-10-16', '2008-12-15', '2007-12-15', '2008-08-26', '2008-08-16', '2008-01-08', '2008-09-03', '2008-09-18', '2008-11-01', '2008-09-15', '2008-11-02', '2008-08-21', '2008-11-09', '2007-12-07', '2007-12-24', '2008-06-18', '2007-12-14', '2008-09-14', '2008-08-30', '2008-10-21', '2008-11-06', '2008-11-04', '2008-09-22', '2008-12-10', '2008-08-31', '2008-08-10', '2008-01-15', '2008-09-04', '2008-06-20', '2008-07-27', '2008-09-26', '2008-11-08', '2008-08-29', '2008-10-04', '2008-08-02', '2008-10-18', '2008-12-08', '2007-12-09', '2008-09-12', '2008-09-10', '2008-11-05', '2008-01-12', '2008-11-03', '2008-01-17', '2008-01-07', '2008-08-12', '2008-11-13', '2008-08-18', '2007-12-17', '2008-10-17', '2008-01-04', '2008-01-03', '2008-08-08', '2008-12-03', '2008-08-06', '2008-10-14', '2008-12-09', '2008-09-16', '2008-08-22', '2007-12-12', '2008-11-15', '2008-09-17', '2007-12-16', '2008-01-02', '2008-09-07', '2008-01-18', '2008-12-05', '2008-09-19', '2007-12-11', '2008-12-12', '2008-10-28', '2008-09-11', '2008-10-29', '2007-12-13', '2008-06-23', '2008-07-25', '2008-01-16', '2008-01-14', '2008-06-24', '2007-12-20', '2008-01-05', '2008-10-30', '2008-09-25', '2008-12-14', '2008-08-11', '2008-09-13', '2008-08-15', '2007-12-08', '2008-06-25', '2008-12-07', '2008-09-02', '2007-12-10', '2008-10-20', '2008-01-10', '2008-10-19', '2008-08-24', '2008-12-04', '2008-11-07', '2008-08-05', '2008-09-21', '2008-09-20', '2008-08-25', '2008-11-11', '2008-07-30', '2008-06-21', '2008-08-01', '2007-12-19', '2008-10-31', '2008-07-28', '2008-09-23', '2008-08-27', '2008-07-31', '2008-07-29', '2008-08-04', '2008-08-03', '2008-08-13', '2007-12-18', '2008-07-24', '2008-08-20', '2008-10-15', '2008-08-09', '2008-12-13', '2008-09-24', '2008-10-05', '2008-08-23', '2008-11-17', '2008-01-01', '2008-07-26', '2008-08-07', '2008-09-08', '2008-11-12', '2008-09-05', '2008-11-16', '2008-08-19', '2008-01-11', '2008-06-19', '2008-09-09', '2007-12-23', '2008-09-06', '2008-12-11', '2008-08-17', '2008-08-14', '2008-08-28']",03:30,"[0.014025517838144621, 0.03862082394729413, 0.12936576517530396, 0.09911839624340994, 0.04132540359825899, 0.03866944091877021, 0.0305523320555734, 0.5763655566917878, 0.03195676353145708, 0.0]",0
62,"['2008-11-14', '2008-12-06', '2008-11-10', '2008-10-16', '2008-12-15', '2007-12-15', '2008-08-26', '2008-08-16', '2008-01-08', '2008-09-03', '2008-09-18', '2008-11-01', '2008-09-15', '2008-11-02', '2008-08-21', '2008-11-09', '2007-12-07', '2007-12-24', '2008-06-18', '2007-12-14', '2008-09-14', '2008-08-30', '2008-10-21', '2008-11-06', '2008-11-04', '2008-09-22', '2008-12-10', '2008-08-31', '2008-08-10', '2008-01-15', '2008-09-04', '2008-06-20', '2008-07-27', '2008-09-26', '2008-11-08', '2008-08-29', '2008-10-04', '2008-08-02', '2008-10-18', '2008-12-08', '2007-12-09', '2008-09-12', '2008-09-10', '2008-11-05', '2008-01-12', '2008-11-03', '2008-01-17', '2008-01-07', '2008-08-12', '2008-11-13', '2008-08-18', '2007-12-17', '2008-10-17', '2008-01-04', '2008-01-03', '2008-08-08', '2008-12-03', '2008-08-06', '2008-10-14', '2008-12-09', '2008-09-16', '2008-08-22', '2007-12-12', '2008-11-15', '2008-09-17', '2007-12-16', '2008-01-02', '2008-09-07', '2008-01-18', '2008-12-05', '2008-09-19', '2007-12-11', '2008-12-12', '2008-10-28', '2008-09-11', '2008-10-29', '2007-12-13', '2008-06-23', '2008-07-25', '2008-01-16', '2008-01-14', '2008-06-24', '2007-12-20', '2008-01-05', '2008-10-30', '2008-09-25', '2008-12-14', '2008-08-11', '2008-09-13', '2008-08-15', '2007-12-08', '2008-06-25', '2008-12-07', '2008-09-02', '2007-12-10', '2008-10-20', '2008-01-10', '2008-10-19', '2008-08-24', '2008-12-04', '2008-11-07', '2008-08-05', '2008-09-21', '2008-09-20', '2008-08-25', '2008-11-11', '2008-07-30', '2008-06-21', '2008-08-01', '2007-12-19', '2008-10-31', '2008-07-28', '2008-09-23', '2008-08-27', '2008-07-31', '2008-07-29', '2008-08-04', '2008-08-03', '2008-08-13', '2007-12-18', '2008-07-24', '2008-08-20', '2008-10-15', '2008-08-09', '2008-12-13', '2008-09-24', '2008-10-05', '2008-08-23', '2008-11-17', '2008-01-01', '2008-07-26', '2008-08-07', '2008-09-08', '2008-11-12', '2008-09-05', '2008-11-16', '2008-08-19', '2008-01-11', '2008-06-19', '2008-09-09', '2007-12-23', '2008-09-06', '2008-12-11', '2008-08-17', '2008-08-14', '2008-08-28']",04:00,"[0.01490489062614808, 0.07046693929097385, 0.08113170181425712, 0.1399169997275626, 0.08115492273705487, 0.08517664249402036, 0.011588544805906273, 0.47411593733352003, 0.04154342117055682, 0.0]",0
62,"['2008-11-14', '2008-12-06', '2008-11-10', '2008-10-16', '2008-12-15', '2007-12-15', '2008-08-26', '2008-08-16', '2008-01-08', '2008-09-03', '2008-09-18', '2008-11-01', '2008-09-15', '2008-11-02', '2008-08-21', '2008-11-09', '2007-12-07', '2007-12-24', '2008-06-18', '2007-12-14', '2008-09-14', '2008-08-30', '2008-10-21', '2008-11-06', '2008-11-04', '2008-09-22', '2008-12-10', '2008-08-31', '2008-08-10', '2008-01-15', '2008-09-04', '2008-06-20', '2008-07-27', '2008-09-26', '2008-11-08', '2008-08-29', '2008-10-04', '2008-08-02', '2008-10-18', '2008-12-08', '2007-12-09', '2008-09-12', '2008-09-10', '2008-11-05', '2008-01-12', '2008-11-03', '2008-01-17', '2008-01-07', '2008-08-12', '2008-11-13', '2008-08-18', '2007-12-17', '2008-10-17', '2008-01-04', '2008-01-03', '2008-08-08', '2008-12-03', '2008-08-06', '2008-10-14', '2008-12-09', '2008-09-16', '2008-08-22', '2007-12-12', '2008-11-15', '2008-09-17', '2007-12-16', '2008-01-02', '2008-09-07', '2008-01-18', '2008-12-05', '2008-09-19', '2007-12-11', '2008-12-12', '2008-10-28', '2008-09-11', '2008-10-29', '2007-12-13', '2008-06-23', '2008-07-25', '2008-01-16', '2008-01-14', '2008-06-24', '2007-12-20', '2008-01-05', '2008-10-30', '2008-09-25', '2008-12-14', '2008-08-11', '2008-09-13', '2008-08-15', '2007-12-08', '2008-06-25', '2008-12-07', '2008-09-02', '2007-12-10', '2008-10-20', '2008-01-10', '2008-10-19', '2008-08-24', '2008-12-04', '2008-11-07', '2008-08-05', '2008-09-21', '2008-09-20', '2008-08-25', '2008-11-11', '2008-07-30', '2008-06-21', '2008-08-01', '2007-12-19', '2008-10-31', '2008-07-28', '2008-09-23', '2008-08-27', '2008-07-31', '2008-07-29', '2008-08-04', '2008-08-03', '2008-08-13', '2007-12-18', '2008-07-24', '2008-08-20', '2008-10-15', '2008-08-09', '2008-12-13', '2008-09-24', '2008-10-05', '2008-08-23', '2008-11-17', '2008-01-01', '2008-07-26', '2008-08-07', '2008-09-08', '2008-11-12', '2008-09-05', '2008-11-16', '2008-08-19', '2008-01-11', '2008-06-19', '2008-09-09', '2007-12-23', '2008-09-06', '2008-12-11', '2008-08-17', '2008-08-14', '2008-08-28']",04:30,"[0.023415511780346163, 0.0805078769445848, 0.11992322088594337, 0.1399440452869108, 0.05544279106109689, 0.08732307713828594, 0.005821662434461046, 0.4504194864263811, 0.03677191197312336, 0.00043041606886657106]",0
