0.059753,0.068287,0.075556,0.172454,0.227774,0.067624,0.063090,0.076970,0.052129,0.045455
0.057061,0.097580,0.058479,0.118512,0.104278,0.078733,0.057338,0.110818,0.180838,0.045455
0.054956,0.095901,0.058060,0.158574,0.183511,0.071929,0.054953,0.106090,0.079662,0.045455
0.054052,0.098792,0.062875,0.138383,0.173823,0.096242,0.069202,0.078799,0.091468,0.045455
0.047350,0.081913,0.058441,0.171316,0.171925,0.134584,0.065814,0.070861,0.061434,0.045455
0.055464,0.063939,0.056869,0.144971,0.151351,0.166495,0.075094,0.096093,0.053361,0.045455
0.056503,0.076537,0.069073,0.118726,0.186018,0.134767,0.091378,0.083298,0.047336,0.045455
0.054520,0.092914,0.055245,0.134020,0.102712,0.116706,0.073303,0.090187,0.144030,0.045455
0.054902,0.107220,0.063154,0.095256,0.061259,0.095220,0.055888,0.163095,0.167642,0.045455
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
