0.045455,0.045455,0.045455,0.045455,0.045455,0.045455,0.045455,0.045455,0.500000,0.045455
0.045455,0.055696,0.052282,0.048015,0.048868,0.069352,0.045455,0.064231,0.434283,0.045455
0.045455,0.045455,0.045455,0.045455,0.045455,0.045455,0.045455,0.045455,0.500000,0.045455
0.066259,0.073333,0.116051,0.083631,0.106758,0.120907,0.045455,0.138174,0.113069,0.045455
0.057185,0.045455,0.074780,0.063050,0.074780,0.051320,0.045455,0.068915,0.382698,0.045455
0.045455,0.061695,0.056282,0.049515,0.050868,0.083350,0.045455,0.075229,0.395788,0.045455
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.053071,0.081868,0.088773,0.065983,0.076635,0.134229,0.045455,0.127447,0.190175,0.045455
0.045455,0.045455,0.054002,0.079643,0.058275,0.054002,0.045455,0.045455,0.435897,0.045455
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
