0.045455,0.045455,0.424242,0.045455,0.045455,0.045455,0.045455,0.121212,0.045455,0.045455
0.047314,0.057857,0.336728,0.071997,0.062859,0.067896,0.048142,0.124315,0.046530,0.045455
0.050233,0.048800,0.322800,0.159778,0.058838,0.069046,0.050303,0.058094,0.045745,0.045455
0.046243,0.050716,0.267207,0.216147,0.056799,0.065865,0.046953,0.067796,0.045911,0.045455
0.045994,0.049055,0.333780,0.135086,0.059634,0.065670,0.048522,0.080129,0.045767,0.045455
0.045999,0.049084,0.319052,0.136677,0.065230,0.075599,0.050688,0.075538,0.045769,0.045455
0.046038,0.049346,0.288818,0.151287,0.072844,0.089257,0.053714,0.066540,0.045792,0.045455
0.045455,0.045455,0.424242,0.045455,0.045455,0.045455,0.045455,0.121212,0.045455,0.045455
0.045455,0.045455,0.424242,0.045455,0.045455,0.045455,0.045455,0.121212,0.045455,0.045455
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
