0.076974,0.084849,0.133797,0.196506,0.084996,0.078259,0.054582,0.078252,0.072640,0.048234
0.064630,0.092968,0.152999,0.171088,0.083129,0.076615,0.055125,0.081861,0.083952,0.046724
0.063467,0.093112,0.178761,0.149935,0.081484,0.077847,0.054805,0.078851,0.084448,0.046380
0.071141,0.095154,0.131440,0.179865,0.084687,0.078432,0.054894,0.080352,0.085962,0.047162
0.066716,0.093666,0.137644,0.170139,0.084743,0.078439,0.054791,0.083608,0.092643,0.046700
0.065855,0.092079,0.139281,0.177921,0.086300,0.080099,0.054925,0.078792,0.086906,0.046933
0.064075,0.086615,0.152879,0.171394,0.086822,0.076998,0.054163,0.079599,0.089969,0.046578
0.063527,0.086923,0.165534,0.157223,0.081730,0.078170,0.053288,0.086436,0.089780,0.046480
0.058424,0.085722,0.158569,0.147010,0.079107,0.074485,0.054201,0.086305,0.119025,0.046241
0.084837,0.080360,0.101599,0.232496,0.087131,0.080224,0.054153,0.069193,0.071533,0.047563
