0.057134,0.089457,0.154534,0.120370,0.079601,0.092153,0.052176,0.150223,0.066320,0.047124
0.057230,0.085185,0.122269,0.120548,0.082476,0.086153,0.051664,0.180789,0.074386,0.048391
0.058444,0.085063,0.122289,0.118062,0.083059,0.086858,0.051695,0.184910,0.070298,0.048412
0.056960,0.087351,0.128694,0.124081,0.082187,0.085003,0.052288,0.166988,0.076264,0.049276
0.056249,0.088787,0.129580,0.119944,0.080288,0.091304,0.052150,0.168154,0.074804,0.047830
0.057934,0.087787,0.127011,0.121306,0.085688,0.087963,0.053152,0.170261,0.070799,0.047189
0.055317,0.084135,0.132038,0.112248,0.078581,0.084444,0.051776,0.175503,0.081832,0.053217
0.053073,0.077413,0.102182,0.102759,0.075288,0.078185,0.050246,0.209425,0.073099,0.087420
0.053853,0.077477,0.099237,0.115296,0.075550,0.072971,0.054565,0.185531,0.095611,0.079000
0.052569,0.074436,0.113550,0.095391,0.068508,0.076905,0.050988,0.188608,0.057070,0.131065
