0.045455,0.045455,0.057636,0.063501,0.057636,0.057636,0.045455,0.445409,0.045455,0.045455
0.045455,0.053250,0.250216,0.094525,0.061210,0.075636,0.049642,0.172612,0.045455,0.061091
0.054552,0.090169,0.157382,0.069679,0.066680,0.070356,0.050439,0.238195,0.060726,0.050913
0.045455,0.094837,0.088716,0.101966,0.086666,0.055268,0.048552,0.277654,0.052659,0.057319
0.045455,0.053990,0.124049,0.089590,0.056162,0.082993,0.046362,0.297544,0.045455,0.067492
0.045455,0.075705,0.105422,0.111647,0.066995,0.078731,0.051029,0.259217,0.055449,0.059443
0.045455,0.058769,0.271336,0.072083,0.058769,0.072083,0.058769,0.180921,0.045455,0.045455
0.054903,0.060071,0.115368,0.079890,0.053413,0.063634,0.047773,0.326512,0.051994,0.055533
0.045455,0.048732,0.471228,0.052009,0.048732,0.052009,0.048732,0.051285,0.045455,0.045455
0.045455,0.115373,0.157722,0.071655,0.058555,0.071655,0.058555,0.182395,0.102273,0.045455
