0.071902,0.103288,0.110970,0.197143,0.105740,0.084554,0.051823,0.082768,0.054918,0.045984
0.055164,0.128079,0.081970,0.200225,0.164360,0.064629,0.049611,0.064308,0.054383,0.046363
0.058734,0.112220,0.119518,0.182461,0.126543,0.077614,0.050704,0.078056,0.056190,0.047051
0.056292,0.123484,0.087476,0.197990,0.163603,0.068292,0.048871,0.065048,0.051427,0.046606
0.053605,0.131731,0.076255,0.205194,0.182383,0.061428,0.047551,0.056841,0.048143,0.045958
0.063700,0.102003,0.114476,0.191172,0.116768,0.083242,0.051958,0.081811,0.056483,0.047477
0.066195,0.097628,0.115985,0.192006,0.107310,0.079767,0.051689,0.093938,0.056247,0.048325
0.065958,0.092308,0.128654,0.185132,0.105259,0.082658,0.052205,0.093923,0.054873,0.048121
0.064523,0.099937,0.111968,0.197445,0.114227,0.085139,0.049421,0.083785,0.053474,0.049173
0.065542,0.085134,0.081325,0.223528,0.116873,0.120837,0.050539,0.073297,0.046562,0.045455
