0.053990,0.090135,0.117410,0.118691,0.089739,0.104916,0.048008,0.174538,0.065260,0.046404
0.051253,0.092910,0.100762,0.101387,0.081060,0.107484,0.047263,0.194902,0.086332,0.045738
0.051879,0.094039,0.113550,0.112140,0.083580,0.123256,0.047113,0.167268,0.070660,0.045605
0.052257,0.084987,0.107279,0.120064,0.086924,0.110596,0.048225,0.191279,0.061741,0.045738
0.052799,0.086752,0.117401,0.117935,0.087419,0.122758,0.047156,0.169194,0.061783,0.045895
0.052051,0.080835,0.103078,0.117266,0.082272,0.120597,0.047533,0.195572,0.064226,0.045660
0.049406,0.089281,0.079777,0.134793,0.082987,0.171920,0.046723,0.158024,0.050725,0.045455
0.052445,0.090340,0.111534,0.101931,0.078660,0.099234,0.046986,0.206150,0.076084,0.045727
0.048255,0.109004,0.106329,0.098911,0.073456,0.078608,0.048198,0.182339,0.118376,0.045613
0.047619,0.097403,0.114719,0.130411,0.053030,0.068182,0.045455,0.109307,0.197511,0.045455
