0.052611,0.090911,0.106673,0.143683,0.106434,0.079793,0.054464,0.121888,0.107106,0.045527
0.052634,0.086443,0.108273,0.154904,0.096932,0.079610,0.053706,0.131927,0.099095,0.045567
0.054169,0.083071,0.122211,0.136165,0.096308,0.077967,0.053707,0.123763,0.116176,0.045554
0.052750,0.095755,0.141307,0.138865,0.089816,0.081684,0.052795,0.113004,0.097532,0.045584
0.053082,0.088024,0.103468,0.154825,0.093086,0.080736,0.053515,0.129494,0.107297,0.045564
0.053270,0.097962,0.107823,0.151735,0.095432,0.084595,0.053834,0.119634,0.099263,0.045544
0.052303,0.092029,0.109041,0.138193,0.092231,0.079338,0.052262,0.128604,0.119520,0.045569
0.055287,0.083453,0.117328,0.137477,0.093311,0.075745,0.054514,0.142614,0.103857,0.045504
0.052413,0.079166,0.109149,0.122939,0.097190,0.077202,0.052930,0.129010,0.143605,0.045486
0.050296,0.073410,0.112307,0.147490,0.088027,0.073055,0.051067,0.131723,0.136263,0.045455
