0.054213,0.074594,0.095463,0.107584,0.068572,0.077551,0.057021,0.232527,0.095614,0.045951
0.056004,0.070184,0.098679,0.100996,0.065943,0.071793,0.057914,0.249770,0.092008,0.045799
0.048945,0.060283,0.103150,0.078627,0.057057,0.058382,0.051840,0.328647,0.076368,0.045792
0.051785,0.070588,0.108897,0.088701,0.061361,0.064622,0.055939,0.269763,0.091736,0.045698
0.053123,0.068266,0.098137,0.099989,0.065594,0.072437,0.054387,0.258930,0.092487,0.045742
0.054110,0.070040,0.107446,0.101186,0.066502,0.071901,0.054798,0.245371,0.091984,0.045755
0.055589,0.069351,0.094181,0.098448,0.064253,0.071704,0.057052,0.257000,0.095541,0.045971
0.049057,0.056471,0.106998,0.084543,0.054229,0.055262,0.050474,0.336086,0.070352,0.045620
0.052243,0.065385,0.090458,0.091714,0.061523,0.066853,0.053540,0.282386,0.099268,0.045720
0.053263,0.065694,0.105227,0.089168,0.061729,0.066137,0.049929,0.291476,0.080746,0.045722
