0.060583,0.106073,0.137402,0.136893,0.099921,0.095317,0.051718,0.112683,0.061821,0.046680
0.059491,0.114435,0.138049,0.125482,0.106210,0.096661,0.050642,0.113618,0.057943,0.046560
0.058202,0.106375,0.140585,0.136348,0.100825,0.095288,0.051574,0.112751,0.060494,0.046648
0.059633,0.101804,0.140026,0.144454,0.096534,0.094761,0.052057,0.109708,0.063194,0.046921
0.059327,0.112848,0.139016,0.127454,0.105384,0.095823,0.051047,0.113541,0.058157,0.046495
0.059040,0.107187,0.139417,0.134643,0.100113,0.096503,0.051567,0.111992,0.061935,0.046695
0.059616,0.101790,0.138039,0.150346,0.094222,0.093700,0.052510,0.108111,0.063588,0.047168
0.058591,0.108427,0.137475,0.133517,0.101294,0.096174,0.051252,0.113313,0.062561,0.046487
0.058166,0.095653,0.136764,0.144774,0.086289,0.098537,0.052359,0.111954,0.077627,0.046970
0.057744,0.096868,0.146634,0.146985,0.092788,0.097221,0.052044,0.109919,0.060981,0.047907
